player,min,VORP,id,opp_id,season_id,win,year,adj_VORP,avg_VORP,link
curryst01,39.18333333333333,14.8,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,579.9133333333333,89.97984848484847,curryst01-2017
thompkl01,38.68333333333333,-3.6,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,-139.26,89.97984848484847,thompkl01-2017
duranke01,38.53333333333333,10.2,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,393.03999999999996,89.97984848484847,duranke01-2017
greendr01,36.6,1.9,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,69.54,89.97984848484847,greendr01-2017
pachuza01,25.583333333333332,5.3,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,135.59166666666667,89.97984848484847,pachuza01-2017
livinsh01,23.05,-0.6,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,-13.83,89.97984848484847,livinsh01-2017
iguodan01,10.2,0.9,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,9.18,89.97984848484847,iguodan01-2017
barnema02,10.133333333333333,-1,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,-10.133333333333333,89.97984848484847,barnema02-2017
westda01,8.033333333333333,-3.4,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,-27.313333333333333,89.97984848484847,westda01-2017
mcgeeja01,5.316666666666666,-2.1,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,-11.165,89.97984848484847,mcgeeja01-2017
clarkia01,4.683333333333334,0.9,201705140GSW-GSW,201705140GSW-SAS,GSW-2017,1,2017,4.215000000000001,89.97984848484847,clarkia01-2017
curryst01,30.55,13.4,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,409.37,68.10551282051283,curryst01-2017
thompkl01,29.066666666666666,-2.9,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,-84.29333333333334,68.10551282051283,thompkl01-2017
duranke01,27.833333333333332,1,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,27.833333333333332,68.10551282051283,duranke01-2017
greendr01,27.616666666666667,5.9,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,162.93833333333333,68.10551282051283,greendr01-2017
mccawpa01,26.65,8.8,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,234.52,68.10551282051283,mccawpa01-2017
clarkia01,21.983333333333334,2.6,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,57.15666666666667,68.10551282051283,clarkia01-2017
barnema02,14.8,-4.9,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,-72.52000000000001,68.10551282051283,barnema02-2017
westda01,14.3,7.6,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,108.68,68.10551282051283,westda01-2017
livinsh01,12.9,1.9,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,24.509999999999998,68.10551282051283,livinsh01-2017
mcadoja01,10.983333333333333,1.6,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,17.573333333333334,68.10551282051283,mcadoja01-2017
mcgeeja01,9.883333333333333,0,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,0,68.10551282051283,mcgeeja01-2017
pachuza01,6.9,0.7,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,4.83,68.10551282051283,pachuza01-2017
jonesda03,6.533333333333333,-0.8,201705160GSW-GSW,201705160GSW-SAS,GSW-2017,1,2017,-5.226666666666667,68.10551282051283,jonesda03-2017
simmojo02,34.416666666666664,-0.8,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-27.53333333333333,10.907051282051281,simmojo02-2017
millspa02,32.583333333333336,-0.6,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-19.55,10.907051282051281,millspa02-2017
greenda02,32.5,-5,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-162.5,10.907051282051281,greenda02-2017
aldrila01,28.383333333333333,1.3,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,36.89833333333333,10.907051282051281,aldrila01-2017
gasolpa01,20.583333333333332,0.1,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,2.058333333333333,10.907051282051281,gasolpa01-2017
bertada01,20.283333333333335,-0.3,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-6.085,10.907051282051281,bertada01-2017
anderky01,20.033333333333335,5.9,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,118.19666666666669,10.907051282051281,anderky01-2017
murrade01,18.033333333333335,1.8,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,32.46,10.907051282051281,murrade01-2017
ginobma01,17.833333333333332,9.2,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,164.06666666666663,10.907051282051281,ginobma01-2017
dedmode01,6.65,1.5,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,9.975000000000001,10.907051282051281,dedmode01-2017
forbebr01,5.45,-1.4,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-7.63,10.907051282051281,forbebr01-2017
leeda02,2.3166666666666664,0.7,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,1.6216666666666664,10.907051282051281,leeda02-2017
anthojo01,0.9333333333333333,-0.2,201705200SAS-SAS,201705200SAS-GSW,SAS-2017,0,2017,-0.18666666666666668,10.907051282051281,anthojo01-2017
ginobma01,32.166666666666664,3.1,201705220SAS-SAS,201705220SAS-GSW,SAS-2017,0,2017,99.71666666666667,20.409090909090907,ginobma01-2017
millspa02,30.05,-3,201705220SAS-SAS,201705220SAS-GSW,SAS-2017,0,2017,-90.15,20.409090909090907,millspa02-2017
murrade01,29.05,1.8,201705220SAS-SAS,201705220SAS-GSW,SAS-2017,0,2017,52.29,20.409090909090907,murrade01-2017
anderky01,26.983333333333334,6.9,201705220SAS-SAS,201705220SAS-GSW,SAS-2017,0,2017,186.185,20.409090909090907,anderky01-2017
