Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff
LAC,83,MEM,104,201304270MEM,2013,1,MEM,MEM-2013,21,TRUE
IND,69,ATL,90,201304270ATL,2013,1,ATL,ATL-2013,21,TRUE
OKC,104,HOU,101,201304270HOU,2013,0,HOU,HOU-2013,-3,TRUE
NYK,90,BOS,97,201304280BOS,2013,1,BOS,BOS-2013,7,TRUE
MIA,88,MIL,77,201304280MIL,2013,0,MIL,MIL-2013,-11,TRUE
SAS,103,LAL,82,201304280LAL,2013,0,LAL,LAL-2013,-21,TRUE
DEN,101,GSW,115,201304280GSW,2013,1,GSW,GSW-2013,14,TRUE
CHI,91,BRK,110,201304290BRK,2013,1,BRK,BRK-2013,19,TRUE
IND,91,ATL,102,201304290ATL,2013,1,ATL,ATL-2013,11,TRUE
OKC,103,HOU,105,201304290HOU,2013,1,HOU,HOU-2013,2,TRUE
GSW,100,DEN,107,201304300DEN,2013,1,DEN,DEN-2013,7,TRUE
MEM,103,LAC,93,201304300LAC,2013,0,LAC,LAC-2013,-10,TRUE
BOS,92,NYK,86,201305010NYK,2013,0,NYK,NYK-2013,-6,TRUE
ATL,83,IND,106,201305010IND,2013,1,IND,IND-2013,23,TRUE
HOU,107,OKC,100,201305010OKC,2013,0,OKC,OKC-2013,-7,TRUE
BRK,95,CHI,92,201305020CHI,2013,0,CHI,CHI-2013,-3,TRUE
DEN,88,GSW,92,201305020GSW,2013,1,GSW,GSW-2013,4,TRUE
IND,81,ATL,73,201305030ATL,2013,0,ATL,ATL-2013,-8,TRUE
NYK,88,BOS,80,201305030BOS,2013,0,BOS,BOS-2013,-8,TRUE
OKC,103,HOU,94,201305030HOU,2013,0,HOU,HOU-2013,-9,TRUE
LAC,105,MEM,118,201305030MEM,2013,1,MEM,MEM-2013,13,TRUE
CHI,99,BRK,93,201305040BRK,2013,0,BRK,BRK-2013,-6,TRUE
MEM,91,OKC,93,201305050OKC,2013,1,OKC,OKC-2013,2,TRUE
IND,102,NYK,95,201305050NYK,2013,0,NYK,NYK-2013,-7,TRUE
CHI,93,MIA,86,201305060MIA,2013,0,MIA,MIA-2013,-7,TRUE
GSW,127,SAS,129,201305060SAS,2013,1,SAS,SAS-2013,2,TRUE
IND,79,NYK,105,201305070NYK,2013,1,NYK,NYK-2013,26,TRUE
MEM,99,OKC,93,201305070OKC,2013,0,OKC,OKC-2013,-6,TRUE
CHI,78,MIA,115,201305080MIA,2013,1,MIA,MIA-2013,37,TRUE
GSW,100,SAS,91,201305080SAS,2013,0,SAS,SAS-2013,-9,TRUE
MIA,104,CHI,94,201305100CHI,2013,0,CHI,CHI-2013,-10,TRUE
SAS,102,GSW,92,201305100GSW,2013,0,GSW,GSW-2013,-10,TRUE
OKC,81,MEM,87,201305110MEM,2013,1,MEM,MEM-2013,6,TRUE
NYK,71,IND,82,201305110IND,2013,1,IND,IND-2013,11,TRUE
SAS,87,GSW,97,201305120GSW,2013,1,GSW,GSW-2013,10,TRUE
MIA,88,CHI,65,201305130CHI,2013,0,CHI,CHI-2013,-23,TRUE
OKC,97,MEM,103,201305130MEM,2013,1,MEM,MEM-2013,6,TRUE
NYK,82,IND,93,201305140IND,2013,1,IND,IND-2013,11,TRUE
GSW,91,SAS,109,201305140SAS,2013,1,SAS,SAS-2013,18,TRUE
CHI,91,MIA,94,201305150MIA,2013,1,MIA,MIA-2013,3,TRUE
MEM,88,OKC,84,201305150OKC,2013,0,OKC,OKC-2013,-4,TRUE
IND,75,NYK,85,201305160NYK,2013,1,NYK,NYK-2013,10,TRUE
SAS,94,GSW,82,201305160GSW,2013,0,GSW,GSW-2013,-12,TRUE
NYK,99,IND,106,201305180IND,2013,1,IND,IND-2013,7,TRUE
MEM,83,SAS,105,201305190SAS,2013,1,SAS,SAS-2013,22,TRUE
MEM,89,SAS,93,201305210SAS,2013,1,SAS,SAS-2013,4,TRUE
IND,102,MIA,103,201305220MIA,2013,1,MIA,MIA-2013,1,TRUE
IND,97,MIA,93,201305240MIA,2013,0,MIA,MIA-2013,-4,TRUE
SAS,104,MEM,93,201305250MEM,2013,0,MEM,MEM-2013,-11,TRUE
MIA,114,IND,96,201305260IND,2013,0,IND,IND-2013,-18,TRUE
SAS,93,MEM,86,201305270MEM,2013,0,MEM,MEM-2013,-7,TRUE
MIA,92,IND,99,201305280IND,2013,1,IND,IND-2013,7,TRUE
IND,79,MIA,90,201305300MIA,2013,1,MIA,MIA-2013,11,TRUE
MIA,77,IND,91,201306010IND,2013,1,IND,IND-2013,14,TRUE
IND,76,MIA,99,201306030MIA,2013,1,MIA,MIA-2013,23,TRUE
SAS,92,MIA,88,201306060MIA,2013,0,MIA,MIA-2013,-4,TRUE
SAS,84,MIA,103,201306090MIA,2013,1,MIA,MIA-2013,19,TRUE
MIA,77,SAS,113,201306110SAS,2013,1,SAS,SAS-2013,36,TRUE
MIA,109,SAS,93,201306130SAS,2013,0,SAS,SAS-2013,-16,TRUE
MIA,104,SAS,114,201306160SAS,2013,1,SAS,SAS-2013,10,TRUE
SAS,100,MIA,103,201306180MIA,2013,1,MIA,MIA-2013,3,TRUE
SAS,88,MIA,95,201306200MIA,2013,1,MIA,MIA-2013,7,TRUE
BRK,94,TOR,87,201404190TOR,2014,0,TOR,TOR-2014,-7,TRUE
GSW,109,LAC,105,201404190LAC,2014,0,LAC,LAC-2014,-4,TRUE
ATL,101,IND,93,201404190IND,2014,0,IND,IND-2014,-8,TRUE
MEM,86,OKC,100,201404190OKC,2014,1,OKC,OKC-2014,14,TRUE
DAL,85,SAS,90,201404200SAS,2014,1,SAS,SAS-2014,5,TRUE
CHA,88,MIA,99,201404200MIA,2014,1,MIA,MIA-2014,11,TRUE
WAS,102,CHI,93,201404200CHI,2014,0,CHI,CHI-2014,-9,TRUE
POR,122,HOU,120,201404200HOU,2014,0,HOU,HOU-2014,-2,TRUE
MEM,111,OKC,105,201404210OKC,2014,0,OKC,OKC-2014,-6,TRUE
GSW,98,LAC,138,201404210LAC,2014,1,LAC,LAC-2014,40,TRUE
ATL,85,IND,101,201404220IND,2014,1,IND,IND-2014,16,TRUE
BRK,95,TOR,100,201404220TOR,2014,1,TOR,TOR-2014,5,TRUE
WAS,101,CHI,99,201404220CHI,2014,0,CHI,CHI-2014,-2,TRUE
CHA,97,MIA,101,201404230MIA,2014,1,MIA,MIA-2014,4,TRUE
DAL,113,SAS,92,201404230SAS,2014,0,SAS,SAS-2014,-21,TRUE
POR,112,HOU,105,201404230HOU,2014,0,HOU,HOU-2014,-7,TRUE
IND,85,ATL,98,201404240ATL,2014,1,ATL,ATL-2014,13,TRUE
OKC,95,MEM,98,201404240MEM,2014,1,MEM,MEM-2014,3,TRUE
LAC,98,GSW,96,201404240GSW,2014,0,GSW,GSW-2014,-2,TRUE
TOR,98,BRK,102,201404250BRK,2014,1,BRK,BRK-2014,4,TRUE
CHI,100,WAS,97,201404250WAS,2014,0,WAS,WAS-2014,-3,TRUE
HOU,121,POR,116,201404250POR,2014,0,POR,POR-2014,-5,TRUE
IND,91,ATL,88,201404260ATL,2014,0,ATL,ATL-2014,-3,TRUE
SAS,108,DAL,109,201404260DAL,2014,1,DAL,DAL-2014,1,TRUE
MIA,98,CHA,85,201404260CHA,2014,0,CHA,CHA-2014,-13,TRUE
OKC,92,MEM,89,201404260MEM,2014,0,MEM,MEM-2014,-3,TRUE
CHI,89,WAS,98,201404270WAS,2014,1,WAS,WAS-2014,9,TRUE
LAC,97,GSW,118,201404270GSW,2014,1,GSW,GSW-2014,21,TRUE
TOR,87,BRK,79,201404270BRK,2014,0,BRK,BRK-2014,-8,TRUE
HOU,120,POR,123,201404270POR,2014,1,POR,POR-2014,3,TRUE
MIA,109,CHA,98,201404280CHA,2014,0,CHA,CHA-2014,-11,TRUE
ATL,107,IND,97,201404280IND,2014,0,IND,IND-2014,-10,TRUE
SAS,93,DAL,89,201404280DAL,2014,0,DAL,DAL-2014,-4,TRUE
WAS,75,CHI,69,201404290CHI,2014,0,CHI,CHI-2014,-6,TRUE
MEM,100,OKC,99,201404290OKC,2014,0,OKC,OKC-2014,-1,TRUE
GSW,103,LAC,113,201404290LAC,2014,1,LAC,LAC-2014,10,TRUE
DAL,103,SAS,109,201404300SAS,2014,1,SAS,SAS-2014,6,TRUE
BRK,113,TOR,115,201404300TOR,2014,1,TOR,TOR-2014,2,TRUE
POR,98,HOU,108,201404300HOU,2014,1,HOU,HOU-2014,10,TRUE
IND,95,ATL,88,201405010ATL,2014,0,ATL,ATL-2014,-7,TRUE
OKC,104,MEM,84,201405010MEM,2014,0,MEM,MEM-2014,-20,TRUE
LAC,99,GSW,100,201405010GSW,2014,1,GSW,GSW-2014,1,TRUE
TOR,83,BRK,97,201405020BRK,2014,1,BRK,BRK-2014,14,TRUE
SAS,111,DAL,113,201405020DAL,2014,1,DAL,DAL-2014,2,TRUE
HOU,98,POR,99,201405020POR,2014,1,POR,POR-2014,1,TRUE
ATL,80,IND,92,201405030IND,2014,1,IND,IND-2014,12,TRUE
MEM,109,OKC,120,201405030OKC,2014,1,OKC,OKC-2014,11,TRUE
GSW,121,LAC,126,201405030LAC,2014,1,LAC,LAC-2014,5,TRUE
BRK,104,TOR,103,201405040TOR,2014,0,TOR,TOR-2014,-1,TRUE
DAL,96,SAS,119,201405040SAS,2014,1,SAS,SAS-2014,23,TRUE
WAS,102,IND,96,201405050IND,2014,0,IND,IND-2014,-6,TRUE
LAC,122,OKC,105,201405050OKC,2014,0,OKC,OKC-2014,-17,TRUE
BRK,86,MIA,107,201405060MIA,2014,1,MIA,MIA-2014,21,TRUE
POR,92,SAS,116,201405060SAS,2014,1,SAS,SAS-2014,24,TRUE
WAS,82,IND,86,201405070IND,2014,1,IND,IND-2014,4,TRUE
LAC,101,OKC,112,201405070OKC,2014,1,OKC,OKC-2014,11,TRUE
BRK,82,MIA,94,201405080MIA,2014,1,MIA,MIA-2014,12,TRUE
POR,97,SAS,114,201405080SAS,2014,1,SAS,SAS-2014,17,TRUE
IND,85,WAS,63,201405090WAS,2014,0,WAS,WAS-2014,-22,TRUE
OKC,118,LAC,112,201405090LAC,2014,0,LAC,LAC-2014,-6,TRUE
MIA,90,BRK,104,201405100BRK,2014,1,BRK,BRK-2014,14,TRUE
SAS,118,POR,103,201405100POR,2014,0,POR,POR-2014,-15,TRUE
OKC,99,LAC,101,201405110LAC,2014,1,LAC,LAC-2014,2,TRUE
IND,95,WAS,92,201405110WAS,2014,0,WAS,WAS-2014,-3,TRUE
MIA,102,BRK,96,201405120BRK,2014,0,BRK,BRK-2014,-6,TRUE
SAS,92,POR,103,201405120POR,2014,1,POR,POR-2014,11,TRUE
WAS,102,IND,79,201405130IND,2014,0,IND,IND-2014,-23,TRUE
LAC,104,OKC,105,201405130OKC,2014,1,OKC,OKC-2014,1,TRUE
BRK,94,MIA,96,201405140MIA,2014,1,MIA,MIA-2014,2,TRUE
POR,82,SAS,104,201405140SAS,2014,1,SAS,SAS-2014,22,TRUE
IND,93,WAS,80,201405150WAS,2014,0,WAS,WAS-2014,-13,TRUE
OKC,104,LAC,98,201405150LAC,2014,0,LAC,LAC-2014,-6,TRUE
MIA,96,IND,107,201405180IND,2014,1,IND,IND-2014,11,TRUE
OKC,105,SAS,122,201405190SAS,2014,1,SAS,SAS-2014,17,TRUE
MIA,87,IND,83,201405200IND,2014,0,IND,IND-2014,-4,TRUE
OKC,77,SAS,112,201405210SAS,2014,1,SAS,SAS-2014,35,TRUE
IND,87,MIA,99,201405240MIA,2014,1,MIA,MIA-2014,12,TRUE
SAS,97,OKC,106,201405250OKC,2014,1,OKC,OKC-2014,9,TRUE
IND,90,MIA,102,201405260MIA,2014,1,MIA,MIA-2014,12,TRUE
SAS,92,OKC,105,201405270OKC,2014,1,OKC,OKC-2014,13,TRUE
MIA,90,IND,93,201405280IND,2014,1,IND,IND-2014,3,TRUE
OKC,89,SAS,117,201405290SAS,2014,1,SAS,SAS-2014,28,TRUE
IND,92,MIA,117,201405300MIA,2014,1,MIA,MIA-2014,25,TRUE
SAS,112,OKC,107,201405310OKC,2014,0,OKC,OKC-2014,-5,TRUE
MIA,95,SAS,110,201406050SAS,2014,1,SAS,SAS-2014,15,TRUE
MIA,98,SAS,96,201406080SAS,2014,0,SAS,SAS-2014,-2,TRUE
SAS,111,MIA,92,201406100MIA,2014,0,MIA,MIA-2014,-19,TRUE
SAS,107,MIA,86,201406120MIA,2014,0,MIA,MIA-2014,-21,TRUE
MIA,87,SAS,104,201406150SAS,2014,1,SAS,SAS-2014,17,TRUE
WAS,93,TOR,86,201504180TOR,2015,0,TOR,TOR-2015,-7,TRUE
NOP,99,GSW,106,201504180GSW,2015,1,GSW,GSW-2015,7,TRUE
MIL,91,CHI,103,201504180CHI,2015,1,CHI,CHI-2015,12,TRUE
DAL,108,HOU,118,201504180HOU,2015,1,HOU,HOU-2015,10,TRUE
BOS,100,CLE,113,201504190CLE,2015,1,CLE,CLE-2015,13,TRUE
BRK,92,ATL,99,201504190ATL,2015,1,ATL,ATL-2015,7,TRUE
POR,86,MEM,100,201504190MEM,2015,1,MEM,MEM-2015,14,TRUE
SAS,92,LAC,107,201504190LAC,2015,1,LAC,LAC-2015,15,TRUE
MIL,82,CHI,91,201504200CHI,2015,1,CHI,CHI-2015,9,TRUE
NOP,87,GSW,97,201504200GSW,2015,1,GSW,GSW-2015,10,TRUE
BOS,91,CLE,99,201504210CLE,2015,1,CLE,CLE-2015,8,TRUE
WAS,117,TOR,106,201504210TOR,2015,0,TOR,TOR-2015,-11,TRUE
DAL,99,HOU,111,201504210HOU,2015,1,HOU,HOU-2015,12,TRUE
BRK,91,ATL,96,201504220ATL,2015,1,ATL,ATL-2015,5,TRUE
POR,82,MEM,97,201504220MEM,2015,1,MEM,MEM-2015,15,TRUE
SAS,111,LAC,107,201504220LAC,2015,0,LAC,LAC-2015,-4,TRUE
CLE,103,BOS,95,201504230BOS,2015,0,BOS,BOS-2015,-8,TRUE
CHI,113,MIL,106,201504230MIL,2015,0,MIL,MIL-2015,-7,TRUE
GSW,123,NOP,119,201504230NOP,2015,0,NOP,NOP-2015,-4,TRUE
HOU,130,DAL,128,201504240DAL,2015,0,DAL,DAL-2015,-2,TRUE
TOR,99,WAS,106,201504240WAS,2015,1,WAS,WAS-2015,7,TRUE
LAC,73,SAS,100,201504240SAS,2015,1,SAS,SAS-2015,27,TRUE
ATL,83,BRK,91,201504250BRK,2015,1,BRK,BRK-2015,8,TRUE
CHI,90,MIL,92,201504250MIL,2015,1,MIL,MIL-2015,2,TRUE
GSW,109,NOP,98,201504250NOP,2015,0,NOP,NOP-2015,-11,TRUE
MEM,115,POR,109,201504250POR,2015,0,POR,POR-2015,-6,TRUE
CLE,101,BOS,93,201504260BOS,2015,0,BOS,BOS-2015,-8,TRUE
LAC,114,SAS,105,201504260SAS,2015,0,SAS,SAS-2015,-9,TRUE
TOR,94,WAS,125,201504260WAS,2015,1,WAS,WAS-2015,31,TRUE
HOU,109,DAL,121,201504260DAL,2015,1,DAL,DAL-2015,12,TRUE
ATL,115,BRK,120,201504270BRK,2015,1,BRK,BRK-2015,5,TRUE
MIL,94,CHI,88,201504270CHI,2015,0,CHI,CHI-2015,-6,TRUE
MEM,92,POR,99,201504270POR,2015,1,POR,POR-2015,7,TRUE
DAL,94,HOU,103,201504280HOU,2015,1,HOU,HOU-2015,9,TRUE
SAS,111,LAC,107,201504280LAC,2015,0,LAC,LAC-2015,-4,TRUE
BRK,97,ATL,107,201504290ATL,2015,1,ATL,ATL-2015,10,TRUE
POR,93,MEM,99,201504290MEM,2015,1,MEM,MEM-2015,6,TRUE
CHI,120,MIL,66,201504300MIL,2015,0,MIL,MIL-2015,-54,TRUE
LAC,102,SAS,96,201504300SAS,2015,0,SAS,SAS-2015,-6,TRUE
ATL,111,BRK,87,201505010BRK,2015,0,BRK,BRK-2015,-24,TRUE
SAS,109,LAC,111,201505020LAC,2015,1,LAC,LAC-2015,2,TRUE
WAS,104,ATL,98,201505030ATL,2015,0,ATL,ATL-2015,-6,TRUE
MEM,86,GSW,101,201505030GSW,2015,1,GSW,GSW-2015,15,TRUE
CHI,99,CLE,92,201505040CLE,2015,0,CLE,CLE-2015,-7,TRUE
LAC,117,HOU,101,201505040HOU,2015,0,HOU,HOU-2015,-16,TRUE
WAS,90,ATL,106,201505050ATL,2015,1,ATL,ATL-2015,16,TRUE
MEM,97,GSW,90,201505050GSW,2015,0,GSW,GSW-2015,-7,TRUE
CHI,91,CLE,106,201505060CLE,2015,1,CLE,CLE-2015,15,TRUE
LAC,109,HOU,115,201505060HOU,2015,1,HOU,HOU-2015,6,TRUE
CLE,96,CHI,99,201505080CHI,2015,1,CHI,CHI-2015,3,TRUE
HOU,99,LAC,124,201505080LAC,2015,1,LAC,LAC-2015,25,TRUE
ATL,101,WAS,103,201505090WAS,2015,1,WAS,WAS-2015,2,TRUE
GSW,89,MEM,99,201505090MEM,2015,1,MEM,MEM-2015,10,TRUE
CLE,86,CHI,84,201505100CHI,2015,0,CHI,CHI-2015,-2,TRUE
HOU,95,LAC,128,201505100LAC,2015,1,LAC,LAC-2015,33,TRUE
ATL,106,WAS,101,201505110WAS,2015,0,WAS,WAS-2015,-5,TRUE
GSW,101,MEM,84,201505110MEM,2015,0,MEM,MEM-2015,-17,TRUE
CHI,101,CLE,106,201505120CLE,2015,1,CLE,CLE-2015,5,TRUE
LAC,103,HOU,124,201505120HOU,2015,1,HOU,HOU-2015,21,TRUE
WAS,81,ATL,82,201505130ATL,2015,1,ATL,ATL-2015,1,TRUE
MEM,78,GSW,98,201505130GSW,2015,1,GSW,GSW-2015,20,TRUE
CLE,94,CHI,73,201505140CHI,2015,0,CHI,CHI-2015,-21,TRUE
HOU,119,LAC,107,201505140LAC,2015,0,LAC,LAC-2015,-12,TRUE
ATL,94,WAS,91,201505150WAS,2015,0,WAS,WAS-2015,-3,TRUE
GSW,108,MEM,95,201505150MEM,2015,0,MEM,MEM-2015,-13,TRUE
LAC,100,HOU,113,201505170HOU,2015,1,HOU,HOU-2015,13,TRUE
HOU,106,GSW,110,201505190GSW,2015,1,GSW,GSW-2015,4,TRUE
CLE,97,ATL,89,201505200ATL,2015,0,ATL,ATL-2015,-8,TRUE
HOU,98,GSW,99,201505210GSW,2015,1,GSW,GSW-2015,1,TRUE
CLE,94,ATL,82,201505220ATL,2015,0,ATL,ATL-2015,-12,TRUE
GSW,115,HOU,80,201505230HOU,2015,0,HOU,HOU-2015,-35,TRUE
ATL,111,CLE,114,201505240CLE,2015,1,CLE,CLE-2015,3,TRUE
GSW,115,HOU,128,201505250HOU,2015,1,HOU,HOU-2015,13,TRUE
ATL,88,CLE,118,201505260CLE,2015,1,CLE,CLE-2015,30,TRUE
HOU,90,GSW,104,201505270GSW,2015,1,GSW,GSW-2015,14,TRUE
CLE,100,GSW,108,201506040GSW,2015,1,GSW,GSW-2015,8,TRUE
CLE,95,GSW,93,201506070GSW,2015,0,GSW,GSW-2015,-2,TRUE
GSW,91,CLE,96,201506090CLE,2015,1,CLE,CLE-2015,5,TRUE
GSW,103,CLE,82,201506110CLE,2015,0,CLE,CLE-2015,-21,TRUE
CLE,91,GSW,104,201506140GSW,2015,1,GSW,GSW-2015,13,TRUE
GSW,105,CLE,97,201506160CLE,2015,0,CLE,CLE-2015,-8,TRUE
IND,100,TOR,90,201604160TOR,2016,0,TOR,TOR-2016,-10,TRUE
HOU,78,GSW,104,201604160GSW,2016,1,GSW,GSW-2016,26,TRUE
BOS,101,ATL,102,201604160ATL,2016,1,ATL,ATL-2016,1,TRUE
DAL,70,OKC,108,201604160OKC,2016,1,OKC,OKC-2016,38,TRUE
DET,101,CLE,106,201604170CLE,2016,1,CLE,CLE-2016,5,TRUE
CHO,91,MIA,123,201604170MIA,2016,1,MIA,MIA-2016,32,TRUE
MEM,74,SAS,106,201604170SAS,2016,1,SAS,SAS-2016,32,TRUE
POR,95,LAC,115,201604170LAC,2016,1,LAC,LAC-2016,20,TRUE
IND,87,TOR,98,201604180TOR,2016,1,TOR,TOR-2016,11,TRUE
DAL,85,OKC,84,201604180OKC,2016,0,OKC,OKC-2016,-1,TRUE
HOU,106,GSW,115,201604180GSW,2016,1,GSW,GSW-2016,9,TRUE
BOS,72,ATL,89,201604190ATL,2016,1,ATL,ATL-2016,17,TRUE
MEM,68,SAS,94,201604190SAS,2016,1,SAS,SAS-2016,26,TRUE
CHO,103,MIA,115,201604200MIA,2016,1,MIA,MIA-2016,12,TRUE
DET,90,CLE,107,201604200CLE,2016,1,CLE,CLE-2016,17,TRUE
POR,81,LAC,102,201604200LAC,2016,1,LAC,LAC-2016,21,TRUE
OKC,131,DAL,102,201604210DAL,2016,0,DAL,DAL-2016,-29,TRUE
TOR,101,IND,85,201604210IND,2016,0,IND,IND-2016,-16,TRUE
GSW,96,HOU,97,201604210HOU,2016,1,HOU,HOU-2016,1,TRUE
CLE,101,DET,91,201604220DET,2016,0,DET,DET-2016,-10,TRUE
ATL,103,BOS,111,201604220BOS,2016,1,BOS,BOS-2016,8,TRUE
SAS,96,MEM,87,201604220MEM,2016,0,MEM,MEM-2016,-9,TRUE
TOR,83,IND,100,201604230IND,2016,1,IND,IND-2016,17,TRUE
MIA,80,CHO,96,201604230CHO,2016,0,MIA,MIA-2016,-16,TRUE
OKC,119,DAL,108,201604230DAL,2016,0,DAL,DAL-2016,-11,TRUE
LAC,88,POR,96,201604230POR,2016,1,POR,POR-2016,8,TRUE
SAS,116,MEM,95,201604240MEM,2016,0,MEM,MEM-2016,-21,TRUE
GSW,121,HOU,94,201604240HOU,2016,0,HOU,HOU-2016,-27,TRUE
ATL,95,BOS,104,201604240BOS,2016,1,BOS,BOS-2016,9,TRUE
CLE,100,DET,98,201604240DET,2016,0,DET,DET-2016,-2,TRUE
MIA,85,CHO,89,201604250CHO,2016,0,MIA,MIA-2016,-4,TRUE
DAL,104,OKC,118,201604250OKC,2016,1,OKC,OKC-2016,14,TRUE
LAC,84,POR,98,201604250POR,2016,1,POR,POR-2016,14,TRUE
IND,99,TOR,102,201604260TOR,2016,1,TOR,TOR-2016,3,TRUE
BOS,83,ATL,110,201604260ATL,2016,1,ATL,ATL-2016,27,TRUE
CHO,90,MIA,88,201604270MIA,2016,0,MIA,MIA-2016,-2,TRUE
POR,108,LAC,98,201604270LAC,2016,0,LAC,LAC-2016,-10,TRUE
HOU,81,GSW,114,201604270GSW,2016,1,GSW,GSW-2016,33,TRUE
ATL,104,BOS,92,201604280BOS,2016,0,BOS,BOS-2016,-12,TRUE
TOR,83,IND,101,201604290IND,2016,1,IND,IND-2016,18,TRUE
MIA,97,CHO,90,201604290CHO,2016,1,MIA,MIA-2016,7,TRUE
LAC,103,POR,106,201604290POR,2016,1,POR,POR-2016,3,TRUE
OKC,92,SAS,124,201604300SAS,2016,1,SAS,SAS-2016,32,TRUE
CHO,73,MIA,106,201605010MIA,2016,1,MIA,MIA-2016,33,TRUE
POR,106,GSW,118,201605010GSW,2016,1,GSW,GSW-2016,12,TRUE
IND,84,TOR,89,201605010TOR,2016,1,TOR,TOR-2016,5,TRUE
ATL,93,CLE,104,201605020CLE,2016,1,CLE,CLE-2016,11,TRUE
OKC,98,SAS,97,201605020SAS,2016,0,SAS,SAS-2016,-1,TRUE
MIA,102,TOR,96,201605030TOR,2016,0,TOR,TOR-2016,-6,TRUE
POR,99,GSW,110,201605030GSW,2016,1,GSW,GSW-2016,11,TRUE
ATL,98,CLE,123,201605040CLE,2016,1,CLE,CLE-2016,25,TRUE
MIA,92,TOR,96,201605050TOR,2016,1,TOR,TOR-2016,4,TRUE
CLE,121,ATL,108,201605060ATL,2016,0,ATL,ATL-2016,-13,TRUE
SAS,100,OKC,96,201605060OKC,2016,0,OKC,OKC-2016,-4,TRUE
TOR,95,MIA,91,201605070MIA,2016,0,MIA,MIA-2016,-4,TRUE
GSW,108,POR,120,201605070POR,2016,1,POR,POR-2016,12,TRUE
CLE,100,ATL,99,201605080ATL,2016,0,ATL,ATL-2016,-1,TRUE
SAS,97,OKC,111,201605080OKC,2016,1,OKC,OKC-2016,14,TRUE
TOR,87,MIA,94,201605090MIA,2016,1,MIA,MIA-2016,7,TRUE
GSW,132,POR,125,201605090POR,2016,0,POR,POR-2016,-7,TRUE
OKC,95,SAS,91,201605100SAS,2016,0,SAS,SAS-2016,-4,TRUE
MIA,91,TOR,99,201605110TOR,2016,1,TOR,TOR-2016,8,TRUE
POR,121,GSW,125,201605110GSW,2016,1,GSW,GSW-2016,4,TRUE
SAS,99,OKC,113,201605120OKC,2016,1,OKC,OKC-2016,14,TRUE
TOR,91,MIA,103,201605130MIA,2016,1,MIA,MIA-2016,12,TRUE
MIA,89,TOR,116,201605150TOR,2016,1,TOR,TOR-2016,27,TRUE
OKC,108,GSW,102,201605160GSW,2016,0,GSW,GSW-2016,-6,TRUE
TOR,84,CLE,115,201605170CLE,2016,1,CLE,CLE-2016,31,TRUE
OKC,91,GSW,118,201605180GSW,2016,1,GSW,GSW-2016,27,TRUE
TOR,89,CLE,108,201605190CLE,2016,1,CLE,CLE-2016,19,TRUE
CLE,84,TOR,99,201605210TOR,2016,1,TOR,TOR-2016,15,TRUE
GSW,105,OKC,133,201605220OKC,2016,1,OKC,OKC-2016,28,TRUE
CLE,99,TOR,105,201605230TOR,2016,1,TOR,TOR-2016,6,TRUE
GSW,94,OKC,118,201605240OKC,2016,1,OKC,OKC-2016,24,TRUE
TOR,78,CLE,116,201605250CLE,2016,1,CLE,CLE-2016,38,TRUE
OKC,111,GSW,120,201605260GSW,2016,1,GSW,GSW-2016,9,TRUE
CLE,113,TOR,87,201605270TOR,2016,0,TOR,TOR-2016,-26,TRUE
GSW,108,OKC,101,201605280OKC,2016,0,OKC,OKC-2016,-7,TRUE
OKC,88,GSW,96,201605300GSW,2016,1,GSW,GSW-2016,8,TRUE
CLE,89,GSW,104,201606020GSW,2016,1,GSW,GSW-2016,15,TRUE
CLE,77,GSW,110,201606050GSW,2016,1,GSW,GSW-2016,33,TRUE
GSW,90,CLE,120,201606080CLE,2016,1,CLE,CLE-2016,30,TRUE
GSW,108,CLE,97,201606100CLE,2016,0,CLE,CLE-2016,-11,TRUE
CLE,112,GSW,97,201606130GSW,2016,0,GSW,GSW-2016,-15,TRUE
GSW,101,CLE,115,201606160CLE,2016,1,CLE,CLE-2016,14,TRUE
CLE,93,GSW,89,201606190GSW,2016,0,GSW,GSW-2016,-4,TRUE
IND,108,CLE,109,201704150CLE,2017,1,CLE,CLE-2017,1,TRUE
MIL,97,TOR,83,201704150TOR,2017,0,TOR,TOR-2017,-14,TRUE
MEM,82,SAS,111,201704150SAS,2017,1,SAS,SAS-2017,29,TRUE
UTA,97,LAC,95,201704150LAC,2017,0,LAC,LAC-2017,-2,TRUE
ATL,107,WAS,114,201704160WAS,2017,1,WAS,WAS-2017,7,TRUE
POR,109,GSW,121,201704160GSW,2017,1,GSW,GSW-2017,12,TRUE
CHI,106,BOS,102,201704160BOS,2017,0,BOS,BOS-2017,-4,TRUE
OKC,87,HOU,118,201704160HOU,2017,1,HOU,HOU-2017,31,TRUE
IND,111,CLE,117,201704170CLE,2017,1,CLE,CLE-2017,6,TRUE
MEM,82,SAS,96,201704170SAS,2017,1,SAS,SAS-2017,14,TRUE
MIL,100,TOR,106,201704180TOR,2017,1,TOR,TOR-2017,6,TRUE
CHI,111,BOS,97,201704180BOS,2017,0,BOS,BOS-2017,-14,TRUE
UTA,91,LAC,99,201704180LAC,2017,1,LAC,LAC-2017,8,TRUE
ATL,101,WAS,109,201704190WAS,2017,1,WAS,WAS-2017,8,TRUE
OKC,111,HOU,115,201704190HOU,2017,1,HOU,HOU-2017,4,TRUE
