player,min,VORP,id,opp_id,season_id,win,year,adj_VORP,avg_VORP,link
bogutan01,19.533333333333335,-0.9,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,-17.580000000000002,-5.3167948717948725,bogutan01-2013
greendr01,16.9,1.1,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,18.59,-5.3167948717948725,greendr01-2013
leeda02,11.666666666666666,4.2,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,49,-5.3167948717948725,leeda02-2013
jefferi01,10.6,3.1,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,32.86,-5.3167948717948725,jefferi01-2013
ezelife01,7.166666666666667,1.8,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,12.9,-5.3167948717948725,ezelife01-2013
bazemke01,4.033333333333333,-0.8,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,-3.2266666666666666,-5.3167948717948725,bazemke01-2013
machasc01,2.8666666666666667,-0.8,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,-2.2933333333333334,-5.3167948717948725,machasc01-2013
biedran01,2.1,0.8,201305140SAS-GSW,201305140SAS-SAS,GSW-2013,0,2013,1.6800000000000002,-5.3167948717948725,biedran01-2013
parketo01,36.083333333333336,-4,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,-144.33333333333334,55.68666666666667,parketo01-2013
leonaka01,34.016666666666666,3.2,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,108.85333333333334,55.68666666666667,leonaka01-2013
greenda02,33.93333333333333,4.9,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,166.27333333333334,55.68666666666667,greenda02-2013
duncati01,31.666666666666668,6,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,190,55.68666666666667,duncati01-2013
splitti01,31.133333333333333,6.9,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,214.82000000000002,55.68666666666667,splitti01-2013
ginobma01,24.266666666666666,3.6,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,87.36,55.68666666666667,ginobma01-2013
diawbo01,19.083333333333332,0.1,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,1.9083333333333332,55.68666666666667,diawbo01-2013
nealga01,12.1,2.1,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,25.41,55.68666666666667,nealga01-2013
josepco01,9.516666666666667,1.8,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,17.130000000000003,55.68666666666667,josepco01-2013
bonnema01,6.95,0.1,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,0.6950000000000001,55.68666666666667,bonnema01-2013
blairde01,0.6166666666666667,0.2,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,0.12333333333333335,55.68666666666667,blairde01-2013
millspa02,0.6166666666666667,0,201305160GSW-SAS,201305160GSW-GSW,SAS-2013,1,2013,0,55.68666666666667,millspa02-2013
