"","player","year","RVORP","PVORP","win","DVORP"
"61","stackje01",2000,2.42804878048781,2.23333333333333,FALSE,-0.19471544715448
"62","hunteli01",2000,2.02317073170732,-0.6,FALSE,-2.62317073170732
"63","willije01",2000,1.71463414634146,0.233333333333333,FALSE,-1.48130081300813
"64","buechju01",2000,0.322413793103448,0.266666666666667,FALSE,-0.055747126436781
"65","laettch01",2000,0.710975609756098,-0.0333333333333332,FALSE,-0.744308943089431
"66","millste01",2000,0.803658536585366,2.73333333333333,FALSE,1.92967479674796
"67","currymi01",2000,-0.832926829268293,1.56666666666667,FALSE,2.39959349593496
"68","vaughlo01",2000,-0.490697674418605,-0.4,FALSE,0.090697674418605
"69","montrer01",2000,-0.964705882352941,-0.25,FALSE,0.714705882352941
"70","crottjo01",2000,0.3,-2.2,FALSE,-2.5
"71","mooremi01",2000,0.962068965517241,0.733333333333333,FALSE,-0.228735632183908
"72","stackje01",2002,2.53815789473684,1.59,FALSE,-0.94815789473684
"73","currymi01",2002,-0.952439024390244,0.44,FALSE,1.39243902439024
"74","wallabe01",2002,4.9,3.89,FALSE,-1.01
"75","robincl02",2002,1.07875,3.18,FALSE,2.10125
"76","barroda01",2002,-0.244827586206897,-0.225,FALSE,0.019827586206897
"77","atkinch01",2002,1.32911392405063,0.0799999999999999,FALSE,-1.24911392405063
"78","willico02",2002,0.784615384615385,0.49,FALSE,-0.294615384615385
"79","rebraze01",2002,-0.104054054054054,-1.38,FALSE,-1.27594594594595
"80","barryjo01",2002,2.99390243902439,1.4,FALSE,-1.59390243902439
"81","whitero02",2002,-0.40625,-2,FALSE,-1.59375
