"","VORP","time"
"1",3.1578947368421,"post"
"2",-5.24210526315789,"post"
"3",2.35789473684211,"post"
"4",6.1578947368421,"post"
"5",4.0578947368421,"post"
"6",-1.14210526315789,"post"
"7",-2.04210526315789,"post"
"8",-3.94210526315789,"post"
"9",-4.74210526315789,"post"
"10",2.15789473684211,"post"
"11",3.1578947368421,"post"
"12",-5.24210526315789,"post"
"13",2.35789473684211,"post"
"14",6.1578947368421,"post"
"15",4.0578947368421,"post"
"16",-1.14210526315789,"post"
"17",-2.04210526315789,"post"
"18",-3.94210526315789,"post"
"19",-4.74210526315789,"post"
"20",2.15789473684211,"post"
"21",-3.52702702702703,"post"
"22",8.17297297297297,"post"
"23",-2.12702702702703,"post"
"24",1.07297297297297,"post"
"25",-3.52702702702703,"post"
"26",8.17297297297297,"post"
"27",-2.12702702702703,"post"
"28",1.07297297297297,"post"
"29",-3.52702702702703,"post"
"30",8.17297297297297,"post"
"31",-2.12702702702703,"post"
"32",1.07297297297297,"post"
"33",-3.52702702702703,"post"
"34",8.17297297297297,"post"
"35",-2.12702702702703,"post"
"36",1.07297297297297,"post"
"37",-3.52702702702703,"post"
"38",8.17297297297297,"post"
"39",-2.12702702702703,"post"
"40",1.07297297297297,"post"
"41",-0.285106382978723,"post"
"42",-1.08510638297872,"post"
"43",5.21489361702128,"post"
"44",6.41489361702128,"post"
"45",13.6148936170213,"post"
"46",-0.285106382978723,"post"
"47",-1.08510638297872,"post"
"48",5.21489361702128,"post"
"49",6.41489361702128,"post"
"50",13.6148936170213,"post"
"51",-0.285106382978723,"post"
"52",-1.08510638297872,"post"
"53",5.21489361702128,"post"
"54",6.41489361702128,"post"
"55",13.6148936170213,"post"
"56",-0.285106382978723,"post"
"57",-1.08510638297872,"post"
"58",5.21489361702128,"post"
"59",6.41489361702128,"post"
"60",13.6148936170213,"post"
"61",9.74468085106383,"post"
"62",5.74468085106383,"post"
"63",18.3446808510638,"post"
"64",12.0446808510638,"post"
"65",7.14468085106383,"post"
"66",4.14468085106383,"post"
"67",2.14468085106383,"post"
"68",0.74468085106383,"post"
"69",4.74468085106383,"post"
"70",16.6446808510638,"post"
"71",17.8446808510638,"post"
"72",9.74468085106383,"post"
"73",5.74468085106383,"post"
"74",18.3446808510638,"post"
"75",12.0446808510638,"post"
"76",7.14468085106383,"post"
"77",4.14468085106383,"post"
"78",2.14468085106383,"post"
"79",0.74468085106383,"post"
"80",4.74468085106383,"post"
"81",13.35,"post"
"82",7.65,"post"
"83",20.65,"post"
"84",13.35,"post"
"85",7.65,"post"
"86",20.65,"post"
"87",13.35,"post"
"88",7.65,"post"
"89",20.65,"post"
"90",13.35,"post"
"91",7.65,"post"
"92",20.65,"post"
"93",13.35,"post"
"94",7.65,"post"
"95",20.65,"post"
"96",13.35,"post"
"97",7.65,"post"
"98",20.65,"post"
"99",13.35,"post"
"100",7.65,"post"
"101",4.51063829787234,"post"
"102",-1.88936170212766,"post"
"103",1.41063829787234,"post"
"104",9.71063829787234,"post"
"105",1.61063829787234,"post"
"106",4.51063829787234,"post"
"107",-1.88936170212766,"post"
"108",1.41063829787234,"post"
"109",9.71063829787234,"post"
"110",1.61063829787234,"post"
"111",4.51063829787234,"post"
"112",-1.88936170212766,"post"
"113",1.41063829787234,"post"
"114",9.71063829787234,"post"
"115",1.61063829787234,"post"
"116",4.51063829787234,"post"
"117",-1.88936170212766,"post"
"118",1.41063829787234,"post"
"119",9.71063829787234,"post"
"120",1.61063829787234,"post"
"121",6.68378378378378,"post"
"122",3.48378378378378,"post"
"123",11.4837837837838,"post"
"124",5.38378378378378,"post"
"125",8.58378378378378,"post"
"126",8.68378378378378,"post"
"127",10.3837837837838,"post"
"128",6.88378378378378,"post"
"129",11.6837837837838,"post"
"130",6.68378378378378,"post"
"131",3.48378378378378,"post"
"132",11.4837837837838,"post"
"133",5.38378378378378,"post"
"134",8.58378378378378,"post"
"135",8.68378378378378,"post"
"136",10.3837837837838,"post"
"137",6.88378378378378,"post"
"138",11.6837837837838,"post"
"139",6.68378378378378,"post"
"140",3.48378378378378,"post"
"141",8.52330827067669,"post"
"142",9.42330827067669,"post"
"143",-0.276691729323308,"post"
"144",6.32330827067669,"post"
"145",1.82330827067669,"post"
"146",14.6233082706767,"post"
"147",2.02330827067669,"post"
"148",10.0233082706767,"post"
"149",-0.476691729323308,"post"
"150",10.6233082706767,"post"
"151",11.4233082706767,"post"
"152",10.7233082706767,"post"
"153",-1.37669172932331,"post"
"154",-2.67669172932331,"post"
"155",4.22330827067669,"post"
"156",5.52330827067669,"post"
"157",8.52330827067669,"post"
"158",9.42330827067669,"post"
"159",-0.276691729323308,"post"
"160",6.32330827067669,"post"
"161",6.86923076923077,"post"
"162",7.36923076923077,"post"
"163",0.669230769230769,"post"
"164",9.06923076923077,"post"
"165",6.96923076923077,"post"
"166",6.86923076923077,"post"
"167",7.36923076923077,"post"
"168",0.669230769230769,"post"
"169",9.06923076923077,"post"
"170",6.96923076923077,"post"
"171",6.86923076923077,"post"
"172",7.36923076923077,"post"
"173",0.669230769230769,"post"
"174",9.06923076923077,"post"
"175",6.96923076923077,"post"
"176",6.86923076923077,"post"
"177",7.36923076923077,"post"
"178",0.669230769230769,"post"
"179",9.06923076923077,"post"
"180",6.96923076923077,"post"
"181",8.19714285714286,"post"
"182",15.0971428571429,"post"
"183",3.89714285714286,"post"
"184",1.79714285714286,"post"
"185",3.19714285714286,"post"
"186",-1.90285714285714,"post"
"187",2.29714285714286,"post"
"188",7.79714285714286,"post"
"189",-5.80285714285714,"post"
"190",5.79714285714286,"post"
"191",7.49714285714286,"post"
"192",7.19714285714286,"post"
"193",6.19714285714286,"post"
"194",3.99714285714286,"post"
"195",7.19714285714286,"post"
"196",0.097142857142857,"post"
"197",8.19714285714286,"post"
"198",15.0971428571429,"post"
"199",3.89714285714286,"post"
"200",1.79714285714286,"post"
"201",10.16875,"post"
"202",-0.83125,"post"
"203",-2.13125,"post"
"204",4.46875,"post"
"205",6.76875,"post"
"206",10.16875,"post"
"207",-0.83125,"post"
"208",-2.13125,"post"
"209",4.46875,"post"
"210",6.76875,"post"
"211",10.16875,"post"
"212",-0.83125,"post"
"213",-2.13125,"post"
"214",4.46875,"post"
"215",6.76875,"post"
"216",10.16875,"post"
"217",-0.83125,"post"
"218",-2.13125,"post"
"219",4.46875,"post"
"220",6.76875,"post"
"221",9.83695652173913,"post"
"222",10.2369565217391,"post"
"223",11.2369565217391,"post"
"224",-0.0630434782608695,"post"
"225",3.23695652173913,"post"
"226",5.03695652173913,"post"
"227",-7.76304347826087,"post"
"228",-0.56304347826087,"post"
"229",2.53695652173913,"post"
"230",4.23695652173913,"post"
"231",3.33695652173913,"post"
"232",10.5369565217391,"post"
"233",-5.26304347826087,"post"
"234",-0.36304347826087,"post"
"235",-4.26304347826087,"post"
"236",-4.46304347826087,"post"
"237",-0.763043478260869,"post"
"238",12.6369565217391,"post"
"239",9.83695652173913,"post"
"240",10.2369565217391,"post"
"241",7.52251308900524,"post"
"242",3.02251308900524,"post"
"243",5.62251308900524,"post"
"244",4.42251308900524,"post"
"245",11.2225130890052,"post"
"246",9.32251308900524,"post"
"247",13.5225130890052,"post"
"248",1.92251308900524,"post"
"249",7.82251308900524,"post"
"250",17.0225130890052,"post"
"251",0.722513089005235,"post"
"252",2.62251308900524,"post"
"253",-3.67748691099476,"post"
"254",5.42251308900524,"post"
"255",-3.47748691099476,"post"
"256",11.0225130890052,"post"
"257",11.7225130890052,"post"
"258",9.22251308900524,"post"
"259",-0.877486910994765,"post"
"260",3.62251308900524,"post"
"261",0.422727272727273,"post"
"262",10.2227272727273,"post"
"263",-1.57727272727273,"post"
"264",8.22272727272727,"post"
"265",4.52272727272727,"post"
"266",2.52272727272727,"post"
"267",6.62272727272727,"post"
"268",8.02272727272727,"post"
"269",13.4227272727273,"post"
"270",4.22272727272727,"post"
"271",-4.17727272727273,"post"
"272",-1.67727272727273,"post"
"273",8.82272727272727,"post"
"274",0.422727272727273,"post"
"275",6.72272727272727,"post"
"276",-0.877272727272727,"post"
"277",-0.277272727272727,"post"
"278",-4.97727272727273,"post"
"279",3.12272727272727,"post"
"280",8.92272727272727,"post"
"281",4.11401869158879,"post"
"282",1.21401869158879,"post"
"283",3.31401869158879,"post"
"284",-1.58598130841121,"post"
"285",-2.68598130841121,"post"
"286",6.21401869158878,"post"
"287",-4.58598130841122,"post"
"288",3.81401869158879,"post"
"289",1.31401869158879,"post"
"290",6.91401869158879,"post"
"291",7.41401869158879,"post"
