"","VORP","time"
"1",5.11632653061224,"post"
"2",15.1163265306122,"post"
"3",17.8163265306122,"post"
"4",16.5163265306122,"post"
"5",17.6163265306122,"post"
"6",14.6163265306122,"post"
"7",17.0163265306122,"post"
"8",5.31632653061224,"post"
"9",10.2163265306122,"post"
"10",7.71632653061224,"post"
"11",13.6163265306122,"post"
"12",19.2163265306122,"post"
"13",18.7163265306122,"post"
"14",7.51632653061225,"post"
"15",9.91632653061225,"post"
"16",16.3163265306122,"post"
"17",5.11632653061224,"post"
"18",15.1163265306122,"post"
"19",17.8163265306122,"post"
"20",16.5163265306122,"post"
"21",17.6163265306122,"post"
"22",14.6163265306122,"post"
"23",13.0890243902439,"post"
"24",7.4890243902439,"post"
"25",12.7890243902439,"post"
"26",6.4890243902439,"post"
"27",10.9890243902439,"post"
"28",0.189024390243902,"post"
"29",12.1890243902439,"post"
"30",17.6890243902439,"post"
"31",20.0890243902439,"post"
"32",16.0890243902439,"post"
"33",18.7890243902439,"post"
"34",10.9890243902439,"post"
"35",16.9890243902439,"post"
"36",14.4890243902439,"post"
"37",11.5890243902439,"post"
"38",16.0890243902439,"post"
"39",8.9890243902439,"post"
"40",13.0890243902439,"post"
"41",7.4890243902439,"post"
"42",12.7890243902439,"post"
"43",6.4890243902439,"post"
"44",10.9890243902439,"post"
"45",14.9471698113208,"post"
"46",5.94716981132076,"post"
"47",10.6471698113208,"post"
"48",8.44716981132076,"post"
"49",6.34716981132075,"post"
"50",7.84716981132076,"post"
"51",11.8471698113208,"post"
"52",4.74716981132075,"post"
"53",11.6471698113208,"post"
"54",20.7471698113208,"post"
"55",4.54716981132075,"post"
"56",11.4471698113208,"post"
"57",22.7471698113208,"post"
"58",5.64716981132075,"post"
"59",6.14716981132075,"post"
"60",-2.65283018867925,"post"
"61",6.64716981132075,"post"
"62",12.0471698113208,"post"
"63",6.54716981132075,"post"
"64",4.84716981132075,"post"
"65",5.24716981132075,"post"
"66",9.74716981132075,"post"
"67",13.8696132596685,"post"
"68",6.76961325966851,"post"
"69",15.6696132596685,"post"
"70",3.76961325966851,"post"
"71",7.36961325966851,"post"
"72",22.6696132596685,"post"
"73",6.76961325966851,"post"
"74",9.86961325966851,"post"
"75",11.7696132596685,"post"
"76",12.4696132596685,"post"
"77",10.7696132596685,"post"
"78",9.46961325966851,"post"
"79",9.16961325966851,"post"
"80",6.56961325966851,"post"
"81",6.26961325966851,"post"
"82",13.5696132596685,"post"
"83",9.36961325966851,"post"
"84",10.6696132596685,"post"
"85",9.56961325966851,"post"
"86",13.8696132596685,"post"
"87",6.76961325966851,"post"
"88",15.6696132596685,"post"
"89",4.49126213592233,"post"
"90",7.89126213592233,"post"
"91",6.79126213592233,"post"
"92",2.59126213592233,"post"
"93",6.29126213592233,"post"
"94",15.2912621359223,"post"
"95",6.59126213592233,"post"
"96",-8.80873786407767,"post"
"97",16.1912621359223,"post"
"98",17.3912621359223,"post"
"99",4.49126213592233,"post"
"100",7.89126213592233,"post"
"101",6.79126213592233,"post"
"102",2.59126213592233,"post"
"103",6.29126213592233,"post"
"104",15.2912621359223,"post"
"105",6.59126213592233,"post"
"106",-8.80873786407767,"post"
"107",16.1912621359223,"post"
"108",17.3912621359223,"post"
"109",4.49126213592233,"post"
"110",7.89126213592233,"post"
"111",7.28595505617978,"post"
"112",10.9859550561798,"post"
"113",12.2859550561798,"post"
"114",11.9859550561798,"post"
"115",7.58595505617978,"post"
"116",2.18595505617977,"post"
"117",18.0859550561798,"post"
"118",7.08595505617978,"post"
"119",11.2859550561798,"post"
"120",3.28595505617978,"post"
"121",6.68595505617978,"post"
"122",10.1859550561798,"post"
"123",11.9859550561798,"post"
"124",7.28595505617978,"post"
"125",14.3859550561798,"post"
