"","x"
"1",-2.24684684684685
"2",9.53623188405797
"3",10.0221556886228
"4",-0.174336283185841
"5",9.31960784313725
"6",1.14035087719298
"7",19.3307692307692
"8",-2.27989130434783
"9",2.12772727272727
"10",9.05315315315315
"11",12.136231884058
"12",-4.07784431137725
"13",8.32566371681416
"14",10.1196078431373
"15",2.64035087719298
"16",7.63076923076923
"17",20.9201086956522
"18",3.62772727272727
"19",3.25315315315315
"20",-3.16376811594203
"21",-2.37784431137725
"22",8.02566371681416
"23",15.0196078431373
"24",9.04035087719298
"25",9.43076923076923
"26",11.2201086956522
"27",7.62772727272727
"28",8.75315315315315
"29",5.73623188405797
"30",3.92215568862275
"31",5.72566371681416
"32",4.01960784313725
"33",-0.259649122807017
"34",0.630769230769231
"35",3.62010869565217
"36",6.02772727272727
"37",1.35315315315315
"38",14.636231884058
"39",8.42215568862276
"40",8.52566371681416
"41",19.1196078431373
"42",1.14035087719298
"43",-2.16923076923077
"44",6.92010869565217
"45",9.92772727272727
"46",2.55315315315315
"47",9.73623188405797
"48",3.42215568862275
"49",-6.07433628318584
"50",7.11960784313725
"51",4.24035087719298
"52",19.3307692307692
"53",12.1201086956522
"54",2.12772727272727
"55",0.153153153153153
"56",-10.463768115942
"57",1.92215568862275
"58",5.82566371681416
"59",0.119607843137255
"60",2.14035087719298
"61",7.63076923076923
"62",4.62010869565217
"63",8.22772727272727
"64",-0.0468468468468468
"65",8.43623188405797
"66",7.42215568862276
"67",0.325663716814159
"68",8.11960784313725
"69",1.14035087719298
"70",9.43076923076923
"71",10.5201086956522
"72",10.3277272727273
"73",-2.04684684684685
"74",1.33623188405797
"75",-0.377844311377245
"76",5.32566371681416
"77",2.11960784313725
"78",2.64035087719298
"79",0.630769230769231
"80",11.8201086956522
"81",8.02772727272727
"82",8.45315315315315
"83",5.53623188405797
"84",6.52215568862275
"85",6.12566371681416
"86",9.91960784313726
"87",9.04035087719298
"88",-2.16923076923077
"89",5.12010869565217
"90",0.727727272727273
"91",0.553153153153153
"92",15.636231884058
"93",4.72215568862275
"94",-4.57433628318584
"95",5.91960784313726
"96",-0.259649122807017
"97",19.3307692307692
"98",4.72010869565217
"99",20.7277272727273
"100",0.553153153153153
"101",6.83623188405797
"102",7.22215568862275
"103",11.0256637168142
"104",3.91960784313725
"105",1.14035087719298
"106",7.63076923076923
"107",5.62010869565217
"108",2.02772727272727
"109",-1.04684684684685
"110",7.53623188405797
"111",5.72215568862275
"112",-0.174336283185841
"113",-0.680392156862745
"114",4.24035087719298
"115",9.43076923076923
"116",6.72010869565217
"117",1.52772727272727
"118",11.7531531531532
"119",-0.263768115942029
"120",4.22215568862275
"121",8.32566371681416
"122",10.8196078431373
"123",2.14035087719298
"124",0.630769230769231
"125",6.82010869565217
"126",8.92772727272727
"127",2.35315315315315
"128",2.83623188405797
"129",1.22215568862275
"130",8.02566371681416
"131",2.81960784313726
"132",1.14035087719298
"133",-2.16923076923077
"134",3.92010869565217
"135",9.52772727272727
"136",1.75315315315315
"137",3.73623188405797
"138",-2.17784431137725
"139",5.72566371681416
"140",-0.780392156862745
"141",2.64035087719298
"142",19.3307692307692
"143",2.52010869565217
"144",5.92772727272727
"145",1.55315315315315
"146",9.53623188405797
"147",8.02215568862275
"148",8.52566371681416
"149",1.51960784313725
"150",9.04035087719298
"151",7.63076923076923
"152",10.5201086956522
"153",13.2277272727273
"154",9.65315315315315
"155",12.136231884058
"156",3.52215568862275
"157",-6.07433628318584
"158",10.8196078431373
"159",-0.259649122807017
"160",9.43076923076923
"161",4.92010869565217
"162",14.4277272727273
"163",6.35315315315315
"164",-3.16376811594203
"165",3.12215568862275
"166",5.82566371681416
"167",3.21960784313725
"168",1.14035087719298
"169",0.630769230769231
"170",-0.379891304347826
"171",7.12772727272727
"172",14.6531531531532
"173",5.73623188405797
"174",10.0221556886228
"175",0.325663716814159
"176",-2.98039215686275
"177",4.24035087719298
"178",-2.16923076923077
"179",7.72010869565217
"180",13.8277272727273
"181",3.05315315315315
"182",14.636231884058
"183",-4.07784431137725
"184",5.32566371681416
"185",-2.18039215686275
"186",2.14035087719298
"187",19.3307692307692
"188",-5.17989130434783
"189",3.32772727272727
"190",-7.84684684684685
"191",9.73623188405797
"192",-2.37784431137725
"193",6.12566371681416
"194",-0.880392156862745
"195",1.14035087719298
"196",7.63076923076923
"197",-2.27989130434783
"198",8.52772727272727
"199",-2.24684684684685
"200",-10.463768115942
"201",3.92215568862275
"202",-4.57433628318584
"203",9.31960784313725
"204",2.64035087719298
"205",9.43076923076923
"206",20.9201086956522
"207",15.7277272727273
