"","x"
"1",-3.71075401730532
"2",0.0790919952210275
"3",2.23354838709677
"4",7.71754385964912
"5",10.3907063197026
"6",12.167513368984
"7",1.25856209150327
"8",7.99503916449086
"9",7.03410641200546
"10",0.858353808353808
"11",8.05272067714631
"12",7.5155421686747
"13",3.0573417721519
"14",4.33507014028056
"15",-2.83171324422843
"16",-2.45348258706468
"17",8.69687890137328
"18",0.889245982694685
"19",-4.92090800477897
"20",9.93354838709677
"21",15.0175438596491
"22",4.0907063197026
"23",-8.23248663101604
"24",10.6585620915033
"25",9.09503916449086
"26",3.83410641200546
"27",4.75835380835381
"28",7.75272067714631
"29",9.3155421686747
"30",0.557341772151899
"31",-0.164929859719439
"32",8.36828675577157
"33",-1.15348258706468
"34",14.3968789013733
"35",-3.21075401730532
"36",4.57909199522103
"37",1.63354838709677
"38",12.6175438596491
"39",6.1907063197026
"40",10.367513368984
"41",2.25856209150327
"42",5.79503916449086
"43",10.7341064120055
"44",-0.841646191646192
"45",8.05272067714631
"46",7.1155421686747
"47",10.8573417721519
"48",0.435070140280561
"49",10.2682867557716
"50",1.64651741293532
"51",4.59687890137328
"52",-1.31075401730532
"53",2.77909199522103
"54",-1.36645161290323
"55",9.71754385964912
"56",9.6907063197026
"57",9.06751336898396
"58",3.05856209150327
"59",6.09503916449086
"60",12.9341064120055
"61",7.55835380835381
"62",10.1527206771463
"63",3.9155421686747
"64",7.5573417721519
"65",8.13507014028056
"66",1.86828675577157
"67",6.34651741293532
"68",6.49687890137328
"69",-5.21075401730532
"70",1.57909199522103
"71",5.23354838709677
"72",8.31754385964912
"73",1.0907063197026
"74",11.767513368984
"75",6.15856209150327
"76",1.19503916449086
"77",5.43410641200546
"78",5.45835380835381
"79",1.55272067714631
"80",4.5155421686747
"81",6.6573417721519
"82",0.935070140280561
"83",12.9682867557716
"84",2.54651741293532
"85",3.39687890137328
"86",-4.61075401730532
"87",-4.52090800477897
"88",-5.16645161290323
"89",-6.18245614035088
"90",1.9907063197026
"91",8.96751336898396
"92",1.95856209150327
"93",8.69503916449086
"94",10.0341064120055
"95",4.55835380835381
"96",10.5527206771463
"97",11.7155421686747
