"","x"
"1",2.38648648648649
"2",-3.01702127659574
"3",0.324468085106383
"4",-2.6
"5",-0.665957446808511
"6",7.08108108108108
"7",6.40075187969925
"8",0.735897435897436
"9",8.60857142857143
"10",2.77916666666667
"11",2.12826086956522
"12",-5.23246073298429
"13",4.16313131313131
"14",2.50654205607477
"15",17.0868131868132
"16",7.93055555555556
"17",1.81666666666667
"18",-8.01351351351351
"19",2.68297872340426
"20",8.62446808510638
"21",12.6
"22",1.23404255319149
"23",5.48108108108108
"24",4.70075187969925
"25",-1.76410256410256
"26",7.00857142857143
"27",-4.42083333333333
"28",0.528260869565218
"29",7.46753926701571
"30",5.16313131313131
"31",9.00654205607477
"32",6.68681318681319
"33",-8.86944444444444
"34",6.81666666666667
"35",3.08648648648649
"36",-1.01702127659574
"37",-2.07553191489362
"38",4.1
"39",3.43404255319149
"40",5.88108108108108
"41",6.50075187969925
"42",5.23589743589744
"43",3.10857142857143
"44",9.47916666666667
"45",2.32826086956522
"46",0.167539267015707
"47",13.3631313131313
"48",-1.49345794392523
"49",1.28681318681319
"50",9.53055555555556
"51",3.41666666666667
"52",2.58648648648649
"53",-3.21702127659574
"54",-1.17553191489362
"55",-2.6
"56",1.73404255319149
"57",1.58108108108108
"58",8.20075187969925
"59",-0.0641025641025641
"60",8.60857142857143
"61",10.1791666666667
"62",13.6282608695652
"63",-2.03246073298429
"64",6.26313131313131
"65",8.60654205607477
"66",5.18681318681319
"67",2.03055555555556
"68",-4.18333333333333
"69",2.38648648648649
"70",-4.41702127659574
"71",3.02446808510638
"72",12.6
"73",10.8340425531915
"74",4.78108108108108
"75",7.90075187969925
"76",3.33589743589744
"77",3.10857142857143
"78",6.27916666666667
"79",3.82826086956522
"80",11.6675392670157
"81",1.46313131313131
"82",14.0065420560748
"83",11.7868131868132
"84",7.93055555555556
"85",-4.68333333333333
"86",-8.01351351351351
"87",-3.01702127659574
"88",-13.6755319148936
"89",4.1
"90",-0.665957446808511
"91",2.58108108108108
"92",8.80075187969925
"93",0.735897435897436
"94",13.3085714285714
"95",2.77916666666667
"96",1.02826086956522
"97",-0.332460732984293
"98",1.16313131313131
"99",2.60654205607477
"100",8.68681318681319
"101",-8.86944444444444
"102",1.81666666666667
"103",3.08648648648649
"104",2.68297872340426
"105",-0.275531914893617
"106",-2.6
"107",1.23404255319149
"108",-0.518918918918919
"109",16.9007518796992
"110",-1.76410256410256
"111",7.60857142857143
"112",-4.42083333333333
"113",3.42826086956522
"114",1.96753926701571
"115",6.56313131313131
"116",0.906542056074766
"117",1.48681318681319
"118",9.53055555555556
"119",6.81666666666667
"120",2.58648648648649
"121",-1.01702127659574
"122",2.32446808510638
"123",12.6
"124",3.43404255319149
"125",10.8810810810811
"126",3.60075187969925
"127",5.23589743589744
"128",5.90857142857143
"129",9.47916666666667
"130",8.42826086956522
"131",5.76753926701571
"132",7.86313131313131
"133",3.80654205607477
"134",6.88681318681319
"135",2.03055555555556
"136",3.41666666666667
"137",2.38648648648649
"138",-3.21702127659574
"139",5.42446808510638
"140",4.1
"141",1.73404255319149
"142",2.08108108108108
"143",4.90075187969925
"144",-0.0641025641025641
"145",10.5085714285714
"146",10.1791666666667
"147",9.72826086956522
"148",10.6675392670157
"149",3.96313131313131
"150",10.7065420560748
"151",-3.11318681318681
"152",7.93055555555556
"153",-4.18333333333333
"154",-8.01351351351351
"155",-4.41702127659574
"156",-2.07553191489362
"157",-2.6
"158",10.8340425531915
"159",7.08108108108108
"160",8.00075187969925
"161",3.33589743589744
"162",1.70857142857143
"163",6.27916666666667
"164",8.22826086956522
"165",8.26753926701571
"166",-0.936868686868687
"167",2.90654205607477
"168",12.7868131868132
"169",-8.86944444444444
"170",-4.68333333333333
"171",3.08648648648649
"172",-3.01702127659574
"173",2.22446808510638
"174",12.6
"175",-0.665957446808511
"176",5.48108108108108
"177",10.3007518796992
"178",0.735897435897436
"179",4.70857142857143
"180",2.77916666666667
"181",3.22826086956522
"182",3.06753926701571
"183",14.3631313131313
"184",-5.39345794392523
"185",17.0868131868132
"186",9.53055555555556
"187",1.81666666666667
"188",2.58648648648649
"189",2.68297872340426
"190",0.324468085106383
"191",4.1
"192",1.23404255319149
"193",5.88108108108108
"194",5.10075187969925
"195",-1.76410256410256
"196",-1.39142857142857
"197",-4.42083333333333
"198",2.42826086956522
"199",4.16753926701571
"200",-2.13686868686869
"201",2.50654205607477
"202",6.68681318681319
"203",2.03055555555556
"204",6.81666666666667
"205",2.38648648648649
"206",-1.01702127659574
"207",8.62446808510638
"208",-2.6
"209",3.43404255319149
"210",1.58108108108108
"211",6.40075187969925
"212",5.23589743589744
"213",11.5085714285714
"214",9.47916666666667
"215",1.12826086956522
"216",-5.83246073298429
"217",5.36313131313131
"218",9.00654205607477
"219",1.28681318681319
"220",7.93055555555556
"221",3.41666666666667
"222",-8.01351351351351
"223",-3.21702127659574
"224",-2.07553191489362
"225",12.6
"226",1.73404255319149
"227",4.78108108108108
"228",-0.699248120300752
"229",-0.0641025641025641
"230",1.40857142857143
"231",10.1791666666667
"232",2.02826086956522
"233",8.36753926701571
"234",4.46313131313131
"235",-1.49345794392523
"236",5.18681318681319
"237",-8.86944444444444
"238",-4.18333333333333
"239",3.08648648648649
"240",-4.41702127659574
"241",-1.17553191489362
"242",4.1
"243",10.8340425531915
"244",2.58108108108108
"245",2.90075187969925
"246",3.33589743589744
"247",6.80857142857143
"248",6.27916666666667
"249",5.52826086956522
"250",1.76753926701571
"251",8.26313131313131
"252",8.60654205607477
"253",11.7868131868132
"254",9.53055555555556
"255",-4.68333333333333
"256",2.58648648648649
"257",-3.01702127659574
"258",3.02446808510638
"259",-2.6
"260",-0.665957446808511
"261",-0.518918918918919
"262",2.10075187969925
"263",0.735897435897436
"264",13.0085714285714
"265",2.77916666666667
"266",14.3282608695652
"267",0.667539267015707
"268",2.96313131313131
"269",14.0065420560748
"270",8.68681318681319
"271",2.03055555555556
"272",1.81666666666667
"273",2.38648648648649
"274",2.68297872340426
"275",-13.6755319148936
"276",12.6
"277",1.23404255319149
"278",10.8810810810811
"279",6.40075187969925
"280",-1.76410256410256
"281",8.60857142857143
"282",-4.42083333333333
"283",8.02826086956522
"284",6.46753926701571
"285",11.2631313131313
"286",2.60654205607477
"287",1.48681318681319
"288",7.93055555555556
"289",6.81666666666667
"290",-8.01351351351351
"291",-1.01702127659574
"292",-0.275531914893617
"293",4.1
"294",3.43404255319149
"295",2.08108108108108
"296",4.70075187969925
"297",5.23589743589744
