"","x"
"1",1.14171779141104
"2",9.60687116564417
"3",8.5280981595092
"4",9.00755441741357
"5",10.0344611528822
"6",5.60787401574803
"7",-4.57467700258398
"8",9.94195710455764
"9",4.54177545691906
"10",8.34171779141104
"11",2.60687116564417
"12",3.2280981595092
"13",15.2075544174136
"14",2.43446115288221
"15",4.70787401574803
"16",4.52532299741602
"17",6.44195710455764
"18",3.74177545691906
"19",-0.758282208588957
"20",7.60687116564417
"21",10.3280981595092
"22",6.70755441741357
"23",5.33446115288221
"24",11.307874015748
"25",5.12532299741602
"26",5.64195710455764
"27",3.14177545691906
"28",-0.158282208588957
"29",7.60687116564417
"30",7.0280981595092
"31",13.9075544174136
"32",13.0344611528822
"33",4.50787401574803
"34",0.725322997416021
"35",9.44195710455764
"36",7.14177545691906
"37",5.04171779141104
"38",-4.79312883435583
"39",9.6280981595092
"40",10.9075544174136
"41",7.6344611528822
"42",8.10787401574803
"43",3.92532299741602
"44",2.34195710455764
"45",7.94177545691906
"46",6.44171779141104
"47",3.10687116564417
"48",9.4280981595092
"49",9.90755441741357
"50",7.5344611528822
"51",6.30787401574803
"52",4.82532299741602
"53",-0.0580428954423593
"54",9.24177545691906
"55",-4.05828220858896
"56",3.70687116564417
"57",10.8280981595092
"58",0.907554417413572
"59",1.53446115288221
"60",12.807874015748
"61",18.125322997416
"62",9.34195710455764
"63",3.04177545691906
"64",1.74171779141104
"65",9.50687116564417
"66",3.8280981595092
"67",5.80755441741357
"68",2.13446115288221
"69",8.60787401574803
"70",-3.47467700258398
"71",8.64195710455764
"72",-3.85822454308094
"73",-0.558282208588957
"74",9.20687116564417
"75",12.1280981595092
"76",12.6075544174136
"77",2.23446115288221
"78",-2.69212598425197
"79",1.82532299741602
"80",6.14195710455764
"81",6.44177545691906
"82",5.04171779141104
"83",12.6068711656442
"84",5.6280981595092
"85",4.90755441741357
"86",-3.96553884711779
"87",16.607874015748
"88",12.625322997416
"89",5.44195710455764
"90",6.14177545691906
"91",-4.35828220858896
"92",7.50687116564417
"93",0.828098159509203
"94",11.2075544174136
"95",4.43446115288221
"96",10.707874015748
"97",9.62532299741602
"98",3.34195710455764
"99",5.24177545691906
"100",14.141717791411
"101",-3.79312883435583
"102",-10.0719018404908
"103",0.707554417413572
"104",-1.46553884711779
"105",23.107874015748
"106",6.42532299741602
"107",9.44195710455764
"108",-6.15822454308094
"109",0.141717791411043
"110",9.00687116564417
"111",8.9280981595092
"112",-0.192445582586428
"113",-3.66553884711779
"114",11.707874015748
"115",8.82532299741602
"116",2.74195710455764
"117",3.24177545691906
"118",5.74171779141104
"119",-3.19312883435583
"120",13.2280981595092
"121",4.50755441741357
"122",-7.4655388471178
"123",11.007874015748
"124",14.325322997416
"125",7.24195710455764
"126",3.14177545691906
"127",5.14171779141104
"128",-3.49312883435583
"129",-3.0719018404908
"130",3.00755441741357
"131",1.93446115288221
"132",12.407874015748
"133",12.625322997416
"134",11.5419571045576
"135",8.24177545691906
"136",3.04171779141104
"137",4.20687116564417
"138",4.1280981595092
"139",9.10755441741357
"140",-6.16553884711779
"141",-2.29212598425197
"142",15.725322997416
"143",-3.05804289544236
"144",4.44177545691906
"145",4.84171779141104
"146",8.40687116564417
"147",0.228098159509203
"148",15.8075544174136
"149",10.5344611528822
"150",12.707874015748
"151",-3.07467700258398
"152",-1.55804289544236
"153",11.3417754569191
"154",10.941717791411
"155",0.906871165644172
"156",-0.771901840490797
"157",10.3075544174136
"158",3.73446115288221
"159",30.507874015748
"160",1.72532299741602
"161",1.44195710455764
"162",14.7417754569191
"163",3.44171779141104
"164",4.90687116564417
"165",19.1280981595092
"166",10.1075544174136
"167",-4.76553884711779
"168",0.307874015748032
"169",7.02532299741602
"170",13.1419571045576
"171",1.44177545691906
"172",4.74171779141104
"173",3.80687116564417
"174",2.6280981595092
"175",11.9075544174136
"176",12.9344611528822
"177",-1.79212598425197
"178",0.625322997416021
"179",12.9419571045576
"180",14.9417754569191
"181",8.54171779141104
"182",7.50687116564417
"183",-3.5719018404908
"184",2.10755441741357
"185",15.3344611528822
"186",12.707874015748
"187",10.825322997416
"188",10.6419571045576
"189",7.44177545691906
