"","VORP","time"
"1",2.28305084745763,"post"
"2",9.38305084745763,"post"
"3",4.38305084745763,"post"
"4",7.58305084745763,"post"
"5",-1.81694915254237,"post"
"6",-6.61694915254237,"post"
"7",2.28305084745763,"post"
"8",9.38305084745763,"post"
"9",4.38305084745763,"post"
"10",4.88148148148148,"post"
"11",-8.01851851851852,"post"
"12",14.2814814814815,"post"
"13",11.3814814814815,"post"
"14",3.08148148148148,"post"
"15",4.78148148148148,"post"
"16",4.88148148148148,"post"
"17",-8.01851851851852,"post"
"18",14.2814814814815,"post"
"19",-7.96233766233766,"post"
"20",5.03766233766234,"post"
"21",5.63766233766234,"post"
"22",-3.76233766233766,"post"
"23",-0.162337662337662,"post"
"24",14.2376623376623,"post"
"25",2.83766233766234,"post"
"26",-7.96233766233766,"post"
"27",5.03766233766234,"post"
"28",13.2676470588235,"post"
"29",11.8676470588235,"post"
"30",14.2676470588235,"post"
"31",4.66764705882353,"post"
"32",9.16764705882353,"post"
"33",5.26764705882353,"post"
"34",3.06764705882353,"post"
"35",9.06764705882353,"post"
"36",-1.23235294117647,"post"
"37",3.62058823529412,"post"
"38",5.12058823529412,"post"
"39",-8.67941176470588,"post"
"40",15.6205882352941,"post"
"41",3.62058823529412,"post"
"42",5.12058823529412,"post"
"43",-8.67941176470588,"post"
"44",15.6205882352941,"post"
"45",3.62058823529412,"post"
"46",7.78910179640719,"reg"
"47",2.78910179640719,"reg"
"48",1.88910179640719,"reg"
"49",0.0891017964071856,"reg"
"50",5.38910179640719,"reg"
"51",4.48910179640719,"reg"
"52",5.58910179640719,"reg"
"53",7.88910179640719,"reg"
"54",9.18910179640719,"reg"
"55",-5.01089820359281,"reg"
"56",10.4891017964072,"reg"
"57",0.189101796407186,"reg"
"58",-2.11089820359281,"reg"
"59",12.0891017964072,"reg"
"60",13.6891017964072,"reg"
"61",2.68910179640719,"reg"
"62",6.38910179640719,"reg"
"63",10.6891017964072,"reg"
"64",11.3891017964072,"reg"
"65",10.7891017964072,"reg"
"66",5.18910179640719,"reg"
"67",3.98910179640719,"reg"
"68",2.38910179640719,"reg"
"69",0.389101796407186,"reg"
"70",-0.0108982035928143,"reg"
"71",7.78910179640719,"reg"
"72",-1.71089820359281,"reg"
"73",13.3891017964072,"reg"
"74",9.58910179640718,"reg"
"75",-9.41089820359282,"reg"
"76",18.4891017964072,"reg"
"77",1.88910179640719,"reg"
"78",3.58910179640719,"reg"
"79",14.5891017964072,"reg"
"80",5.98910179640719,"reg"
"81",-0.0108982035928143,"reg"
"82",4.78910179640719,"reg"
"83",5.68910179640719,"reg"
"84",10.4891017964072,"reg"
"85",-7.31089820359281,"reg"
"86",1.38910179640719,"reg"
"87",-2.31089820359281,"reg"
"88",7.88910179640719,"reg"
"89",4.18910179640719,"reg"
"90",2.18910179640719,"reg"
"91",9.78910179640719,"reg"
"92",-6.11089820359281,"reg"
"93",11.8891017964072,"reg"
"94",10.9891017964072,"reg"
"95",1.08910179640719,"reg"
"96",3.68910179640719,"reg"
"97",-4.01089820359281,"reg"
"98",3.98910179640719,"reg"
"99",2.48910179640719,"reg"
"100",1.38910179640719,"reg"
"101",8.78910179640719,"reg"
"102",-3.51089820359281,"reg"
"103",10.3891017964072,"reg"
"104",2.48910179640719,"reg"
"105",-0.0108982035928143,"reg"
"106",7.38910179640719,"reg"
"107",3.48910179640719,"reg"
"108",-3.71089820359281,"reg"
"109",-4.01089820359281,"reg"
"110",14.2891017964072,"reg"
"111",-1.81089820359281,"reg"
"112",5.88910179640719,"reg"
"113",2.68910179640719,"reg"
"114",16.0891017964072,"reg"
"115",24.3891017964072,"reg"
"116",3.58910179640719,"reg"
"117",8.78910179640719,"reg"
"118",14.5891017964072,"reg"
"119",3.08910179640719,"reg"
"120",5.68910179640719,"reg"
"121",5.08910179640719,"reg"
"122",23.6891017964072,"reg"
"123",4.98910179640719,"reg"
"124",7.78910179640719,"reg"
"125",2.78910179640719,"reg"
"126",10.555,"reg"
"127",1.655,"reg"
"128",-7.245,"reg"
"129",-1.745,"reg"
"130",7.255,"reg"
"131",0.955,"reg"
"132",4.655,"reg"
"133",-0.545,"reg"
"134",11.555,"reg"
"135",1.855,"reg"
"136",14.755,"reg"
"137",4.055,"reg"
"138",5.155,"reg"
"139",3.855,"reg"
"140",14.555,"reg"
"141",7.655,"reg"
"142",7.855,"reg"
"143",8.955,"reg"
"144",13.355,"reg"
"145",8.255,"reg"
"146",3.555,"reg"
"147",-2.245,"reg"
"148",4.155,"reg"
"149",2.055,"reg"
"150",6.955,"reg"
"151",15.155,"reg"
"152",12.455,"reg"
"153",3.955,"reg"
"154",10.355,"reg"
"155",-1.045,"reg"
"156",-3.745,"reg"
"157",12.955,"reg"
"158",-0.0449999999999999,"reg"
"159",2.055,"reg"
"160",-1.545,"reg"
"161",8.155,"reg"
"162",13.355,"reg"
"163",1.655,"reg"
"164",18.755,"reg"
"165",13.655,"reg"
"166",2.755,"reg"
"167",4.955,"reg"
"168",10.355,"reg"
