"","x"
"1",7.2188679245283
"2",9.53693181818182
"3",18.4849056603774
"4",9.77973568281938
"5",5.1055
"6",0.689090909090909
"7",11.0032258064516
"8",13.7858757062147
"9",12.262962962963
"10",16.7188679245283
"11",11.6369318181818
"12",1.68490566037736
"13",2.07973568281938
"14",13.2055
"15",5.08909090909091
"16",5.20322580645161
"17",2.48587570621469
"18",20.262962962963
"19",6.5188679245283
"20",3.63693181818182
"21",11.1849056603774
"22",10.3797356828194
"23",3.6055
"24",2.08909090909091
"25",10.4032258064516
"26",7.68587570621469
"27",19.762962962963
"28",18.7188679245283
"29",2.83693181818182
"30",15.9849056603774
"31",7.97973568281938
"32",1.2055
"33",7.98909090909091
"34",9.70322580645161
"35",14.2858757062147
"36",20.262962962963
"37",6.6188679245283
"38",10.3369318181818
"39",20.3849056603774
"40",7.27973568281938
"41",6.8055
"42",19.0890909090909
"43",8.90322580645161
"44",-11.0141242937853
"45",13.262962962963
"46",-3.5811320754717
"47",11.6369318181818
"48",10.8849056603774
"49",11.0797356828194
"50",9.1055
"51",8.88909090909091
"52",11.9032258064516
"53",-0.514124293785311
"54",11.462962962963
"55",14.8188679245283
"56",14.9369318181818
"57",11.4849056603774
"58",19.1797356828194
"59",13.7055
"60",8.38909090909091
"61",9.70322580645161
"62",13.9858757062147
"63",18.462962962963
"64",22.8188679245283
"65",6.63693181818182
"66",10.0849056603774
"67",10.1797356828194
"68",10.6055
"69",13.6890909090909
"70",6.70322580645161
"71",6.88587570621469
"72",6.86296296296296
"73",18.5188679245283
"74",10.4369318181818
"75",10.1849056603774
"76",16.1797356828194
"77",8.4055
"78",3.08909090909091
"79",9.70322580645161
"80",14.2858757062147
"81",20.262962962963
"82",3.0188679245283
"83",3.43693181818182
"84",3.68490566037736
"85",9.07973568281938
"86",9.5055
"87",6.98909090909091
"88",21.3032258064516
"89",10.0858757062147
"90",14.062962962963
"91",10.4188679245283
"92",1.83693181818182
"93",7.28490566037736
"94",8.57973568281938
"95",12.7055
"96",11.4890909090909
"97",-5.49677419354839
"98",10.6858757062147
"99",4.86296296296296
"100",7.2188679245283
"101",9.33693181818182
"102",10.7849056603774
"103",9.27973568281938
"104",12.7055
"105",3.68909090909091
"106",6.00322580645161
"107",3.78587570621469
"108",10.162962962963
"109",16.7188679245283
"110",12.9369318181818
"111",5.58490566037736
"112",19.9797356828194
"113",11.7055
"114",1.88909090909091
"115",4.40322580645161
"116",11.5858757062147
"117",11.362962962963
"118",6.5188679245283
"119",0.436931818181818
"120",5.88490566037736
"121",2.97973568281938
"122",18.4055
"123",0.489090909090909
"124",2.80322580645161
"125",17.0858757062147
"126",8.46296296296296
"127",18.7188679245283
"128",9.93693181818182
"129",2.48490566037736
"130",11.6797356828194
"131",7.2055
"132",-2.71090909090909
"133",7.80322580645161
"134",14.0858757062147
"135",8.06296296296296
"136",6.6188679245283
"137",3.13693181818182
"138",4.88490566037736
"139",9.67973568281938
"140",7.4055
"141",5.58909090909091
"142",15.1032258064516
"143",7.48587570621469
"144",16.662962962963
"145",-3.5811320754717
"146",10.8369318181818
"147",16.6849056603774
"148",8.67973568281938
"149",-6.0945
"150",10.9890909090909
"151",10.9032258064516
"152",13.4858757062147
"153",-1.23703703703704
"154",14.8188679245283
"155",14.2369318181818
"156",8.88490566037736
"157",1.27973568281938
"158",6.5055
"159",6.98909090909091
"160",10.6032258064516
"161",13.0858757062147
"162",16.862962962963
"163",22.8188679245283
"164",3.03693181818182
"165",11.5849056603774
"166",10.7797356828194
"167",12.2055
"168",16.1890909090909
"169",6.60322580645161
"170",13.7858757062147
"171",3.16296296296296
"172",18.5188679245283
"173",-3.86306818181818
"174",-0.315094339622642
"175",12.0797356828194
"176",15.1055
"177",13.2890909090909
"178",19.6032258064516
"179",2.48587570621469
"180",10.662962962963
"181",3.0188679245283
"182",-4.46306818181818
"183",17.6849056603774
"184",-1.32026431718062
"185",5.1055
"186",0.689090909090909
"187",11.9032258064516
"188",7.68587570621469
"189",19.862962962963
"190",10.4188679245283
"191",9.53693181818182
"192",6.78490566037736
"193",11.8797356828194
"194",13.2055
"195",5.08909090909091
"196",11.0032258064516
"197",14.2858757062147
"198",10.262962962963
"199",7.2188679245283
"200",11.6369318181818
"201",8.58490566037736
"202",7.87973568281938
"203",3.6055
"204",2.08909090909091
"205",5.20322580645161
"206",-11.0141242937853
"207",12.262962962963
