"","x"
"1",21.3798165137615
"2",13.7703431372549
"3",7.52689075630252
"4",10.0516853932584
"5",3.1364238410596
"6",13.2155717761557
"7",10.2140526976161
"8",1.27281795511222
"9",8.57981651376147
"10",10.2703431372549
"11",8.82689075630252
"12",6.05168539325843
"13",4.4364238410596
"14",3.71557177615572
"15",7.91405269761606
"16",12.0728179551122
"17",9.77981651376147
"18",8.0703431372549
"19",14.1268907563025
"20",10.8516853932584
"21",-5.1635761589404
"22",15.8155717761557
"23",3.61405269761606
"24",8.87281795511222
"25",5.17981651376147
"26",10.8703431372549
"27",12.2268907563025
"28",11.3516853932584
"29",2.9364238410596
"30",8.41557177615572
"31",7.31405269761606
"32",-2.32718204488778
"33",8.47981651376147
"34",13.0703431372549
"35",7.42689075630252
"36",12.3516853932584
"37",4.7364238410596
"38",4.21557177615572
"39",4.31405269761606
"40",6.97281795511222
"41",16.3798165137615
"42",0.870343137254902
"43",5.42689075630252
"44",4.25168539325843
"45",7.9364238410596
"46",-2.28442822384428
"47",0.81405269761606
"48",8.97281795511222
"49",8.77981651376147
"50",19.2703431372549
"51",-3.67310924369748
"52",14.7516853932584
"53",3.6364238410596
"54",-2.88442822384428
"55",-0.38594730238394
"56",4.07281795511222
"57",18.2798165137615
"58",5.8703431372549
"59",3.82689075630252
"60",2.65168539325843
"61",-2.7635761589404
"62",10.0155717761557
"63",15.8140526976161
"64",-1.52718204488778
"65",15.4798165137615
"66",5.7703431372549
"67",-6.27310924369748
"68",11.2516853932584
"69",-3.0635761589404
"70",5.01557177615572
"71",10.3140526976161
"72",2.57281795511222
"73",6.87981651376147
"74",15.9703431372549
"75",8.12689075630252
"76",4.25168539325843
"77",6.8364238410596
"78",4.91557177615572
"79",13.8140526976161
"80",-1.02718204488778
"81",8.77981651376147
"82",20.0703431372549
"83",10.0268907563025
"84",11.9516853932584
"85",6.4364238410596
"86",6.11557177615572
"87",-4.78594730238394
"88",7.77281795511222
"89",11.2798165137615
"90",9.6703431372549
"91",16.2268907563025
"92",8.15168539325843
"93",11.2364238410596
"94",7.81557177615572
"95",1.91405269761606
"96",8.77281795511222
"97",4.97981651376147
"98",4.2703431372549
"99",2.82689075630252
"100",28.8516853932584
"101",5.5364238410596
"102",14.2155717761557
"103",-2.38594730238394
