"","player","VORP","time","year"
"356","stockjo01",5,"reg",1990
"357","stockjo01",15.1,"reg",1990
"358","stockjo01",3.3,"reg",1990
"359","stockjo01",7.7,"reg",1990
"360","stockjo01",3,"reg",1990
"361","stockjo01",6.1,"reg",1990
"362","stockjo01",6.8,"reg",1990
"363","stockjo01",14,"reg",1990
"364","stockjo01",0.8,"reg",1990
"365","stockjo01",8.2,"reg",1990
"366","stockjo01",10.5,"reg",1990
"367","stockjo01",2.9,"reg",1990
"368","stockjo01",3.9,"reg",1990
"369","stockjo01",-0.9,"reg",1990
"370","stockjo01",11.6,"reg",1990
"371","stockjo01",5.5,"reg",1990
"372","stockjo01",11.7,"reg",1990
"373","stockjo01",10.2,"reg",1990
"374","stockjo01",1.7,"reg",1990
"375","stockjo01",6.3,"reg",1990
"376","stockjo01",6.9,"reg",1990
"377","stockjo01",9,"reg",1990
"378","stockjo01",3.4,"reg",1990
"379","stockjo01",16.5,"reg",1990
"380","stockjo01",13.5,"reg",1990
"381","stockjo01",7.9,"reg",1990
"382","stockjo01",3.7,"reg",1990
"383","stockjo01",13,"reg",1990
"384","stockjo01",-1.7,"reg",1990
"385","stockjo01",4.8,"reg",1990
"386","stockjo01",10.4,"reg",1990
"387","stockjo01",20.7,"reg",1990
"388","stockjo01",-6.2,"reg",1990
"389","stockjo01",3.3,"reg",1991
"390","stockjo01",11.5,"reg",1991
"391","stockjo01",3,"reg",1991
"392","stockjo01",7.3,"reg",1991
"393","stockjo01",-0.9,"reg",1991
"394","stockjo01",7.7,"reg",1991
"395","stockjo01",7.5,"reg",1991
"396","stockjo01",13.6,"reg",1991
"397","stockjo01",13.6,"reg",1991
"398","stockjo01",19,"reg",1991
"399","stockjo01",2.1,"reg",1991
"400","stockjo01",7.5,"reg",1991
"401","stockjo01",9.1,"reg",1991
"402","stockjo01",2.1,"reg",1991
"403","stockjo01",6.9,"reg",1991
"404","stockjo01",11.8,"reg",1991
"405","stockjo01",-2.5,"reg",1991
"406","stockjo01",5.6,"reg",1991
"407","stockjo01",20.3,"reg",1991
"408","stockjo01",6.4,"reg",1991
"409","stockjo01",2.7,"reg",1991
"410","stockjo01",16,"reg",1991
"411","stockjo01",12.8,"reg",1991
"412","stockjo01",6.4,"reg",1991
"413","stockjo01",14.6,"reg",1991
"414","stockjo01",14.1,"reg",1991
"415","stockjo01",15,"reg",1991
"416","stockjo01",16.4,"reg",1991
"417","stockjo01",11.3,"reg",1991
"418","stockjo01",13.9,"reg",1991
"419","stockjo01",6.3,"reg",1991
"420","stockjo01",12.4,"reg",1991
"421","stockjo01",12,"reg",1991
"422","stockjo01",-0.1,"reg",1991
"423","stockjo01",4.5,"reg",1991
"424","stockjo01",14.1,"reg",1991
"425","stockjo01",10,"reg",1991
"426","stockjo01",7.9,"reg",1991
"427","stockjo01",10.1,"reg",1991
"428","stockjo01",8.3,"reg",1991
"429","stockjo01",14.8,"reg",1991
"430","stockjo01",-2,"reg",1991
"431","stockjo01",6.3,"reg",1991
"432","stockjo01",5.7,"reg",1991
"433","stockjo01",14.6,"reg",1991
"434","stockjo01",11.3,"reg",1991
"435","stockjo01",4.9,"reg",1991
"436","stockjo01",7.2,"reg",1991
"437","stockjo01",6.7,"reg",1991
"438","stockjo01",21.6,"reg",1991
"439","stockjo01",7.9,"reg",1991
"440","stockjo01",2.6,"reg",1991
"441","stockjo01",0.7,"reg",1991
"442","stockjo01",2.3,"reg",1991
"443","stockjo01",-2.7,"reg",1991
"444","stockjo01",11.3,"reg",1991
"445","stockjo01",-3.9,"reg",1991
"446","stockjo01",13.1,"reg",1991
"447","stockjo01",3.4,"reg",1991
"448","stockjo01",16.8,"reg",1991
"449","stockjo01",8.6,"reg",1991
"450","stockjo01",4.5,"reg",1991
"451","stockjo01",4.4,"reg",1991
"452","stockjo01",1.7,"reg",1991
"453","stockjo01",10.4,"reg",1991
"454","stockjo01",1.5,"reg",1991
"455","stockjo01",10,"reg",1991
"456","stockjo01",8,"reg",1991
"457","stockjo01",3.7,"reg",1991
"458","stockjo01",25.8,"reg",1991
"459","stockjo01",4.4,"reg",1991
"460","stockjo01",11.8,"reg",1991
"461","stockjo01",7.9,"reg",1991
"462","stockjo01",7.2,"reg",1991
"463","stockjo01",12,"reg",1991
"464","stockjo01",4.8,"reg",1991
"465","stockjo01",1.8,"reg",1991
"466","stockjo01",8.4,"reg",1991
"467","stockjo01",3.6,"reg",1991
"468","stockjo01",9.7,"reg",1991
"469","stockjo01",4.4,"reg",1991
"470","stockjo01",2.4,"reg",1991
"471","stockjo01",13,"reg",1992
"472","stockjo01",7.5,"reg",1992
"473","stockjo01",7.5,"reg",1992
"474","stockjo01",-1.8,"reg",1992
"475","stockjo01",4.8,"reg",1992
"476","stockjo01",13.8,"reg",1992
"477","stockjo01",3,"reg",1992
"478","stockjo01",12.6,"reg",1992
"479","stockjo01",7.5,"reg",1992
"480","stockjo01",16.4,"reg",1992
"481","stockjo01",3.2,"reg",1992
"482","stockjo01",0.1,"reg",1992
"483","stockjo01",1.3,"reg",1992
"484","stockjo01",14.6,"reg",1992
"485","stockjo01",11.8,"reg",1992
"486","stockjo01",15,"reg",1992
"487","stockjo01",5.8,"reg",1992
"488","stockjo01",10.4,"reg",1992
"489","stockjo01",5.5,"reg",1992
"490","stockjo01",7.4,"reg",1992
"491","stockjo01",3.5,"reg",1992
"492","stockjo01",5.3,"reg",1992
"493","stockjo01",21.3,"reg",1992
"494","stockjo01",20.3,"reg",1992
"495","stockjo01",12.3,"reg",1992
"496","stockjo01",6.8,"reg",1992
"497","stockjo01",13,"reg",1992
"498","stockjo01",6.9,"reg",1992
"499","stockjo01",15.3,"reg",1992
"500","stockjo01",2,"reg",1992
"501","stockjo01",12.2,"reg",1992
"502","stockjo01",5.9,"reg",1992
"503","stockjo01",3.6,"reg",1992
"504","stockjo01",9.3,"reg",1992
"505","stockjo01",1.9,"reg",1992
"506","stockjo01",7.9,"reg",1992
"507","stockjo01",14,"reg",1992
"508","stockjo01",4.5,"reg",1992
"509","stockjo01",12.1,"reg",1992
"510","stockjo01",7.5,"reg",1992
"511","stockjo01",8,"reg",1992
"512","stockjo01",12.5,"reg",1992
"513","stockjo01",7,"reg",1992
"514","stockjo01",16.7,"reg",1992
"515","stockjo01",11.2,"reg",1992
"516","stockjo01",7.9,"reg",1992
"517","stockjo01",3.6,"reg",1992
"518","stockjo01",-5.7,"reg",1992
"519","stockjo01",0.8,"reg",1992
"520","stockjo01",7.2,"reg",1992
"521","stockjo01",8.2,"reg",1992
"522","stockjo01",9.8,"reg",1992
"523","stockjo01",5,"reg",1992
"524","stockjo01",0.9,"reg",1992
"525","stockjo01",11.8,"reg",1992
"526","stockjo01",4.2,"reg",1992
"527","stockjo01",3.5,"reg",1992
"528","stockjo01",10.6,"reg",1992
"529","stockjo01",9.3,"reg",1992
"530","stockjo01",10.5,"reg",1992
"531","stockjo01",14.9,"reg",1992
"532","stockjo01",3.2,"reg",1992
"533","stockjo01",7.4,"reg",1992
"534","stockjo01",4.8,"reg",1992
"535","stockjo01",8.4,"reg",1992
"536","stockjo01",12.3,"reg",1992
"537","stockjo01",9.1,"reg",1992
"538","stockjo01",3.7,"reg",1992
"539","stockjo01",13.1,"reg",1992
"540","stockjo01",4.8,"reg",1992
"541","stockjo01",3.6,"reg",1992
"542","stockjo01",7.5,"reg",1992
"543","stockjo01",12,"reg",1992
"544","stockjo01",8.8,"reg",1992
"545","stockjo01",17.8,"reg",1992
"546","stockjo01",17.2,"reg",1992
"547","stockjo01",3.8,"reg",1992
"548","stockjo01",-1.9,"reg",1992
"549","stockjo01",7.2,"reg",1992
"550","stockjo01",9.4,"reg",1992
"551","stockjo01",-3.6,"reg",1992
"552","stockjo01",13.4,"reg",1992
"553","stockjo01",5,"reg",1993
"554","stockjo01",5.7,"reg",1993
"555","stockjo01",5.9,"reg",1993
"556","stockjo01",10.7,"reg",1993
"557","stockjo01",11.2,"reg",1993
"558","stockjo01",4.2,"reg",1993
"559","stockjo01",11.8,"reg",1993
"560","stockjo01",1.9,"reg",1993
"561","stockjo01",9.4,"reg",1993
"562","stockjo01",6.3,"reg",1993
"563","stockjo01",8.9,"reg",1993
"564","stockjo01",17.6,"reg",1993
"565","stockjo01",6.8,"reg",1993
"566","stockjo01",6.9,"reg",1993
"567","stockjo01",4.4,"reg",1993
"568","stockjo01",9.1,"reg",1993
"569","stockjo01",4.6,"reg",1993
"570","stockjo01",10.7,"reg",1993
"571","stockjo01",1.2,"reg",1993
"572","stockjo01",14.1,"reg",1993
"573","stockjo01",7.3,"reg",1993
"574","stockjo01",3,"reg",1993
"575","stockjo01",8.5,"reg",1993
"576","stockjo01",11.4,"reg",1993
"577","stockjo01",12.2,"reg",1993
"578","stockjo01",-5.7,"reg",1993
"579","stockjo01",7,"reg",1993
"580","stockjo01",11.8,"reg",1993
"581","stockjo01",7.1,"reg",1993
"582","stockjo01",6.9,"reg",1993
"583","stockjo01",6.4,"reg",1993
"584","stockjo01",6.4,"reg",1993
"585","stockjo01",13,"reg",1993
"586","stockjo01",5,"reg",1993
"587","stockjo01",2.6,"reg",1993
"588","stockjo01",4,"reg",1993
"589","stockjo01",9.2,"reg",1993
"590","stockjo01",6.4,"reg",1993
"591","stockjo01",6.3,"reg",1993
"592","stockjo01",2.6,"reg",1993
"593","stockjo01",4.1,"reg",1993
"594","stockjo01",-0.4,"reg",1993
"595","stockjo01",4.6,"reg",1993
"596","stockjo01",7.2,"reg",1993
"597","stockjo01",4.6,"reg",1993
"598","stockjo01",2.5,"reg",1993
"599","stockjo01",2,"reg",1993
"600","stockjo01",2.8,"reg",1993
"601","stockjo01",3.6,"reg",1993
"602","stockjo01",8.3,"reg",1993
"603","stockjo01",14.6,"reg",1993
"604","stockjo01",-0.4,"reg",1993
"605","stockjo01",11.3,"reg",1993
"606","stockjo01",-0.5,"reg",1993
"607","stockjo01",-3.4,"reg",1993
"608","stockjo01",2.4,"reg",1993
"609","stockjo01",9.9,"reg",1993
"610","stockjo01",14.7,"reg",1993
"611","stockjo01",2,"reg",1993
"612","stockjo01",5.2,"reg",1993
"613","stockjo01",-2.8,"reg",1993
"614","stockjo01",7,"reg",1993
"615","stockjo01",6.2,"reg",1993
"616","stockjo01",15.6,"reg",1993
"617","stockjo01",4.3,"reg",1993
"618","stockjo01",-4.8,"reg",1993
"619","stockjo01",12.2,"reg",1993
"620","stockjo01",1.5,"reg",1993
"621","stockjo01",10.2,"reg",1993
"622","stockjo01",4.7,"reg",1993
"623","stockjo01",9.4,"reg",1993
"624","stockjo01",6.4,"reg",1993
"625","stockjo01",1.9,"reg",1993
"626","stockjo01",8.1,"reg",1993
"627","stockjo01",7.7,"reg",1993
"628","stockjo01",3.3,"reg",1993
"629","stockjo01",14.8,"reg",1993
"630","stockjo01",1.8,"reg",1993
"631","stockjo01",-0.4,"reg",1993
"632","stockjo01",3.7,"reg",1993
"633","stockjo01",9.4,"reg",1993
"634","stockjo01",8.4,"reg",1993
"635","stockjo01",5.6,"reg",1994
"636","stockjo01",6.1,"reg",1994
"637","stockjo01",3.8,"reg",1994
"638","stockjo01",8.8,"reg",1994
"639","stockjo01",12.1,"reg",1994
"640","stockjo01",17.3,"reg",1994
"641","stockjo01",1.7,"reg",1994
"642","stockjo01",6.5,"reg",1994
"643","stockjo01",4.9,"reg",1994
"644","stockjo01",7.7,"reg",1994
"645","stockjo01",10.6,"reg",1994
"646","stockjo01",14.7,"reg",1994
"647","stockjo01",14,"reg",1994
"648","stockjo01",7.7,"reg",1994
"649","stockjo01",4.2,"reg",1994
"650","stockjo01",8.7,"reg",1994
"651","stockjo01",9.3,"reg",1994
"652","stockjo01",16.3,"reg",1994
"653","stockjo01",9.4,"reg",1994
"654","stockjo01",12.1,"reg",1994
"655","stockjo01",3.4,"reg",1994
"656","stockjo01",10.4,"reg",1994
"657","stockjo01",5.1,"reg",1994
"658","stockjo01",5.7,"reg",1994
"659","stockjo01",-0.4,"reg",1994
"660","stockjo01",4.2,"reg",1994
"661","stockjo01",10.5,"reg",1994
"662","stockjo01",17,"reg",1994
"663","stockjo01",10.2,"reg",1994
"664","stockjo01",14.3,"reg",1994
"665","stockjo01",3.8,"reg",1994
"666","stockjo01",6,"reg",1994
"667","stockjo01",14,"reg",1994
"668","stockjo01",8.3,"reg",1994
"669","stockjo01",11.1,"reg",1994
"670","stockjo01",1.5,"reg",1994
"671","stockjo01",6.6,"reg",1994
"672","stockjo01",6.3,"reg",1994
"673","stockjo01",4,"reg",1994
"674","stockjo01",5.6,"reg",1994
"675","stockjo01",5.4,"reg",1994
"676","stockjo01",8.1,"reg",1994
"677","stockjo01",14.9,"reg",1994
"678","stockjo01",7.9,"reg",1994
"679","stockjo01",1.9,"reg",1994
"680","stockjo01",13.1,"reg",1994
"681","stockjo01",-0.3,"reg",1994
"682","stockjo01",0.1,"reg",1994
"683","stockjo01",2.6,"reg",1994
"684","stockjo01",2,"reg",1994
"685","stockjo01",2.4,"reg",1994
"686","stockjo01",7.7,"reg",1994
"687","stockjo01",8,"reg",1994
"688","stockjo01",6.6,"reg",1994
"689","stockjo01",3.3,"reg",1994
"690","stockjo01",-1,"reg",1994
"691","stockjo01",8.3,"reg",1994
"692","stockjo01",6.1,"reg",1994
"693","stockjo01",7.4,"reg",1994
"694","stockjo01",9.4,"reg",1994
"695","stockjo01",5.9,"reg",1994
"696","stockjo01",13.8,"reg",1994
"697","stockjo01",3.6,"reg",1994
"698","stockjo01",6,"reg",1994
"699","stockjo01",11.8,"reg",1994
"700","stockjo01",4.7,"reg",1994
"701","stockjo01",4.4,"reg",1994
