"","x"
"1",1.79799247176913
"2",4.09653465346535
"3",1.25005973715651
"4",11.6334193548387
"5",-5.43341708542714
"6",9.6383477188656
"7",2.67513368983957
"8",12.0912303664921
"9",4.37793733681462
"10",4.75784447476125
"11",8.25061425061425
"12",10.1902055622733
"13",13.6710843373494
"14",3.91957868649318
"15",1.43493975903614
"16",1.69076549210207
"17",2.58241895261845
"18",4.537875
"19",0.797992471769134
"20",2.29653465346535
"21",5.05005973715651
"22",8.33341935483871
"23",12.5665829145729
"24",6.7383477188656
"25",10.8751336898396
"26",6.59123036649215
"27",5.07793733681462
"28",5.25784447476125
"29",2.55061425061425
"30",8.09020556227328
"31",2.9710843373494
"32",-0.880421313506815
"33",2.23493975903614
"34",9.39076549210207
"35",10.3824189526185
"36",-0.462125
"37",-0.702007528230866
"38",4.99653465346535
"39",-0.549940262843489
"40",3.23341935483871
"41",2.96658291457286
"42",20.0383477188656
"43",2.37513368983957
"44",6.59123036649215
"45",5.27793733681462
"46",2.95784447476125
"47",-0.949385749385749
"48",-1.00979443772672
"49",11.5710843373494
"50",3.41957868649318
"51",1.63493975903614
"52",5.29076549210207
"53",1.18241895261845
"54",-0.862125
"55",3.69799247176913
"56",1.69653465346535
"57",-1.54994026284349
"58",5.03341935483871
"59",4.36658291457286
"60",19.7383477188656
"61",6.67513368983957
"62",-2.70876963350785
"63",10.0779373368146
"64",7.95784447476126
"65",5.75061425061425
"66",12.1902055622733
"67",3.6710843373494
"68",1.41957868649318
"69",3.43493975903615
"70",6.09076549210207
"71",-1.41758104738155
"72",-4.062125
"73",0.0979924717691343
"74",-0.603465346534653
"75",2.85005973715651
"76",3.73341935483871
"77",13.8665829145729
"78",12.0383477188656
"79",-1.52486631016043
"80",3.89123036649215
"81",10.5779373368146
"82",11.2578444747613
"83",2.55061425061425
"84",8.39020556227328
"85",9.9710843373494
"86",15.8195786864932
"87",6.13493975903615
"88",7.49076549210207
"89",-2.51758104738155
"90",2.137875
"91",-2.00200752823087
"92",3.19653465346535
"93",8.45005973715651
"94",-0.46658064516129
"95",9.76658291457287
"96",11.8383477188656
"97",7.07513368983957
"98",12.8912303664921
"99",3.57793733681462
"100",16.4578444747613
"101",16.5506142506142
"102",6.79020556227328
"103",3.0710843373494
"104",3.41957868649318
"105",6.03493975903614
"106",13.9907654921021
"107",-1.11758104738155
"108",1.037875
"109",-2.50200752823087
"110",0.296534653465347
"111",3.25005973715651
"112",10.3334193548387
"113",5.76658291457287
"114",5.1383477188656
"115",6.87513368983957
"116",2.09123036649215
"117",11.1779373368146
"118",0.857844474761255
"119",6.55061425061425
"120",14.2902055622733
"121",-1.6289156626506
"122",-5.18042131350682
"123",2.33493975903614
"124",4.99076549210207
"125",5.78241895261845
"126",17.637875
"127",2.19799247176913
"128",7.49653465346535
"129",-2.44994026284349
"130",13.5334193548387
"131",9.36658291457286
"132",10.8383477188656
"133",12.9751336898396
"134",11.6912303664921
"135",1.27793733681462
"136",5.65784447476126
"137",12.3506142506143
"138",2.99020556227328
"139",-1.8289156626506
"140",12.4195786864932
"141",2.73493975903614
"142",-0.609234507897934
"143",1.18241895261845
"144",6.237875
"145",-5.60200752823087
"146",-1.90346534653465
"147",1.55005973715651
"148",4.03341935483871
"149",3.16658291457286
"150",9.4383477188656
"151",12.9751336898396
"152",6.59123036649215
"153",8.77793733681462
"154",4.05784447476126
"155",14.8506142506143
"156",3.89020556227328
"157",11.7710843373494
"158",17.3195786864932
"159",7.13493975903615
"160",0.890765492102066
"161",5.88241895261845
"162",6.237875
"163",1.39799247176913
"164",5.79653465346535
"165",9.65005973715651
"166",7.03341935483871
"167",11.3665829145729
"168",7.3383477188656
"169",18.3751336898396
"170",15.4912303664921
"171",5.67793733681462
"172",6.85784447476126
"173",3.35061425061425
"174",6.39020556227328
"175",11.3710843373494
"176",3.31957868649318
"177",-7.46506024096386
"178",0.690765492102066
"179",3.28241895261845
"180",-0.562125
"181",-1.00200752823087
"182",6.69653465346535
"183",9.15005973715651
"184",2.23341935483871
"185",2.26658291457286
"186",7.8383477188656
"187",1.47513368983957
"188",2.29123036649215
"189",8.27793733681462
"190",9.75784447476125
"191",-3.44938574938575
"192",4.89020556227328
"193",5.1710843373494
"194",2.51957868649318
"195",5.83493975903614
"196",3.99076549210207
"197",9.18241895261845
"198",1.137875
"199",-2.90200752823087
"200",8.39653465346535
"201",4.55005973715651
"202",16.4334193548387
"203",7.76658291457287
"204",6.3383477188656
"205",6.87513368983957
"206",-0.808769633507853
"207",16.9779373368146
"208",13.8578444747613
"209",5.15061425061425
"210",2.79020556227328
"211",3.8710843373494
"212",2.01957868649318
"213",1.23493975903614
"214",13.7907654921021
"215",6.68241895261845
"216",-4.362125
"217",-2.20200752823087
"218",-0.403465346534653
"219",-0.249940262843489
"220",6.53341935483871
"221",7.46658291457286
"222",7.3383477188656
"223",8.47513368983957
"224",0.391230366492147
"225",6.17793733681462
"226",13.1578444747613
"227",16.4506142506143
"228",12.3902055622733
"229",-0.128915662650603
"230",8.61957868649318
"231",6.83493975903614
"232",-4.30923450789793
"233",7.58241895261845
"234",4.337875
"235",-3.00200752823087
"236",8.89653465346535
"237",8.15005973715651
"238",1.93341935483871
"239",5.96658291457286
"240",20.2383477188656
"241",1.47513368983957
"242",13.6912303664921
"243",6.27793733681462
"244",6.85784447476126
"245",5.85061425061425
"246",11.4902055622733
"247",5.0710843373494
"248",14.0195786864932
"249",12.2349397590361
"250",6.69076549210207
"251",-1.81758104738155
"252",-2.562125
"253",-1.70200752823087
"254",2.19653465346535
"255",3.45005973715651
"256",2.23341935483871
"257",6.96658291457286
"258",5.6383477188656
"259",6.27513368983957
"260",10.8912303664921
"261",3.77793733681462
"262",3.35784447476126
"263",8.55061425061425
"264",12.7902055622733
"265",11.1710843373494
"266",5.01957868649319
"267",-5.76506024096386
"268",11.2907654921021
"269",5.18241895261845
"270",-2.062125
"271",0.797992471769134
"272",-0.103465346534653
"273",7.45005973715651
"274",7.23341935483871
"275",17.2665829145729
"276",7.9383477188656
"277",11.1751336898396
"278",14.0912303664921
"279",8.47793733681462
"280",7.85784447476125
