Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff,correct,cteams
WSB,114,DET,106,198411300DET,1985,0,DET,DET-1985,-8,FALSE,TRUE,TRUE
KCK,121,LAL,130,198411300LAL,1985,1,LAL,LAL-1985,9,FALSE,TRUE,TRUE
BOS,110,CLE,104,198412010CLE,1985,0,CLE,CLE-1985,-6,FALSE,TRUE,TRUE
DET,131,IND,109,198412010IND,1985,0,IND,IND-1985,-22,FALSE,TRUE,TRUE
CLE,99,BOS,122,198412020BOS,1985,1,BOS,BOS-1985,23,FALSE,TRUE,TRUE
CHI,113,LAL,112,198412020LAL,1985,0,LAL,LAL-1985,-1,FALSE,TRUE,TRUE
LAL,116,CLE,112,198412040CLE,1985,0,CLE,CLE-1985,-4,FALSE,TRUE,TRUE
BOS,99,DET,104,198412040DET,1985,1,DET,DET-1985,5,FALSE,TRUE,TRUE
DEN,107,BOS,123,198412050BOS,1985,1,BOS,BOS-1985,16,FALSE,TRUE,TRUE
LAL,104,NJN,93,198412050NJN,1985,0,NJN,NJN-1985,-11,FALSE,TRUE,TRUE
DET,99,MIL,114,198412060MIL,1985,1,MIL,MIL-1985,15,FALSE,TRUE,TRUE
DEN,115,DET,122,198412070DET,1985,1,DET,DET-1985,7,FALSE,TRUE,TRUE
LAL,116,PHI,122,198412070PHI,1985,1,PHI,PHI-1985,6,FALSE,TRUE,TRUE
BOS,107,NJN,98,198412080NJN,1985,0,NJN,NJN-1985,-9,FALSE,TRUE,TRUE
LAL,98,WSB,101,198412080WSB,1985,1,WSB,WSB-1985,3,FALSE,TRUE,TRUE
ATL,127,BOS,128,198412090BOS,1985,1,BOS,BOS-1985,1,FALSE,TRUE,TRUE
NJN,121,BOS,130,198412110BOS,1985,1,BOS,BOS-1985,9,FALSE,TRUE,TRUE
DET,108,CHI,101,198412110CHI,1985,0,CHI,CHI-1985,-7,FALSE,TRUE,TRUE
CHI,95,DET,102,198412120DET,1985,1,DET,DET-1985,7,FALSE,TRUE,TRUE
GSW,107,LAL,131,198412120LAL,1985,1,LAL,LAL-1985,24,FALSE,TRUE,TRUE
BOS,107,PHI,110,198412120PHI,1985,1,PHI,PHI-1985,3,FALSE,TRUE,TRUE
LAL,122,SEA,124,198412130SEA,1985,1,SEA,SEA-1985,2,FALSE,TRUE,TRUE
UTA,106,BOS,117,198412140BOS,1985,1,BOS,BOS-1985,11,FALSE,TRUE,TRUE
IND,96,DET,120,198412140DET,1985,1,DET,DET-1985,24,FALSE,TRUE,TRUE
BOS,101,ATL,94,198412150ATL,1985,0,ATL,ATL-1985,-7,FALSE,TRUE,TRUE
WSB,101,LAL,109,198412160LAL,1985,1,LAL,LAL-1985,8,FALSE,TRUE,TRUE
LAL,117,ATL,116,198412180ATL,1985,0,ATL,ATL-1985,-1,FALSE,TRUE,TRUE
BOS,126,NYK,108,198412180NYK,1985,0,NYK,NYK-1985,-18,FALSE,TRUE,TRUE
MIL,107,BOS,92,198412190BOS,1985,0,BOS,BOS-1985,-15,FALSE,TRUE,TRUE
DET,148,DEN,129,198412190DEN,1985,0,DEN,DEN-1985,-19,FALSE,TRUE,TRUE
LAL,123,HOU,116,198412190HOU,1985,0,HOU,HOU-1985,-7,FALSE,TRUE,TRUE
DET,116,UTA,117,198412200UTA,1985,1,UTA,UTA-1985,1,FALSE,TRUE,TRUE
IND,107,BOS,117,198412210BOS,1985,1,BOS,BOS-1985,10,FALSE,TRUE,TRUE
PHO,105,LAL,119,198412210LAL,1985,1,LAL,LAL-1985,14,FALSE,TRUE,TRUE
BOS,85,CHI,110,198412220CHI,1985,1,CHI,CHI-1985,25,FALSE,TRUE,TRUE
DET,123,KCK,129,198412220KCK,1985,1,KCK,KCK-1985,6,FALSE,TRUE,TRUE
PHI,109,DET,108,198412250DET,1985,0,DET,DET-1985,-1,FALSE,TRUE,TRUE
SEA,97,LAL,101,198412260LAL,1985,1,LAL,LAL-1985,4,FALSE,TRUE,TRUE
DET,97,NJN,112,198412260NJN,1985,1,NJN,NJN-1985,15,FALSE,TRUE,TRUE
BOS,119,PHO,114,198412260PHO,1985,0,PHO,PHO-1985,-5,FALSE,TRUE,TRUE
BOS,118,LAC,103,198412270LAC,1985,0,LAC,LAC-1985,-15,FALSE,TRUE,TRUE
LAL,135,DEN,123,198412280DEN,1985,0,DEN,DEN-1985,-12,FALSE,TRUE,TRUE
DET,116,IND,110,198412280IND,1985,0,IND,IND-1985,-6,FALSE,TRUE,TRUE
NJN,110,DET,108,198412290DET,1985,0,DET,DET-1985,-2,FALSE,TRUE,TRUE
LAC,107,LAL,113,198412290LAL,1985,1,LAL,LAL-1985,6,FALSE,TRUE,TRUE
BOS,120,SAS,112,198412290SAS,1985,0,SAS,SAS-1985,-8,FALSE,TRUE,TRUE
BOS,98,MIL,114,198412300MIL,1985,1,MIL,MIL-1985,16,FALSE,TRUE,TRUE
CLE,100,DET,108,198501020DET,1985,1,DET,DET-1985,8,FALSE,TRUE,TRUE
BOS,110,NJN,95,198501020NJN,1985,0,NJN,NJN-1985,-15,FALSE,TRUE,TRUE
NYK,94,BOS,105,198501040BOS,1985,1,BOS,BOS-1985,11,FALSE,TRUE,TRUE
ATL,111,DET,134,198501040DET,1985,1,DET,DET-1985,23,FALSE,TRUE,TRUE
POR,95,LAL,120,198501040LAL,1985,1,LAL,LAL-1985,25,FALSE,TRUE,TRUE
DET,121,WSB,113,198501050WSB,1985,0,WSB,WSB-1985,-8,FALSE,TRUE,TRUE
SAS,98,LAL,99,198501060LAL,1985,1,LAL,LAL-1985,1,FALSE,TRUE,TRUE
BOS,108,NYK,97,198501070NYK,1985,0,NYK,NYK-1985,-11,FALSE,TRUE,TRUE
DEN,126,LAL,124,198501080LAL,1985,0,LAL,LAL-1985,-2,FALSE,TRUE,TRUE
CHI,108,BOS,111,198501090BOS,1985,1,BOS,BOS-1985,3,FALSE,TRUE,TRUE
DET,122,PHI,126,198501090PHI,1985,1,PHI,PHI-1985,4,FALSE,TRUE,TRUE
UTA,112,LAL,120,198501100LAL,1985,1,LAL,LAL-1985,8,FALSE,TRUE,TRUE
WSB,101,BOS,103,198501110BOS,1985,1,BOS,BOS-1985,2,FALSE,TRUE,TRUE
LAL,121,DAL,102,198501110DAL,1985,0,DAL,DAL-1985,-19,FALSE,TRUE,TRUE
IND,109,DET,120,198501110DET,1985,1,DET,DET-1985,11,FALSE,TRUE,TRUE
BOS,119,ATL,111,198501120ATL,1985,0,ATL,ATL-1985,-8,FALSE,TRUE,TRUE
LAL,98,DET,121,198501130DET,1985,1,DET,DET-1985,23,FALSE,TRUE,TRUE
LAL,105,MIL,115,198501150MIL,1985,1,MIL,MIL-1985,10,FALSE,TRUE,TRUE
LAL,102,BOS,104,198501160BOS,1985,1,BOS,BOS-1985,2,FALSE,TRUE,TRUE
DET,105,NYK,89,198501170NYK,1985,0,NYK,NYK-1985,-16,FALSE,TRUE,TRUE
BOS,86,IND,91,198501180IND,1985,1,IND,IND-1985,5,FALSE,TRUE,TRUE
DAL,92,LAL,110,198501180LAL,1985,1,LAL,LAL-1985,18,FALSE,TRUE,TRUE
LAL,139,GSW,109,198501190GSW,1985,0,GSW,GSW-1985,-30,FALSE,TRUE,TRUE
DET,109,NJN,107,198501190NJN,1985,0,NJN,NJN-1985,-2,FALSE,TRUE,TRUE
PHI,97,BOS,113,198501200BOS,1985,1,BOS,BOS-1985,16,FALSE,TRUE,TRUE
DET,130,ATL,113,198501220ATL,1985,0,ATL,ATL-1985,-17,FALSE,TRUE,TRUE
LAC,114,LAL,123,198501220LAL,1985,1,LAL,LAL-1985,9,FALSE,TRUE,TRUE
SEA,107,BOS,97,198501230BOS,1985,0,BOS,BOS-1985,-10,FALSE,TRUE,TRUE
GSW,118,DET,137,198501240DET,1985,1,DET,DET-1985,19,FALSE,TRUE,TRUE
IND,94,BOS,125,198501250BOS,1985,1,BOS,BOS-1985,31,FALSE,TRUE,TRUE
PHI,104,LAL,109,198501250LAL,1985,1,LAL,LAL-1985,5,FALSE,TRUE,TRUE
SEA,113,DET,132,198501260DET,1985,1,DET,DET-1985,19,FALSE,TRUE,TRUE
LAL,83,UTA,96,198501260UTA,1985,1,UTA,UTA-1985,13,FALSE,TRUE,TRUE
POR,127,BOS,128,198501270BOS,1985,1,BOS,BOS-1985,1,FALSE,TRUE,TRUE
WSB,105,DET,115,198501270DET,1985,1,DET,DET-1985,10,FALSE,TRUE,TRUE
DET,130,BOS,131,198501290BOS,1985,1,BOS,BOS-1985,1,FALSE,TRUE,TRUE
LAL,122,POR,106,198501290POR,1985,0,POR,POR-1985,-16,FALSE,TRUE,TRUE
KCK,116,DET,120,198501300DET,1985,1,DET,DET-1985,4,FALSE,TRUE,TRUE
HOU,116,LAL,113,198501300LAL,1985,0,LAL,LAL-1985,-3,FALSE,TRUE,TRUE
BOS,104,PHI,122,198501300PHI,1985,1,PHI,PHI-1985,18,FALSE,TRUE,TRUE
KCK,123,BOS,142,198502010BOS,1985,1,BOS,BOS-1985,19,FALSE,TRUE,TRUE
NYK,104,LAL,105,198502010LAL,1985,1,LAL,LAL-1985,1,FALSE,TRUE,TRUE
ATL,102,DET,110,198502020DET,1985,1,DET,DET-1985,8,FALSE,TRUE,TRUE
LAL,105,LAC,96,198502020LAC,1985,0,LAC,LAC-1985,-9,FALSE,TRUE,TRUE
BOS,97,WSB,91,198502020WSB,1985,0,WSB,WSB-1985,-6,FALSE,TRUE,TRUE
IND,100,LAL,122,198502030LAL,1985,1,LAL,LAL-1985,22,FALSE,TRUE,TRUE
DET,113,MIL,111,198502040MIL,1985,0,MIL,MIL-1985,-2,FALSE,TRUE,TRUE
BOS,110,CHI,106,198502050CHI,1985,0,CHI,CHI-1985,-4,FALSE,TRUE,TRUE
NJN,119,DET,117,198502050DET,1985,0,DET,DET-1985,-2,FALSE,TRUE,TRUE
LAL,113,HOU,104,198502050HOU,1985,0,HOU,HOU-1985,-9,FALSE,TRUE,TRUE
CLE,108,BOS,113,198502060BOS,1985,1,BOS,BOS-1985,5,FALSE,TRUE,TRUE
DET,126,WSB,128,198502070WSB,1985,1,WSB,WSB-1985,2,FALSE,TRUE,TRUE
DET,126,CHI,139,198502120CHI,1985,1,CHI,CHI-1985,13,FALSE,TRUE,TRUE
LAC,110,LAL,121,198502120LAL,1985,1,LAL,LAL-1985,11,FALSE,TRUE,TRUE
BOS,103,POR,111,198502120POR,1985,1,POR,POR-1985,8,FALSE,TRUE,TRUE
DAL,119,DET,124,198502130DET,1985,1,DET,DET-1985,5,FALSE,TRUE,TRUE
BOS,110,SEA,94,198502140SEA,1985,0,SEA,SEA-1985,-16,FALSE,TRUE,TRUE
BOS,107,GSW,100,198502150GSW,1985,0,GSW,GSW-1985,-7,FALSE,TRUE,TRUE
ATL,111,LAL,120,198502150LAL,1985,1,LAL,LAL-1985,9,FALSE,TRUE,TRUE
DET,123,NJN,124,198502150NJN,1985,1,NJN,NJN-1985,1,FALSE,TRUE,TRUE
PHI,125,DET,114,198502160DET,1985,0,DET,DET-1985,-11,FALSE,TRUE,TRUE
BOS,111,LAL,117,198502170LAL,1985,1,LAL,LAL-1985,6,FALSE,TRUE,TRUE
PHO,103,DET,122,198502180DET,1985,1,DET,DET-1985,19,FALSE,TRUE,TRUE
BOS,110,UTA,94,198502180UTA,1985,0,UTA,UTA-1985,-16,FALSE,TRUE,TRUE
LAL,127,CHI,117,198502190CHI,1985,0,CHI,CHI-1985,-10,FALSE,TRUE,TRUE
BOS,129,DEN,132,198502200DEN,1985,1,DEN,DEN-1985,3,FALSE,TRUE,TRUE
MIL,113,DET,112,198502200DET,1985,0,DET,DET-1985,-1,FALSE,TRUE,TRUE
LAL,123,KCK,117,198502210KCK,1985,0,KCK,KCK-1985,-6,FALSE,TRUE,TRUE
CHI,105,BOS,115,198502220BOS,1985,1,BOS,BOS-1985,10,FALSE,TRUE,TRUE
LAL,113,IND,122,198502220IND,1985,1,IND,IND-1985,9,FALSE,TRUE,TRUE
DET,99,PHI,110,198502220PHI,1985,1,PHI,PHI-1985,11,FALSE,TRUE,TRUE
NJN,111,DET,103,198502230DET,1985,0,DET,DET-1985,-8,FALSE,TRUE,TRUE
BOS,113,IND,100,198502240IND,1985,0,IND,IND-1985,-13,FALSE,TRUE,TRUE
LAL,119,NYK,114,198502240NYK,1985,0,NYK,NYK-1985,-5,FALSE,TRUE,TRUE
HOU,94,LAL,100,198502260LAL,1985,1,LAL,LAL-1985,6,FALSE,TRUE,TRUE
SAS,102,BOS,111,198502270BOS,1985,1,BOS,BOS-1985,9,FALSE,TRUE,TRUE
CHI,99,DET,108,198502270DET,1985,1,DET,DET-1985,9,FALSE,TRUE,TRUE
LAL,105,PHO,117,198502280PHO,1985,1,PHO,PHO-1985,12,FALSE,TRUE,TRUE
ATL,114,BOS,105,198503010BOS,1985,0,BOS,BOS-1985,-9,FALSE,TRUE,TRUE
SAS,108,DET,98,198503010DET,1985,0,DET,DET-1985,-10,FALSE,TRUE,TRUE
LAL,125,DAL,106,198503020DAL,1985,0,DAL,DAL-1985,-19,FALSE,TRUE,TRUE
DET,129,BOS,138,198503030BOS,1985,1,BOS,BOS-1985,9,FALSE,TRUE,TRUE
BOS,110,NYK,102,198503050NYK,1985,0,NYK,NYK-1985,-8,FALSE,TRUE,TRUE
CHI,107,BOS,104,198503060BOS,1985,0,BOS,BOS-1985,-3,FALSE,TRUE,TRUE
NYK,90,DET,114,198503060DET,1985,1,DET,DET-1985,24,FALSE,TRUE,TRUE
GSW,119,LAL,145,198503060LAL,1985,1,LAL,LAL-1985,26,FALSE,TRUE,TRUE
UTA,122,DET,114,198503070DET,1985,0,DET,DET-1985,-8,FALSE,TRUE,TRUE
DAL,122,BOS,133,198503080BOS,1985,1,BOS,BOS-1985,11,FALSE,TRUE,TRUE
DET,115,ATL,113,198503090ATL,1985,0,ATL,ATL-1985,-2,FALSE,TRUE,TRUE
CLE,106,LAL,133,198503090LAL,1985,1,LAL,LAL-1985,27,FALSE,TRUE,TRUE
LAC,114,DET,121,198503110DET,1985,1,DET,DET-1985,7,FALSE,TRUE,TRUE
BOS,126,ATL,115,198503120ATL,1985,0,ATL,ATL-1985,-11,FALSE,TRUE,TRUE
DET,110,CHI,111,198503120CHI,1985,1,CHI,CHI-1985,1,FALSE,TRUE,TRUE
UTA,108,LAL,123,198503120LAL,1985,1,LAL,LAL-1985,15,FALSE,TRUE,TRUE
PHO,106,BOS,123,198503130BOS,1985,1,BOS,BOS-1985,17,FALSE,TRUE,TRUE
LAL,120,UTA,105,198503130UTA,1985,0,UTA,UTA-1985,-15,FALSE,TRUE,TRUE
BOS,119,CLE,96,198503150CLE,1985,0,CLE,CLE-1985,-23,FALSE,TRUE,TRUE
SAS,114,LAL,115,198503150LAL,1985,1,LAL,LAL-1985,1,FALSE,TRUE,TRUE
LAL,123,LAC,112,198503160LAC,1985,0,LAC,LAC-1985,-11,FALSE,TRUE,TRUE
HOU,120,BOS,134,198503170BOS,1985,1,BOS,BOS-1985,14,FALSE,TRUE,TRUE
DET,98,SEA,106,198503170SEA,1985,1,SEA,SEA-1985,8,FALSE,TRUE,TRUE
DET,116,LAC,136,198503180LAC,1985,1,LAC,LAC-1985,20,FALSE,TRUE,TRUE
LAL,130,PHO,112,198503190PHO,1985,0,PHO,PHO-1985,-18,FALSE,TRUE,TRUE
DET,123,POR,143,198503190POR,1985,1,POR,POR-1985,20,FALSE,TRUE,TRUE
MIL,105,BOS,107,198503200BOS,1985,1,BOS,BOS-1985,2,FALSE,TRUE,TRUE
DET,122,GSW,113,198503210GSW,1985,0,GSW,GSW-1985,-9,FALSE,TRUE,TRUE
CLE,117,BOS,129,198503220BOS,1985,1,BOS,BOS-1985,12,FALSE,TRUE,TRUE
LAL,130,HOU,107,198503220HOU,1985,0,HOU,HOU-1985,-23,FALSE,TRUE,TRUE
BOS,104,WSB,98,198503230WSB,1985,0,WSB,WSB-1985,-6,FALSE,TRUE,TRUE
DET,130,LAL,148,198503240LAL,1985,1,LAL,LAL-1985,18,FALSE,TRUE,TRUE
DET,119,PHO,93,198503260PHO,1985,0,PHO,PHO-1985,-26,FALSE,TRUE,TRUE
LAL,113,POR,116,198503260POR,1985,1,POR,POR-1985,3,FALSE,TRUE,TRUE
HOU,110,DET,127,198503270DET,1985,1,DET,DET-1985,17,FALSE,TRUE,TRUE
BOS,105,NJN,95,198503270NJN,1985,0,NJN,NJN-1985,-10,FALSE,TRUE,TRUE
LAL,122,SEA,97,198503270SEA,1985,0,SEA,SEA-1985,-25,FALSE,TRUE,TRUE
PHI,108,BOS,112,198503290BOS,1985,1,BOS,BOS-1985,4,FALSE,TRUE,TRUE
DAL,115,LAL,120,198503290LAL,1985,1,LAL,LAL-1985,5,FALSE,TRUE,TRUE
BOS,105,DET,113,198503310DET,1985,1,DET,DET-1985,8,FALSE,TRUE,TRUE
PHO,98,LAL,123,198503310LAL,1985,1,LAL,LAL-1985,25,FALSE,TRUE,TRUE
ATL,114,DET,100,198504010DET,1985,0,DET,DET-1985,-14,FALSE,TRUE,TRUE
LAL,118,DEN,104,198504020DEN,1985,0,DEN,DEN-1985,-14,FALSE,TRUE,TRUE
DET,124,IND,121,198504020IND,1985,0,IND,IND-1985,-3,FALSE,TRUE,TRUE
BOS,103,MIL,109,198504020MIL,1985,1,MIL,MIL-1985,6,FALSE,TRUE,TRUE
IND,103,BOS,119,198504030BOS,1985,1,BOS,BOS-1985,16,FALSE,TRUE,TRUE
LAL,108,SAS,122,198504030SAS,1985,1,SAS,SAS-1985,14,FALSE,TRUE,TRUE
DET,121,MIL,130,198504040MIL,1985,1,MIL,MIL-1985,9,FALSE,TRUE,TRUE
WSB,104,BOS,115,198504050BOS,1985,1,BOS,BOS-1985,11,FALSE,TRUE,TRUE
CLE,119,DET,118,198504050DET,1985,0,DET,DET-1985,-1,FALSE,TRUE,TRUE
KCK,125,LAL,132,198504050LAL,1985,1,LAL,LAL-1985,7,FALSE,TRUE,TRUE
NYK,102,BOS,114,198504070BOS,1985,1,BOS,BOS-1985,12,FALSE,TRUE,TRUE
MIL,91,DET,113,198504070DET,1985,1,DET,DET-1985,22,FALSE,TRUE,TRUE
POR,133,LAL,135,198504070LAL,1985,1,LAL,LAL-1985,2,FALSE,TRUE,TRUE
DEN,119,LAL,148,198504090LAL,1985,1,LAL,LAL-1985,29,FALSE,TRUE,TRUE
DET,107,NYK,97,198504090NYK,1985,0,NYK,NYK-1985,-10,FALSE,TRUE,TRUE
BOS,104,PHI,113,198504090PHI,1985,1,PHI,PHI-1985,9,FALSE,TRUE,TRUE
IND,114,DET,116,198504100DET,1985,1,DET,DET-1985,2,FALSE,TRUE,TRUE
BOS,121,CLE,115,198504110CLE,1985,0,CLE,CLE-1985,-6,FALSE,TRUE,TRUE
LAL,137,GSW,130,198504110GSW,1985,0,GSW,GSW-1985,-7,FALSE,TRUE,TRUE
MIL,115,BOS,113,198504120BOS,1985,0,BOS,BOS-1985,-2,FALSE,TRUE,TRUE
WSB,96,DET,102,198504120DET,1985,1,DET,DET-1985,6,FALSE,TRUE,TRUE
SEA,131,LAL,145,198504120LAL,1985,1,LAL,LAL-1985,14,FALSE,TRUE,TRUE
NJN,129,BOS,118,198504140BOS,1985,0,BOS,BOS-1985,-11,FALSE,TRUE,TRUE
DET,116,CLE,113,198504140CLE,1985,0,CLE,CLE-1985,-3,FALSE,TRUE,TRUE
LAL,122,KCK,116,198504140KCK,1985,0,KCK,KCK-1985,-6,FALSE,TRUE,TRUE
MIL,108,BOS,125,198711060BOS,1988,1,BOS,BOS-1988,17,FALSE,TRUE,TRUE
NYK,99,DET,110,198711060DET,1988,1,DET,DET-1988,11,FALSE,TRUE,TRUE
SEA,109,LAL,113,198711060LAL,1988,1,LAL,LAL-1988,4,FALSE,TRUE,TRUE
DET,105,MIL,119,198711070MIL,1988,1,MIL,MIL-1988,14,FALSE,TRUE,TRUE
BOS,140,WSB,139,198711070WSB,1988,0,WSB,WSB-1988,-1,FALSE,TRUE,TRUE
HOU,92,LAL,101,198711080LAL,1988,1,LAL,LAL-1988,9,FALSE,TRUE,TRUE
BOS,96,NYK,87,198711090NYK,1988,0,NYK,NYK-1988,-9,FALSE,TRUE,TRUE
DET,118,IND,121,198711100IND,1988,1,IND,IND-1988,3,FALSE,TRUE,TRUE
LAL,133,SAS,124,198711100SAS,1988,0,SAS,SAS-1988,-9,FALSE,TRUE,TRUE
IND,106,BOS,120,198711110BOS,1988,1,BOS,BOS-1988,14,FALSE,TRUE,TRUE
LAC,82,LAL,111,198711120LAL,1988,1,LAL,LAL-1988,29,FALSE,TRUE,TRUE
CLE,114,BOS,128,198711130BOS,1988,1,BOS,BOS-1988,14,FALSE,TRUE,TRUE
DET,113,PHI,94,198711130PHI,1988,0,PHI,PHI-1988,-19,FALSE,TRUE,TRUE
DET,128,CLE,113,198711140CLE,1988,0,CLE,CLE-1988,-15,FALSE,TRUE,TRUE
LAL,118,GSW,110,198711140GSW,1988,0,GSW,GSW-1988,-8,FALSE,TRUE,TRUE
BOS,103,IND,98,198711150IND,1988,0,IND,IND-1988,-5,FALSE,TRUE,TRUE
SAS,130,LAL,147,198711150LAL,1988,1,LAL,LAL-1988,17,FALSE,TRUE,TRUE
BOS,88,CLE,109,198711170CLE,1988,1,CLE,CLE-1988,21,FALSE,TRUE,TRUE
POR,115,LAL,142,198711170LAL,1988,1,LAL,LAL-1988,27,FALSE,TRUE,TRUE
NYK,109,BOS,111,198711180BOS,1988,1,BOS,BOS-1988,2,FALSE,TRUE,TRUE
PHI,113,DET,109,198711180DET,1988,0,DET,DET-1988,-4,FALSE,TRUE,TRUE
GSW,108,DET,131,198711200DET,1988,1,DET,DET-1988,23,FALSE,TRUE,TRUE
DAL,116,LAL,119,198711200LAL,1988,1,LAL,LAL-1988,3,FALSE,TRUE,TRUE
BOS,85,PHI,116,198711200PHI,1988,1,PHI,PHI-1988,31,FALSE,TRUE,TRUE
DET,144,CHI,132,198711210CHI,1988,0,CHI,CHI-1988,-12,FALSE,TRUE,TRUE
BOS,107,NJN,97,198711210NJN,1988,0,NJN,NJN-1988,-10,FALSE,TRUE,TRUE
MIL,124,LAL,116,198711220LAL,1988,0,LAL,LAL-1988,-8,FALSE,TRUE,TRUE
CHI,107,BOS,102,198711230BOS,1988,0,BOS,BOS-1988,-5,FALSE,TRUE,TRUE
DET,97,HOU,83,198711240HOU,1988,0,HOU,HOU-1988,-14,FALSE,TRUE,TRUE
LAL,85,SEA,103,198711240SEA,1988,1,SEA,SEA-1988,18,FALSE,TRUE,TRUE
ATL,102,BOS,117,198711250BOS,1988,1,BOS,BOS-1988,15,FALSE,TRUE,TRUE
DET,107,DAL,113,198711250DAL,1988,1,DAL,DAL-1988,6,FALSE,TRUE,TRUE
SEA,112,BOS,117,198711270BOS,1988,1,BOS,BOS-1988,5,FALSE,TRUE,TRUE
SAS,111,DET,143,198711270DET,1988,1,DET,DET-1988,32,FALSE,TRUE,TRUE
