Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff,correct,cteams
UTA,87,SAS,98,199605140SAS,1996,1,SAS,SAS-1996,11,TRUE,TRUE,TRUE
SAS,81,UTA,108,199605160UTA,1996,1,UTA,UTA-1996,27,TRUE,TRUE,TRUE
UTA,72,SEA,102,199605180SEA,1996,1,SEA,SEA-1996,30,TRUE,TRUE,TRUE
ORL,83,CHI,121,199605190CHI,1996,1,CHI,CHI-1996,38,TRUE,TRUE,TRUE
UTA,87,SEA,91,199605200SEA,1996,1,SEA,SEA-1996,4,TRUE,TRUE,TRUE
ORL,88,CHI,93,199605210CHI,1996,1,CHI,CHI-1996,5,TRUE,TRUE,TRUE
SEA,76,UTA,96,199605240UTA,1996,1,UTA,UTA-1996,20,TRUE,TRUE,TRUE
CHI,86,ORL,67,199605250ORL,1996,0,ORL,ORL-1996,-19,TRUE,TRUE,TRUE
SEA,88,UTA,86,199605260UTA,1996,0,UTA,UTA-1996,-2,TRUE,TRUE,TRUE
CHI,106,ORL,101,199605270ORL,1996,0,ORL,ORL-1996,-5,TRUE,TRUE,TRUE
UTA,98,SEA,95,199605280SEA,1996,0,SEA,SEA-1996,-3,TRUE,TRUE,TRUE
SEA,83,UTA,118,199605300UTA,1996,1,UTA,UTA-1996,35,TRUE,TRUE,TRUE
UTA,86,SEA,90,199606020SEA,1996,1,SEA,SEA-1996,4,TRUE,TRUE,TRUE
SEA,90,CHI,107,199606050CHI,1996,1,CHI,CHI-1996,17,TRUE,TRUE,TRUE
SEA,88,CHI,92,199606070CHI,1996,1,CHI,CHI-1996,4,TRUE,TRUE,TRUE
CHI,108,SEA,86,199606090SEA,1996,0,SEA,SEA-1996,-22,TRUE,TRUE,TRUE
CHI,86,SEA,107,199606120SEA,1996,1,SEA,SEA-1996,21,TRUE,TRUE,TRUE
CHI,78,SEA,89,199606140SEA,1996,1,SEA,SEA-1996,11,TRUE,TRUE,TRUE
SEA,75,CHI,87,199606160CHI,1996,1,CHI,CHI-1996,12,TRUE,TRUE,TRUE
MIN,95,HOU,112,199704240HOU,1997,1,HOU,HOU-1997,17,TRUE,TRUE,TRUE
LAC,86,UTA,106,199704240UTA,1997,1,UTA,UTA-1997,20,TRUE,TRUE,TRUE
WSB,86,CHI,98,199704250CHI,1997,1,CHI,CHI-1997,12,TRUE,TRUE,TRUE
MIN,84,HOU,96,199704260HOU,1997,1,HOU,HOU-1997,12,TRUE,TRUE,TRUE
LAC,99,UTA,105,199704260UTA,1997,1,UTA,UTA-1997,6,TRUE,TRUE,TRUE
WSB,104,CHI,109,199704270CHI,1997,1,CHI,CHI-1997,5,TRUE,TRUE,TRUE
UTA,104,LAC,92,199704280LAC,1997,0,LAC,LAC-1997,-12,TRUE,TRUE,TRUE
HOU,125,MIN,120,199704290MIN,1997,0,MIN,MIN-1997,-5,TRUE,TRUE,TRUE
CHI,96,WSB,95,199704300WSB,1997,0,WSB,WSB-1997,-1,TRUE,TRUE,TRUE
LAL,77,UTA,93,199705040UTA,1997,1,UTA,UTA-1997,16,TRUE,TRUE,TRUE
SEA,102,HOU,112,199705050HOU,1997,1,HOU,HOU-1997,10,TRUE,TRUE,TRUE
ATL,97,CHI,100,199705060CHI,1997,1,CHI,CHI-1997,3,TRUE,TRUE,TRUE
LAL,101,UTA,103,199705060UTA,1997,1,UTA,UTA-1997,2,TRUE,TRUE,TRUE
SEA,106,HOU,101,199705070HOU,1997,0,HOU,HOU-1997,-5,TRUE,TRUE,TRUE
ATL,103,CHI,95,199705080CHI,1997,0,CHI,CHI-1997,-8,TRUE,TRUE,TRUE
UTA,84,LAL,104,199705080LAL,1997,1,LAL,LAL-1997,20,TRUE,TRUE,TRUE
HOU,97,SEA,93,199705090SEA,1997,0,SEA,SEA-1997,-4,TRUE,TRUE,TRUE
CHI,100,ATL,80,199705100ATL,1997,0,ATL,ATL-1997,-20,TRUE,TRUE,TRUE
UTA,110,LAL,95,199705100LAL,1997,0,LAL,LAL-1997,-15,TRUE,TRUE,TRUE
HOU,110,SEA,106,199705110SEA,1997,0,SEA,SEA-1997,-4,TRUE,TRUE,TRUE
CHI,89,ATL,80,199705110ATL,1997,0,ATL,ATL-1997,-9,TRUE,TRUE,TRUE
LAL,93,UTA,98,199705120UTA,1997,1,UTA,UTA-1997,5,TRUE,TRUE,TRUE
ATL,92,CHI,107,199705130CHI,1997,1,CHI,CHI-1997,15,TRUE,TRUE,TRUE
SEA,100,HOU,94,199705130HOU,1997,0,HOU,HOU-1997,-6,TRUE,TRUE,TRUE
HOU,96,SEA,99,199705150SEA,1997,1,SEA,SEA-1997,3,TRUE,TRUE,TRUE
SEA,91,HOU,96,199705170HOU,1997,1,HOU,HOU-1997,5,TRUE,TRUE,TRUE
HOU,86,UTA,101,199705190UTA,1997,1,UTA,UTA-1997,15,TRUE,TRUE,TRUE
MIA,77,CHI,84,199705200CHI,1997,1,CHI,CHI-1997,7,TRUE,TRUE,TRUE
HOU,92,UTA,104,199705210UTA,1997,1,UTA,UTA-1997,12,TRUE,TRUE,TRUE
MIA,68,CHI,75,199705220CHI,1997,1,CHI,CHI-1997,7,TRUE,TRUE,TRUE
UTA,100,HOU,118,199705230HOU,1997,1,HOU,HOU-1997,18,TRUE,TRUE,TRUE
CHI,98,MIA,74,199705240MIA,1997,0,MIA,MIA-1997,-24,TRUE,TRUE,TRUE
UTA,92,HOU,95,199705250HOU,1997,1,HOU,HOU-1997,3,TRUE,TRUE,TRUE
CHI,80,MIA,87,199705260MIA,1997,1,MIA,MIA-1997,7,TRUE,TRUE,TRUE
HOU,91,UTA,96,199705270UTA,1997,1,UTA,UTA-1997,5,TRUE,TRUE,TRUE
MIA,87,CHI,100,199705280CHI,1997,1,CHI,CHI-1997,13,TRUE,TRUE,TRUE
UTA,103,HOU,100,199705290HOU,1997,0,HOU,HOU-1997,-3,TRUE,TRUE,TRUE
UTA,82,CHI,84,199706010CHI,1997,1,CHI,CHI-1997,2,TRUE,TRUE,TRUE
UTA,85,CHI,97,199706040CHI,1997,1,CHI,CHI-1997,12,TRUE,TRUE,TRUE
CHI,93,UTA,104,199706060UTA,1997,1,UTA,UTA-1997,11,TRUE,TRUE,TRUE
CHI,73,UTA,78,199706080UTA,1997,1,UTA,UTA-1997,5,TRUE,TRUE,TRUE
CHI,90,UTA,88,199706110UTA,1997,0,UTA,UTA-1997,-2,TRUE,TRUE,TRUE
UTA,86,CHI,90,199706130CHI,1997,1,CHI,CHI-1997,4,TRUE,TRUE,TRUE
SAC,87,UTA,117,199905080UTA,1999,1,UTA,UTA-1999,30,TRUE,TRUE,TRUE
HOU,100,LAL,101,199905090LAL,1999,1,LAL,LAL-1999,1,TRUE,TRUE,TRUE
SAC,101,UTA,90,199905100UTA,1999,0,UTA,UTA-1999,-11,TRUE,TRUE,TRUE
HOU,98,LAL,110,199905110LAL,1999,1,LAL,LAL-1999,12,TRUE,TRUE,TRUE
UTA,81,SAC,84,199905120SAC,1999,1,SAC,SAC-1999,3,TRUE,TRUE,TRUE
LAL,88,HOU,102,199905130HOU,1999,1,HOU,HOU-1999,14,TRUE,TRUE,TRUE
UTA,90,SAC,89,199905140SAC,1999,0,SAC,SAC-1999,-1,TRUE,TRUE,TRUE
LAL,98,HOU,88,199905150HOU,1999,0,HOU,HOU-1999,-10,TRUE,TRUE,TRUE
SAC,92,UTA,99,199905160UTA,1999,1,UTA,UTA-1999,7,TRUE,TRUE,TRUE
POR,83,UTA,93,199905180UTA,1999,1,UTA,UTA-1999,10,TRUE,TRUE,TRUE
POR,84,UTA,81,199905200UTA,1999,0,UTA,UTA-1999,-3,TRUE,TRUE,TRUE
UTA,87,POR,97,199905220POR,1999,1,POR,POR-1999,10,TRUE,TRUE,TRUE
UTA,75,POR,81,199905230POR,1999,1,POR,POR-1999,6,TRUE,TRUE,TRUE
POR,71,UTA,88,199905250UTA,1999,1,UTA,UTA-1999,17,TRUE,TRUE,TRUE
UTA,80,POR,92,199905270POR,1999,1,POR,POR-1999,12,TRUE,TRUE,TRUE
HOU,103,UTA,90,199804230UTA,1998,1,HOU,HOU-1998,13,TRUE,TRUE,TRUE
NJN,93,CHI,96,199804240CHI,1998,0,NJN,NJN-1998,-3,TRUE,TRUE,TRUE
HOU,90,UTA,105,199804250UTA,1998,0,HOU,HOU-1998,-15,TRUE,TRUE,TRUE
NJN,91,CHI,96,199804260CHI,1998,0,NJN,NJN-1998,-5,TRUE,TRUE,TRUE
UTA,85,HOU,89,199804290HOU,1998,0,UTA,UTA-1998,-4,TRUE,TRUE,TRUE
CHI,116,NJN,101,199804290NJN,1998,1,CHI,CHI-1998,15,TRUE,TRUE,TRUE
UTA,93,HOU,71,199805010HOU,1998,1,UTA,UTA-1998,22,TRUE,TRUE,TRUE
CHH,70,CHI,83,199805030CHI,1998,0,CHH,CHH-1998,-13,TRUE,TRUE,TRUE
HOU,70,UTA,84,199805030UTA,1998,0,HOU,HOU-1998,-14,TRUE,TRUE,TRUE
SAS,82,UTA,83,199805050UTA,1998,0,SAS,SAS-1998,-1,TRUE,TRUE,TRUE
CHH,78,CHI,76,199805060CHI,1998,1,CHH,CHH-1998,2,TRUE,TRUE,TRUE
SAS,106,UTA,109,199805070UTA,1998,0,SAS,SAS-1998,-3,TRUE,TRUE,TRUE
CHI,103,CHH,89,199805080CHH,1998,1,CHI,CHI-1998,14,TRUE,TRUE,TRUE
UTA,64,SAS,86,199805090SAS,1998,0,UTA,UTA-1998,-22,TRUE,TRUE,TRUE
UTA,82,SAS,73,199805100SAS,1998,1,UTA,UTA-1998,9,TRUE,TRUE,TRUE
CHI,94,CHH,80,199805100CHH,1998,1,CHI,CHI-1998,14,TRUE,TRUE,TRUE
SAS,77,UTA,87,199805120UTA,1998,0,SAS,SAS-1998,-10,TRUE,TRUE,TRUE
CHH,84,CHI,93,199805130CHI,1998,0,CHH,CHH-1998,-9,TRUE,TRUE,TRUE
LAL,77,UTA,112,199805160UTA,1998,0,LAL,LAL-1998,-35,TRUE,TRUE,TRUE
IND,79,CHI,85,199805170CHI,1998,0,IND,IND-1998,-6,TRUE,TRUE,TRUE
LAL,95,UTA,99,199805180UTA,1998,0,LAL,LAL-1998,-4,TRUE,TRUE,TRUE
IND,98,CHI,104,199805190CHI,1998,0,IND,IND-1998,-6,TRUE,TRUE,TRUE
UTA,109,LAL,98,199805220LAL,1998,1,UTA,UTA-1998,11,TRUE,TRUE,TRUE
CHI,105,IND,107,199805230IND,1998,0,CHI,CHI-1998,-2,TRUE,TRUE,TRUE
UTA,96,LAL,92,199805240LAL,1998,1,UTA,UTA-1998,4,TRUE,TRUE,TRUE
CHI,94,IND,96,199805250IND,1998,0,CHI,CHI-1998,-2,TRUE,TRUE,TRUE
IND,87,CHI,106,199805270CHI,1998,0,IND,IND-1998,-19,TRUE,TRUE,TRUE
CHI,89,IND,92,199805290IND,1998,0,CHI,CHI-1998,-3,TRUE,TRUE,TRUE
IND,83,CHI,88,199805310CHI,1998,0,IND,IND-1998,-5,TRUE,TRUE,TRUE
CHI,85,UTA,88,199806030UTA,1998,0,CHI,CHI-1998,-3,TRUE,TRUE,TRUE
CHI,93,UTA,88,199806050UTA,1998,1,CHI,CHI-1998,5,TRUE,TRUE,TRUE
UTA,54,CHI,96,199806070CHI,1998,0,UTA,UTA-1998,-42,TRUE,TRUE,TRUE
UTA,82,CHI,86,199806100CHI,1998,0,UTA,UTA-1998,-4,TRUE,TRUE,TRUE
UTA,83,CHI,81,199806120CHI,1998,1,UTA,UTA-1998,2,TRUE,TRUE,TRUE
CHI,87,UTA,86,199806140UTA,1998,1,CHI,CHI-1998,1,TRUE,TRUE,TRUE
MIL,97,CHI,111,199004270CHI,1990,0,MIL,MIL-1990,-14,TRUE,TRUE,TRUE
HOU,89,LAL,101,199004270LAL,1990,0,HOU,HOU-1990,-12,TRUE,TRUE,TRUE
PHO,96,UTA,113,199004270UTA,1990,0,PHO,PHO-1990,-17,TRUE,TRUE,TRUE
MIL,102,CHI,109,199004290CHI,1990,0,MIL,MIL-1990,-7,TRUE,TRUE,TRUE
HOU,100,LAL,104,199004290LAL,1990,0,HOU,HOU-1990,-4,TRUE,TRUE,TRUE
PHO,105,UTA,87,199004290UTA,1990,1,PHO,PHO-1990,18,TRUE,TRUE,TRUE
CHI,112,MIL,119,199005010MIL,1990,0,CHI,CHI-1990,-7,TRUE,TRUE,TRUE
LAL,108,HOU,114,199005010HOU,1990,0,LAL,LAL-1990,-6,TRUE,TRUE,TRUE
UTA,105,PHO,120,199005020PHO,1990,0,UTA,UTA-1990,-15,TRUE,TRUE,TRUE
LAL,109,HOU,88,199005030HOU,1990,1,LAL,LAL-1990,21,TRUE,TRUE,TRUE
CHI,110,MIL,86,199005030MIL,1990,1,CHI,CHI-1990,24,TRUE,TRUE,TRUE
UTA,105,PHO,94,199005040PHO,1990,1,UTA,UTA-1990,11,TRUE,TRUE,TRUE
PHO,104,UTA,102,199005060UTA,1990,1,PHO,PHO-1990,2,TRUE,TRUE,TRUE
PHI,85,CHI,96,199005070CHI,1990,0,PHI,PHI-1990,-11,TRUE,TRUE,TRUE
PHI,96,CHI,101,199005090CHI,1990,0,PHI,PHI-1990,-5,TRUE,TRUE,TRUE
CHI,112,PHI,118,199005110PHI,1990,0,CHI,CHI-1990,-6,TRUE,TRUE,TRUE
CHI,111,PHI,101,199005130PHI,1990,1,CHI,CHI-1990,10,TRUE,TRUE,TRUE
PHI,99,CHI,117,199005160CHI,1990,0,PHI,PHI-1990,-18,TRUE,TRUE,TRUE
CHI,77,DET,86,199005200DET,1990,0,CHI,CHI-1990,-9,TRUE,TRUE,TRUE
CHI,93,DET,102,199005220DET,1990,0,CHI,CHI-1990,-9,TRUE,TRUE,TRUE
DET,102,CHI,107,199005260CHI,1990,0,DET,DET-1990,-5,TRUE,TRUE,TRUE
DET,101,CHI,108,199005280CHI,1990,0,DET,DET-1990,-7,TRUE,TRUE,TRUE
CHI,83,DET,97,199005300DET,1990,0,CHI,CHI-1990,-14,TRUE,TRUE,TRUE
DET,91,CHI,109,199006010CHI,1990,0,DET,DET-1990,-18,TRUE,TRUE,TRUE
CHI,74,DET,93,199006030DET,1990,0,CHI,CHI-1990,-19,TRUE,TRUE,TRUE
NYK,85,CHI,126,199104250CHI,1991,0,NYK,NYK-1991,-41,TRUE,TRUE,TRUE
HOU,92,LAL,94,199104250LAL,1991,0,HOU,HOU-1991,-2,TRUE,TRUE,TRUE
UTA,129,PHO,90,199104250PHO,1991,1,UTA,UTA-1991,39,TRUE,TRUE,TRUE
HOU,98,LAL,109,199104270LAL,1991,0,HOU,HOU-1991,-11,TRUE,TRUE,TRUE
UTA,92,PHO,102,199104270PHO,1991,0,UTA,UTA-1991,-10,TRUE,TRUE,TRUE
NYK,79,CHI,89,199104280CHI,1991,0,NYK,NYK-1991,-10,TRUE,TRUE,TRUE
LAL,94,HOU,90,199104300HOU,1991,1,LAL,LAL-1991,4,TRUE,TRUE,TRUE
CHI,103,NYK,94,199104300NYK,1991,1,CHI,CHI-1991,9,TRUE,TRUE,TRUE
PHO,98,UTA,107,199104300UTA,1991,0,PHO,PHO-1991,-9,TRUE,TRUE,TRUE
PHO,93,UTA,101,199105020UTA,1991,0,PHO,PHO-1991,-8,TRUE,TRUE,TRUE
PHI,92,CHI,105,199105040CHI,1991,0,PHI,PHI-1991,-13,TRUE,TRUE,TRUE
PHI,100,CHI,112,199105060CHI,1991,0,PHI,PHI-1991,-12,TRUE,TRUE,TRUE
UTA,97,POR,117,199105070POR,1991,0,UTA,UTA-1991,-20,TRUE,TRUE,TRUE
UTA,116,POR,118,199105090POR,1991,0,UTA,UTA-1991,-2,TRUE,TRUE,TRUE
CHI,97,PHI,99,199105100PHI,1991,0,CHI,CHI-1991,-2,TRUE,TRUE,TRUE
POR,101,UTA,107,199105110UTA,1991,0,POR,POR-1991,-6,TRUE,TRUE,TRUE
CHI,101,PHI,85,199105120PHI,1991,1,CHI,CHI-1991,16,TRUE,TRUE,TRUE
POR,104,UTA,101,199105120UTA,1991,1,POR,POR-1991,3,TRUE,TRUE,TRUE
PHI,95,CHI,100,199105140CHI,1991,0,PHI,PHI-1991,-5,TRUE,TRUE,TRUE
UTA,96,POR,103,199105140POR,1991,0,UTA,UTA-1991,-7,TRUE,TRUE,TRUE
DET,83,CHI,94,199105190CHI,1991,0,DET,DET-1991,-11,TRUE,TRUE,TRUE
DET,97,CHI,105,199105210CHI,1991,0,DET,DET-1991,-8,TRUE,TRUE,TRUE
CHI,113,DET,107,199105250DET,1991,1,CHI,CHI-1991,6,TRUE,TRUE,TRUE
CHI,115,DET,94,199105270DET,1991,1,CHI,CHI-1991,21,TRUE,TRUE,TRUE
LAL,93,CHI,91,199106020CHI,1991,1,LAL,LAL-1991,2,TRUE,TRUE,TRUE
LAL,86,CHI,107,199106050CHI,1991,0,LAL,LAL-1991,-21,TRUE,TRUE,TRUE
CHI,104,LAL,96,199106070LAL,1991,1,CHI,CHI-1991,8,TRUE,TRUE,TRUE
CHI,97,LAL,82,199106090LAL,1991,1,CHI,CHI-1991,15,TRUE,TRUE,TRUE
CHI,108,LAL,101,199106120LAL,1991,1,CHI,CHI-1991,7,TRUE,TRUE,TRUE
MIA,94,CHI,113,199204240CHI,1992,0,MIA,MIA-1992,-19,TRUE,TRUE,TRUE
LAC,97,UTA,115,199204240UTA,1992,0,LAC,LAC-1992,-18,TRUE,TRUE,TRUE
MIA,90,CHI,120,199204260CHI,1992,0,MIA,MIA-1992,-30,TRUE,TRUE,TRUE
LAC,92,UTA,103,199204260UTA,1992,0,LAC,LAC-1992,-11,TRUE,TRUE,TRUE
UTA,88,LAC,98,199204280LAC,1992,0,UTA,UTA-1992,-10,TRUE,TRUE,TRUE
CHI,119,MIA,114,199204290MIA,1992,1,CHI,CHI-1992,5,TRUE,TRUE,TRUE
UTA,107,LAC,115,199205030LAC,1992,0,UTA,UTA-1992,-8,TRUE,TRUE,TRUE
LAC,89,UTA,98,199205040UTA,1992,0,LAC,LAC-1992,-9,TRUE,TRUE,TRUE
NYK,94,CHI,89,199205050CHI,1992,1,NYK,NYK-1992,5,TRUE,TRUE,TRUE
SEA,100,UTA,108,199205060UTA,1992,0,SEA,SEA-1992,-8,TRUE,TRUE,TRUE
NYK,78,CHI,86,199205070CHI,1992,0,NYK,NYK-1992,-8,TRUE,TRUE,TRUE
SEA,97,UTA,103,199205080UTA,1992,0,SEA,SEA-1992,-6,TRUE,TRUE,TRUE
CHI,94,NYK,86,199205090NYK,1992,1,CHI,CHI-1992,8,TRUE,TRUE,TRUE
CHI,86,NYK,93,199205100NYK,1992,0,CHI,CHI-1992,-7,TRUE,TRUE,TRUE
UTA,98,SEA,104,199205100SEA,1992,0,UTA,UTA-1992,-6,TRUE,TRUE,TRUE
NYK,88,CHI,96,199205120CHI,1992,0,NYK,NYK-1992,-8,TRUE,TRUE,TRUE
UTA,89,SEA,83,199205120SEA,1992,1,UTA,UTA-1992,6,TRUE,TRUE,TRUE
CHI,86,NYK,100,199205140NYK,1992,0,CHI,CHI-1992,-14,TRUE,TRUE,TRUE
SEA,100,UTA,111,199205140UTA,1992,0,SEA,SEA-1992,-11,TRUE,TRUE,TRUE
UTA,88,POR,113,199205160POR,1992,0,UTA,UTA-1992,-25,TRUE,TRUE,TRUE
NYK,81,CHI,110,199205170CHI,1992,0,NYK,NYK-1992,-29,TRUE,TRUE,TRUE
UTA,102,POR,119,199205190POR,1992,0,UTA,UTA-1992,-17,TRUE,TRUE,TRUE
CLE,89,CHI,103,199205190CHI,1992,0,CLE,CLE-1992,-14,TRUE,TRUE,TRUE
CLE,107,CHI,81,199205210CHI,1992,1,CLE,CLE-1992,26,TRUE,TRUE,TRUE
POR,89,UTA,97,199205220UTA,1992,0,POR,POR-1992,-8,TRUE,TRUE,TRUE
CHI,105,CLE,96,199205230CLE,1992,1,CHI,CHI-1992,9,TRUE,TRUE,TRUE
POR,112,UTA,121,199205240UTA,1992,0,POR,POR-1992,-9,TRUE,TRUE,TRUE
CHI,85,CLE,99,199205250CLE,1992,0,CHI,CHI-1992,-14,TRUE,TRUE,TRUE
UTA,121,POR,127,199205260POR,1992,0,UTA,UTA-1992,-6,TRUE,TRUE,TRUE
CLE,89,CHI,112,199205270CHI,1992,0,CLE,CLE-1992,-23,TRUE,TRUE,TRUE
POR,105,UTA,97,199205280UTA,1992,1,POR,POR-1992,8,TRUE,TRUE,TRUE
CHI,99,CLE,94,199205290CLE,1992,1,CHI,CHI-1992,5,TRUE,TRUE,TRUE
POR,89,CHI,122,199206030CHI,1992,0,POR,POR-1992,-33,TRUE,TRUE,TRUE
POR,115,CHI,104,199206050CHI,1992,1,POR,POR-1992,11,TRUE,TRUE,TRUE
CHI,94,POR,84,199206070POR,1992,1,CHI,CHI-1992,10,TRUE,TRUE,TRUE
CHI,88,POR,93,199206100POR,1992,0,CHI,CHI-1992,-5,TRUE,TRUE,TRUE
CHI,119,POR,106,199206120POR,1992,1,CHI,CHI-1992,13,TRUE,TRUE,TRUE
POR,93,CHI,97,199206140CHI,1992,0,POR,POR-1992,-4,TRUE,TRUE,TRUE
LAC,94,HOU,117,199304290HOU,1993,0,LAC,LAC-1993,-23,TRUE,TRUE,TRUE
ATL,90,CHI,114,199304300CHI,1993,0,ATL,ATL-1993,-24,TRUE,TRUE,TRUE
UTA,85,SEA,99,199304300SEA,1993,0,UTA,UTA-1993,-14,TRUE,TRUE,TRUE
LAC,95,HOU,83,199305010HOU,1993,1,LAC,LAC-1993,12,TRUE,TRUE,TRUE
ATL,102,CHI,117,199305020CHI,1993,0,ATL,ATL-1993,-15,TRUE,TRUE,TRUE
UTA,89,SEA,85,199305020SEA,1993,1,UTA,UTA-1993,4,TRUE,TRUE,TRUE
HOU,111,LAC,99,199305030LAC,1993,1,HOU,HOU-1993,12,TRUE,TRUE,TRUE
CHI,98,ATL,88,199305040ATL,1993,1,CHI,CHI-1993,10,TRUE,TRUE,TRUE
SEA,80,UTA,90,199305040UTA,1993,0,SEA,SEA-1993,-10,TRUE,TRUE,TRUE
HOU,90,LAC,93,199305050LAC,1993,0,HOU,HOU-1993,-3,TRUE,TRUE,TRUE
SEA,93,UTA,80,199305060UTA,1993,1,SEA,SEA-1993,13,TRUE,TRUE,TRUE
LAC,80,HOU,84,199305080HOU,1993,0,LAC,LAC-1993,-4,TRUE,TRUE,TRUE
UTA,92,SEA,100,199305080SEA,1993,0,UTA,UTA-1993,-8,TRUE,TRUE,TRUE
HOU,90,SEA,99,199305100SEA,1993,0,HOU,HOU-1993,-9,TRUE,TRUE,TRUE
CLE,84,CHI,91,199305110CHI,1993,0,CLE,CLE-1993,-7,TRUE,TRUE,TRUE
HOU,100,SEA,111,199305120SEA,1993,0,HOU,HOU-1993,-11,TRUE,TRUE,TRUE
CLE,85,CHI,104,199305130CHI,1993,0,CLE,CLE-1993,-19,TRUE,TRUE,TRUE
CHI,96,CLE,90,199305150CLE,1993,1,CHI,CHI-1993,6,TRUE,TRUE,TRUE
SEA,79,HOU,97,199305150HOU,1993,0,SEA,SEA-1993,-18,TRUE,TRUE,TRUE
SEA,92,HOU,103,199305160HOU,1993,0,SEA,SEA-1993,-11,TRUE,TRUE,TRUE
CHI,103,CLE,101,199305170CLE,1993,1,CHI,CHI-1993,2,TRUE,TRUE,TRUE
HOU,95,SEA,120,199305180SEA,1993,0,HOU,HOU-1993,-25,TRUE,TRUE,TRUE
SEA,90,HOU,103,199305200HOU,1993,0,SEA,SEA-1993,-13,TRUE,TRUE,TRUE
HOU,100,SEA,103,199305220SEA,1993,0,HOU,HOU-1993,-3,TRUE,TRUE,TRUE
CHI,90,NYK,98,199305230NYK,1993,0,CHI,CHI-1993,-8,TRUE,TRUE,TRUE
CHI,91,NYK,96,199305250NYK,1993,0,CHI,CHI-1993,-5,TRUE,TRUE,TRUE
NYK,83,CHI,103,199305290CHI,1993,0,NYK,NYK-1993,-20,TRUE,TRUE,TRUE
NYK,95,CHI,105,199305310CHI,1993,0,NYK,NYK-1993,-10,TRUE,TRUE,TRUE
CHI,97,NYK,94,199306020NYK,1993,1,CHI,CHI-1993,3,TRUE,TRUE,TRUE
NYK,88,CHI,96,199306040CHI,1993,0,NYK,NYK-1993,-8,TRUE,TRUE,TRUE
CHI,100,PHO,92,199306090PHO,1993,1,CHI,CHI-1993,8,TRUE,TRUE,TRUE
CHI,111,PHO,108,199306110PHO,1993,1,CHI,CHI-1993,3,TRUE,TRUE,TRUE
PHO,129,CHI,121,199306130CHI,1993,1,PHO,PHO-1993,8,TRUE,TRUE,TRUE
PHO,105,CHI,111,199306160CHI,1993,0,PHO,PHO-1993,-6,TRUE,TRUE,TRUE
PHO,108,CHI,98,199306180CHI,1993,1,PHO,PHO-1993,10,TRUE,TRUE,TRUE
CHI,99,PHO,98,199306200PHO,1993,1,CHI,CHI-1993,1,TRUE,TRUE,TRUE
UTA,89,SAS,106,199404280SAS,1994,0,UTA,UTA-1994,-17,TRUE,TRUE,TRUE
CLE,96,CHI,104,199404290CHI,1994,0,CLE,CLE-1994,-8,TRUE,TRUE,TRUE
POR,104,HOU,114,199404290HOU,1994,0,POR,POR-1994,-10,TRUE,TRUE,TRUE
UTA,96,SAS,84,199404300SAS,1994,1,UTA,UTA-1994,12,TRUE,TRUE,TRUE
POR,104,HOU,115,199405010HOU,1994,0,POR,POR-1994,-11,TRUE,TRUE,TRUE
CLE,96,CHI,105,199405010CHI,1994,0,CLE,CLE-1994,-9,TRUE,TRUE,TRUE
CHI,95,CLE,92,199405030CLE,1994,1,CHI,CHI-1994,3,TRUE,TRUE,TRUE
HOU,115,POR,118,199405030POR,1994,0,HOU,HOU-1994,-3,TRUE,TRUE,TRUE
SAS,72,UTA,105,199405030UTA,1994,0,SAS,SAS-1994,-33,TRUE,TRUE,TRUE
SAS,90,UTA,95,199405050UTA,1994,0,SAS,SAS-1994,-5,TRUE,TRUE,TRUE
HOU,92,POR,89,199405060POR,1994,1,HOU,HOU-1994,3,TRUE,TRUE,TRUE
PHO,91,HOU,87,199405080HOU,1994,1,PHO,PHO-1994,4,TRUE,TRUE,TRUE
CHI,86,NYK,90,199405080NYK,1994,0,CHI,CHI-1994,-4,TRUE,TRUE,TRUE
DEN,91,UTA,100,199405100UTA,1994,0,DEN,DEN-1994,-9,TRUE,TRUE,TRUE
PHO,124,HOU,117,199405110HOU,1994,1,PHO,PHO-1994,7,TRUE,TRUE,TRUE
CHI,91,NYK,96,199405110NYK,1994,0,CHI,CHI-1994,-5,TRUE,TRUE,TRUE
DEN,94,UTA,104,199405120UTA,1994,0,DEN,DEN-1994,-10,TRUE,TRUE,TRUE
NYK,102,CHI,104,199405130CHI,1994,0,NYK,NYK-1994,-2,TRUE,TRUE,TRUE
HOU,118,PHO,102,199405130PHO,1994,1,HOU,HOU-1994,16,TRUE,TRUE,TRUE
UTA,111,DEN,109,199405140DEN,1994,1,UTA,UTA-1994,2,TRUE,TRUE,TRUE
NYK,83,CHI,95,199405150CHI,1994,0,NYK,NYK-1994,-12,TRUE,TRUE,TRUE
UTA,82,DEN,83,199405150DEN,1994,0,UTA,UTA-1994,-1,TRUE,TRUE,TRUE
HOU,107,PHO,96,199405150PHO,1994,1,HOU,HOU-1994,11,TRUE,TRUE,TRUE
PHO,86,HOU,109,199405170HOU,1994,0,PHO,PHO-1994,-23,TRUE,TRUE,TRUE
DEN,109,UTA,101,199405170UTA,1994,1,DEN,DEN-1994,8,TRUE,TRUE,TRUE
CHI,86,NYK,87,199405180NYK,1994,0,CHI,CHI-1994,-1,TRUE,TRUE,TRUE
HOU,89,PHO,103,199405190PHO,1994,0,HOU,HOU-1994,-14,TRUE,TRUE,TRUE
