Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff,correct,cteams
BOS,123,DET,113,198505100DET,1985,0,DET,DET-1985,-10,TRUE,TRUE,TRUE
DEN,122,LAL,139,198505110LAL,1985,1,LAL,LAL-1985,17,TRUE,TRUE,TRUE
PHI,93,BOS,108,198505120BOS,1985,1,BOS,BOS-1985,15,TRUE,TRUE,TRUE
PHI,98,BOS,106,198505140BOS,1985,1,BOS,BOS-1985,8,TRUE,TRUE,TRUE
DEN,136,LAL,114,198505140LAL,1985,0,LAL,LAL-1985,-22,TRUE,TRUE,TRUE
LAL,136,DEN,118,198505170DEN,1985,0,DEN,DEN-1985,-18,TRUE,TRUE,TRUE
BOS,105,PHI,94,198505180PHI,1985,0,PHI,PHI-1985,-11,TRUE,TRUE,TRUE
LAL,120,DEN,116,198505190DEN,1985,0,DEN,DEN-1985,-4,TRUE,TRUE,TRUE
BOS,104,PHI,115,198505190PHI,1985,1,PHI,PHI-1985,11,TRUE,TRUE,TRUE
PHI,100,BOS,102,198505220BOS,1985,1,BOS,BOS-1985,2,TRUE,TRUE,TRUE
DEN,109,LAL,153,198505220LAL,1985,1,LAL,LAL-1985,44,TRUE,TRUE,TRUE
LAL,114,BOS,148,198505270BOS,1985,1,BOS,BOS-1985,34,TRUE,TRUE,TRUE
LAL,109,BOS,102,198505300BOS,1985,0,BOS,BOS-1985,-7,TRUE,TRUE,TRUE
BOS,111,LAL,136,198506020LAL,1985,1,LAL,LAL-1985,25,TRUE,TRUE,TRUE
BOS,107,LAL,105,198506050LAL,1985,0,LAL,LAL-1985,-2,TRUE,TRUE,TRUE
BOS,111,LAL,120,198506070LAL,1985,1,LAL,LAL-1985,9,TRUE,TRUE,TRUE
LAL,111,BOS,100,198506090BOS,1985,0,BOS,BOS-1985,-11,TRUE,TRUE,TRUE
WSB,87,DET,96,198804280DET,1988,1,DET,DET-1988,9,TRUE,TRUE,TRUE
NYK,92,BOS,112,198804290BOS,1988,1,BOS,BOS-1988,20,TRUE,TRUE,TRUE
SAS,110,LAL,122,198804290LAL,1988,1,LAL,LAL-1988,12,TRUE,TRUE,TRUE
WSB,101,DET,102,198804300DET,1988,1,DET,DET-1988,1,TRUE,TRUE,TRUE
NYK,102,BOS,128,198805010BOS,1988,1,BOS,BOS-1988,26,TRUE,TRUE,TRUE
SAS,112,LAL,130,198805010LAL,1988,1,LAL,LAL-1988,18,TRUE,TRUE,TRUE
DET,106,WSB,114,198805020WSB,1988,1,WSB,WSB-1988,8,TRUE,TRUE,TRUE
LAL,109,SAS,107,198805030SAS,1988,0,SAS,SAS-1988,-2,TRUE,TRUE,TRUE
BOS,100,NYK,109,198805040NYK,1988,1,NYK,NYK-1988,9,TRUE,TRUE,TRUE
DET,103,WSB,106,198805040WSB,1988,1,WSB,WSB-1988,3,TRUE,TRUE,TRUE
BOS,102,NYK,94,198805060NYK,1988,0,NYK,NYK-1988,-8,TRUE,TRUE,TRUE
WSB,78,DET,99,198805080DET,1988,1,DET,DET-1988,21,TRUE,TRUE,TRUE
UTA,91,LAL,110,198805080LAL,1988,1,LAL,LAL-1988,19,TRUE,TRUE,TRUE
CHI,82,DET,93,198805100DET,1988,1,DET,DET-1988,11,TRUE,TRUE,TRUE
UTA,101,LAL,97,198805100LAL,1988,0,LAL,LAL-1988,-4,TRUE,TRUE,TRUE
ATL,101,BOS,110,198805110BOS,1988,1,BOS,BOS-1988,9,TRUE,TRUE,TRUE
CHI,105,DET,95,198805120DET,1988,0,DET,DET-1988,-10,TRUE,TRUE,TRUE
ATL,97,BOS,108,198805130BOS,1988,1,BOS,BOS-1988,11,TRUE,TRUE,TRUE
LAL,89,UTA,96,198805130UTA,1988,1,UTA,UTA-1988,7,TRUE,TRUE,TRUE
DET,101,CHI,79,198805140CHI,1988,0,CHI,CHI-1988,-22,TRUE,TRUE,TRUE
BOS,92,ATL,110,198805150ATL,1988,1,ATL,ATL-1988,18,TRUE,TRUE,TRUE
DET,96,CHI,77,198805150CHI,1988,0,CHI,CHI-1988,-19,TRUE,TRUE,TRUE
LAL,113,UTA,100,198805150UTA,1988,0,UTA,UTA-1988,-13,TRUE,TRUE,TRUE
BOS,109,ATL,118,198805160ATL,1988,1,ATL,ATL-1988,9,TRUE,TRUE,TRUE
UTA,109,LAL,111,198805170LAL,1988,1,LAL,LAL-1988,2,TRUE,TRUE,TRUE
ATL,112,BOS,104,198805180BOS,1988,0,BOS,BOS-1988,-8,TRUE,TRUE,TRUE
CHI,95,DET,102,198805180DET,1988,1,DET,DET-1988,7,TRUE,TRUE,TRUE
LAL,80,UTA,108,198805190UTA,1988,1,UTA,UTA-1988,28,TRUE,TRUE,TRUE
BOS,102,ATL,100,198805200ATL,1988,0,ATL,ATL-1988,-2,TRUE,TRUE,TRUE
UTA,98,LAL,109,198805210LAL,1988,1,LAL,LAL-1988,11,TRUE,TRUE,TRUE
ATL,116,BOS,118,198805220BOS,1988,1,BOS,BOS-1988,2,TRUE,TRUE,TRUE
DAL,98,LAL,113,198805230LAL,1988,1,LAL,LAL-1988,15,TRUE,TRUE,TRUE
DET,104,BOS,96,198805250BOS,1988,0,BOS,BOS-1988,-8,TRUE,TRUE,TRUE
DAL,101,LAL,123,198805250LAL,1988,1,LAL,LAL-1988,22,TRUE,TRUE,TRUE
DET,115,BOS,119,198805260BOS,1988,1,BOS,BOS-1988,4,TRUE,TRUE,TRUE
LAL,94,DAL,106,198805270DAL,1988,1,DAL,DAL-1988,12,TRUE,TRUE,TRUE
BOS,94,DET,98,198805280DET,1988,1,DET,DET-1988,4,TRUE,TRUE,TRUE
LAL,104,DAL,118,198805290DAL,1988,1,DAL,DAL-1988,14,TRUE,TRUE,TRUE
BOS,79,DET,78,198805300DET,1988,0,DET,DET-1988,-1,TRUE,TRUE,TRUE
DAL,102,LAL,119,198805310LAL,1988,1,LAL,LAL-1988,17,TRUE,TRUE,TRUE
DET,102,BOS,96,198806010BOS,1988,0,BOS,BOS-1988,-6,TRUE,TRUE,TRUE
LAL,103,DAL,105,198806020DAL,1988,1,DAL,DAL-1988,2,TRUE,TRUE,TRUE
BOS,90,DET,95,198806030DET,1988,1,DET,DET-1988,5,TRUE,TRUE,TRUE
DAL,102,LAL,117,198806040LAL,1988,1,LAL,LAL-1988,15,TRUE,TRUE,TRUE
DET,105,LAL,93,198806070LAL,1988,0,LAL,LAL-1988,-12,TRUE,TRUE,TRUE
DET,96,LAL,108,198806090LAL,1988,1,LAL,LAL-1988,12,TRUE,TRUE,TRUE
LAL,99,DET,86,198806120DET,1988,0,DET,DET-1988,-13,TRUE,TRUE,TRUE
LAL,86,DET,111,198806140DET,1988,1,DET,DET-1988,25,TRUE,TRUE,TRUE
LAL,94,DET,104,198806160DET,1988,1,DET,DET-1988,10,TRUE,TRUE,TRUE
DET,102,LAL,103,198806190LAL,1988,1,LAL,LAL-1988,1,TRUE,TRUE,TRUE
DET,105,LAL,108,198806210LAL,1988,1,LAL,LAL-1988,3,TRUE,TRUE,TRUE
POR,108,LAL,128,198904270LAL,1989,1,LAL,LAL-1989,20,TRUE,TRUE,TRUE
BOS,91,DET,101,198904280DET,1989,1,DET,DET-1989,10,TRUE,TRUE,TRUE
BOS,95,DET,102,198904300DET,1989,1,DET,DET-1989,7,TRUE,TRUE,TRUE
POR,105,LAL,113,198904300LAL,1989,1,LAL,LAL-1989,8,TRUE,TRUE,TRUE
DET,100,BOS,85,198905020BOS,1989,0,BOS,BOS-1989,-15,TRUE,TRUE,TRUE
LAL,116,POR,108,198905030POR,1989,0,POR,POR-1989,-8,TRUE,TRUE,TRUE
SEA,102,LAL,113,198905070LAL,1989,1,LAL,LAL-1989,11,TRUE,TRUE,TRUE
MIL,80,DET,85,198905100DET,1989,1,DET,DET-1989,5,TRUE,TRUE,TRUE
SEA,108,LAL,130,198905100LAL,1989,1,LAL,LAL-1989,22,TRUE,TRUE,TRUE
MIL,92,DET,112,198905120DET,1989,1,DET,DET-1989,20,TRUE,TRUE,TRUE
LAL,91,SEA,86,198905120SEA,1989,0,SEA,SEA-1989,-5,TRUE,TRUE,TRUE
DET,110,MIL,90,198905140MIL,1989,0,MIL,MIL-1989,-20,TRUE,TRUE,TRUE
LAL,97,SEA,95,198905140SEA,1989,0,SEA,SEA-1989,-2,TRUE,TRUE,TRUE
DET,96,MIL,94,198905150MIL,1989,0,MIL,MIL-1989,-2,TRUE,TRUE,TRUE
PHO,119,LAL,127,198905200LAL,1989,1,LAL,LAL-1989,8,TRUE,TRUE,TRUE
CHI,94,DET,88,198905210DET,1989,0,DET,DET-1989,-6,TRUE,TRUE,TRUE
CHI,91,DET,100,198905230DET,1989,1,DET,DET-1989,9,TRUE,TRUE,TRUE
PHO,95,LAL,101,198905230LAL,1989,1,LAL,LAL-1989,6,TRUE,TRUE,TRUE
LAL,110,PHO,107,198905260PHO,1989,0,PHO,PHO-1989,-3,TRUE,TRUE,TRUE
DET,97,CHI,99,198905270CHI,1989,1,CHI,CHI-1989,2,TRUE,TRUE,TRUE
LAL,122,PHO,117,198905280PHO,1989,0,PHO,PHO-1989,-5,TRUE,TRUE,TRUE
DET,86,CHI,80,198905290CHI,1989,0,CHI,CHI-1989,-6,TRUE,TRUE,TRUE
CHI,85,DET,94,198905310DET,1989,1,DET,DET-1989,9,TRUE,TRUE,TRUE
DET,103,CHI,94,198906020CHI,1989,0,CHI,CHI-1989,-9,TRUE,TRUE,TRUE
LAL,97,DET,109,198906060DET,1989,1,DET,DET-1989,12,TRUE,TRUE,TRUE
LAL,105,DET,108,198906080DET,1989,1,DET,DET-1989,3,TRUE,TRUE,TRUE
DET,114,LAL,110,198906110LAL,1989,0,LAL,LAL-1989,-4,TRUE,TRUE,TRUE
DET,105,LAL,97,198906130LAL,1989,0,LAL,LAL-1989,-8,TRUE,TRUE,TRUE
DET,122,ATL,140,198604170ATL,1986,1,ATL,ATL-1986,18,TRUE,TRUE,TRUE
CHI,104,BOS,123,198604170BOS,1986,1,BOS,BOS-1986,19,TRUE,TRUE,TRUE
SAS,88,LAL,135,198604170LAL,1986,1,LAL,LAL-1986,47,TRUE,TRUE,TRUE
DET,125,ATL,137,198604190ATL,1986,1,ATL,ATL-1986,12,TRUE,TRUE,TRUE
SAS,94,LAL,122,198604190LAL,1986,1,LAL,LAL-1986,28,TRUE,TRUE,TRUE
CHI,131,BOS,135,198604200BOS,1986,1,BOS,BOS-1986,4,TRUE,TRUE,TRUE
BOS,122,CHI,104,198604220CHI,1986,0,CHI,CHI-1986,-18,TRUE,TRUE,TRUE
ATL,97,DET,106,198604220DET,1986,1,DET,DET-1986,9,TRUE,TRUE,TRUE
LAL,114,SAS,94,198604230SAS,1986,0,SAS,SAS-1986,-20,TRUE,TRUE,TRUE
ATL,114,DET,113,198604250DET,1986,0,DET,DET-1986,-1,TRUE,TRUE,TRUE
ATL,91,BOS,103,198604270BOS,1986,1,BOS,BOS-1986,12,TRUE,TRUE,TRUE
DAL,116,LAL,130,198604270LAL,1986,1,LAL,LAL-1986,14,TRUE,TRUE,TRUE
ATL,108,BOS,119,198604290BOS,1986,1,BOS,BOS-1986,11,TRUE,TRUE,TRUE
DAL,113,LAL,117,198604300LAL,1986,1,LAL,LAL-1986,4,TRUE,TRUE,TRUE
BOS,111,ATL,107,198605020ATL,1986,0,ATL,ATL-1986,-4,TRUE,TRUE,TRUE
LAL,108,DAL,110,198605020DAL,1986,1,DAL,DAL-1986,2,TRUE,TRUE,TRUE
BOS,94,ATL,106,198605040ATL,1986,1,ATL,ATL-1986,12,TRUE,TRUE,TRUE
LAL,118,DAL,120,198605040DAL,1986,1,DAL,DAL-1986,2,TRUE,TRUE,TRUE
ATL,99,BOS,132,198605060BOS,1986,1,BOS,BOS-1986,33,TRUE,TRUE,TRUE
DAL,113,LAL,116,198605060LAL,1986,1,LAL,LAL-1986,3,TRUE,TRUE,TRUE
LAL,120,DAL,107,198605080DAL,1986,0,DAL,DAL-1986,-13,TRUE,TRUE,TRUE
HOU,107,LAL,119,198605100LAL,1986,1,LAL,LAL-1986,12,TRUE,TRUE,TRUE
MIL,96,BOS,128,198605130BOS,1986,1,BOS,BOS-1986,32,TRUE,TRUE,TRUE
HOU,112,LAL,102,198605130LAL,1986,0,LAL,LAL-1986,-10,TRUE,TRUE,TRUE
MIL,111,BOS,122,198605150BOS,1986,1,BOS,BOS-1986,11,TRUE,TRUE,TRUE
LAL,109,HOU,117,198605160HOU,1986,1,HOU,HOU-1986,8,TRUE,TRUE,TRUE
BOS,111,MIL,107,198605170MIL,1986,0,MIL,MIL-1986,-4,TRUE,TRUE,TRUE
LAL,95,HOU,105,198605180HOU,1986,1,HOU,HOU-1986,10,TRUE,TRUE,TRUE
BOS,111,MIL,98,198605180MIL,1986,0,MIL,MIL-1986,-13,TRUE,TRUE,TRUE
HOU,114,LAL,112,198605210LAL,1986,0,LAL,LAL-1986,-2,TRUE,TRUE,TRUE
HOU,100,BOS,112,198605260BOS,1986,1,BOS,BOS-1986,12,TRUE,TRUE,TRUE
HOU,95,BOS,117,198605290BOS,1986,1,BOS,BOS-1986,22,TRUE,TRUE,TRUE
BOS,104,HOU,106,198606010HOU,1986,1,HOU,HOU-1986,2,TRUE,TRUE,TRUE
BOS,106,HOU,103,198606030HOU,1986,0,HOU,HOU-1986,-3,TRUE,TRUE,TRUE
BOS,96,HOU,111,198606050HOU,1986,1,HOU,HOU-1986,15,TRUE,TRUE,TRUE
HOU,97,BOS,114,198606080BOS,1986,1,BOS,BOS-1986,17,TRUE,TRUE,TRUE
CHI,104,BOS,108,198704230BOS,1987,1,BOS,BOS-1987,4,TRUE,TRUE,TRUE
DEN,95,LAL,128,198704230LAL,1987,1,LAL,LAL-1987,33,TRUE,TRUE,TRUE
WSB,92,DET,106,198704240DET,1987,1,DET,DET-1987,14,TRUE,TRUE,TRUE
DEN,127,LAL,139,198704250LAL,1987,1,LAL,LAL-1987,12,TRUE,TRUE,TRUE
CHI,96,BOS,105,198704260BOS,1987,1,BOS,BOS-1987,9,TRUE,TRUE,TRUE
WSB,85,DET,128,198704260DET,1987,1,DET,DET-1987,43,TRUE,TRUE,TRUE
BOS,105,CHI,94,198704280CHI,1987,0,CHI,CHI-1987,-11,TRUE,TRUE,TRUE
LAL,140,DEN,103,198704290DEN,1987,0,DEN,DEN-1987,-37,TRUE,TRUE,TRUE
DET,97,WSB,96,198704290WSB,1987,0,WSB,WSB-1987,-1,TRUE,TRUE,TRUE
DET,112,ATL,111,198705030ATL,1987,0,ATL,ATL-1987,-1,TRUE,TRUE,TRUE
DET,102,ATL,115,198705050ATL,1987,1,ATL,ATL-1987,13,TRUE,TRUE,TRUE
MIL,98,BOS,111,198705050BOS,1987,1,BOS,BOS-1987,13,TRUE,TRUE,TRUE
GSW,116,LAL,125,198705050LAL,1987,1,LAL,LAL-1987,9,TRUE,TRUE,TRUE
MIL,124,BOS,126,198705060BOS,1987,1,BOS,BOS-1987,2,TRUE,TRUE,TRUE
GSW,101,LAL,116,198705070LAL,1987,1,LAL,LAL-1987,15,TRUE,TRUE,TRUE
ATL,99,DET,108,198705080DET,1987,1,DET,DET-1987,9,TRUE,TRUE,TRUE
BOS,121,MIL,126,198705080MIL,1987,1,MIL,MIL-1987,5,TRUE,TRUE,TRUE
LAL,133,GSW,108,198705090GSW,1987,0,GSW,GSW-1987,-25,TRUE,TRUE,TRUE
BOS,138,MIL,137,198705100MIL,1987,0,MIL,MIL-1987,-1,TRUE,TRUE,TRUE
LAL,121,GSW,129,198705100GSW,1987,1,GSW,GSW-1987,8,TRUE,TRUE,TRUE
ATL,88,DET,89,198705100DET,1987,1,DET,DET-1987,1,TRUE,TRUE,TRUE
GSW,106,LAL,118,198705120LAL,1987,1,LAL,LAL-1987,12,TRUE,TRUE,TRUE
DET,104,ATL,96,198705130ATL,1987,0,ATL,ATL-1987,-8,TRUE,TRUE,TRUE
MIL,129,BOS,124,198705130BOS,1987,0,BOS,BOS-1987,-5,TRUE,TRUE,TRUE
BOS,111,MIL,121,198705150MIL,1987,1,MIL,MIL-1987,10,TRUE,TRUE,TRUE
SEA,87,LAL,92,198705160LAL,1987,1,LAL,LAL-1987,5,TRUE,TRUE,TRUE
MIL,113,BOS,119,198705170BOS,1987,1,BOS,BOS-1987,6,TRUE,TRUE,TRUE
DET,91,BOS,104,198705190BOS,1987,1,BOS,BOS-1987,13,TRUE,TRUE,TRUE
SEA,104,LAL,112,198705190LAL,1987,1,LAL,LAL-1987,8,TRUE,TRUE,TRUE
DET,101,BOS,110,198705210BOS,1987,1,BOS,BOS-1987,9,TRUE,TRUE,TRUE
BOS,104,DET,122,198705230DET,1987,1,DET,DET-1987,18,TRUE,TRUE,TRUE
LAL,122,SEA,121,198705230SEA,1987,0,SEA,SEA-1987,-1,TRUE,TRUE,TRUE
BOS,119,DET,145,198705240DET,1987,1,DET,DET-1987,26,TRUE,TRUE,TRUE
LAL,133,SEA,102,198705250SEA,1987,0,SEA,SEA-1987,-31,TRUE,TRUE,TRUE
DET,107,BOS,108,198705260BOS,1987,1,BOS,BOS-1987,1,TRUE,TRUE,TRUE
BOS,105,DET,113,198705280DET,1987,1,DET,DET-1987,8,TRUE,TRUE,TRUE
DET,114,BOS,117,198705300BOS,1987,1,BOS,BOS-1987,3,TRUE,TRUE,TRUE
BOS,113,LAL,126,198706020LAL,1987,1,LAL,LAL-1987,13,TRUE,TRUE,TRUE
BOS,122,LAL,141,198706040LAL,1987,1,LAL,LAL-1987,19,TRUE,TRUE,TRUE
LAL,103,BOS,109,198706070BOS,1987,1,BOS,BOS-1987,6,TRUE,TRUE,TRUE
LAL,107,BOS,106,198706090BOS,1987,0,BOS,BOS-1987,-1,TRUE,TRUE,TRUE
LAL,108,BOS,123,198706110BOS,1987,1,BOS,BOS-1987,15,TRUE,TRUE,TRUE
BOS,93,LAL,106,198706140LAL,1987,1,LAL,LAL-1987,13,TRUE,TRUE,TRUE
CLE,123,BOS,126,198504180BOS,1985,0,CLE,CLE-1985,-3,TRUE,TRUE,TRUE
NJN,105,DET,125,198504180DET,1985,0,NJN,NJN-1985,-20,TRUE,TRUE,TRUE
PHO,114,LAL,142,198504180LAL,1985,0,PHO,PHO-1985,-28,TRUE,TRUE,TRUE
CLE,106,BOS,108,198504200BOS,1985,0,CLE,CLE-1985,-2,TRUE,TRUE,TRUE
PHO,130,LAL,147,198504200LAL,1985,0,PHO,PHO-1985,-17,TRUE,TRUE,TRUE
NJN,111,DET,121,198504210DET,1985,0,NJN,NJN-1985,-10,TRUE,TRUE,TRUE
BOS,98,CLE,105,198504230CLE,1985,0,BOS,BOS-1985,-7,TRUE,TRUE,TRUE
LAL,119,PHO,103,198504230PHO,1985,1,LAL,LAL-1985,16,TRUE,TRUE,TRUE
DET,116,NJN,115,198504240NJN,1985,1,DET,DET-1985,1,TRUE,TRUE,TRUE
BOS,117,CLE,115,198504250CLE,1985,1,BOS,BOS-1985,2,TRUE,TRUE,TRUE
POR,101,LAL,125,198504270LAL,1985,0,POR,POR-1985,-24,TRUE,TRUE,TRUE
DET,99,BOS,133,198504280BOS,1985,0,DET,DET-1985,-34,TRUE,TRUE,TRUE
DET,114,BOS,121,198504300BOS,1985,0,DET,DET-1985,-7,TRUE,TRUE,TRUE
POR,118,LAL,134,198504300LAL,1985,0,POR,POR-1985,-16,TRUE,TRUE,TRUE
BOS,117,DET,125,198505020DET,1985,0,BOS,BOS-1985,-8,TRUE,TRUE,TRUE
LAL,130,POR,126,198505030POR,1985,1,LAL,LAL-1985,4,TRUE,TRUE,TRUE
BOS,99,DET,102,198505050DET,1985,0,BOS,BOS-1985,-3,TRUE,TRUE,TRUE
LAL,107,POR,115,198505050POR,1985,0,LAL,LAL-1985,-8,TRUE,TRUE,TRUE
POR,120,LAL,139,198505070LAL,1985,0,POR,POR-1985,-19,TRUE,TRUE,TRUE
DET,123,BOS,130,198505080BOS,1985,0,DET,DET-1985,-7,TRUE,TRUE,TRUE
BOS,123,DET,113,198505100DET,1985,1,BOS,BOS-1985,10,TRUE,TRUE,TRUE
DEN,122,LAL,139,198505110LAL,1985,0,DEN,DEN-1985,-17,TRUE,TRUE,TRUE
PHI,93,BOS,108,198505120BOS,1985,0,PHI,PHI-1985,-15,TRUE,TRUE,TRUE
PHI,98,BOS,106,198505140BOS,1985,0,PHI,PHI-1985,-8,TRUE,TRUE,TRUE
DEN,136,LAL,114,198505140LAL,1985,1,DEN,DEN-1985,22,TRUE,TRUE,TRUE
LAL,136,DEN,118,198505170DEN,1985,1,LAL,LAL-1985,18,TRUE,TRUE,TRUE
BOS,105,PHI,94,198505180PHI,1985,1,BOS,BOS-1985,11,TRUE,TRUE,TRUE
LAL,120,DEN,116,198505190DEN,1985,1,LAL,LAL-1985,4,TRUE,TRUE,TRUE
BOS,104,PHI,115,198505190PHI,1985,0,BOS,BOS-1985,-11,TRUE,TRUE,TRUE
PHI,100,BOS,102,198505220BOS,1985,0,PHI,PHI-1985,-2,TRUE,TRUE,TRUE
DEN,109,LAL,153,198505220LAL,1985,0,DEN,DEN-1985,-44,TRUE,TRUE,TRUE
LAL,114,BOS,148,198505270BOS,1985,0,LAL,LAL-1985,-34,TRUE,TRUE,TRUE
LAL,109,BOS,102,198505300BOS,1985,1,LAL,LAL-1985,7,TRUE,TRUE,TRUE
BOS,111,LAL,136,198506020LAL,1985,0,BOS,BOS-1985,-25,TRUE,TRUE,TRUE
BOS,107,LAL,105,198506050LAL,1985,1,BOS,BOS-1985,2,TRUE,TRUE,TRUE
BOS,111,LAL,120,198506070LAL,1985,0,BOS,BOS-1985,-9,TRUE,TRUE,TRUE
LAL,111,BOS,100,198506090BOS,1985,1,LAL,LAL-1985,11,TRUE,TRUE,TRUE
WSB,87,DET,96,198804280DET,1988,0,WSB,WSB-1988,-9,TRUE,TRUE,TRUE
NYK,92,BOS,112,198804290BOS,1988,0,NYK,NYK-1988,-20,TRUE,TRUE,TRUE
SAS,110,LAL,122,198804290LAL,1988,0,SAS,SAS-1988,-12,TRUE,TRUE,TRUE
WSB,101,DET,102,198804300DET,1988,0,WSB,WSB-1988,-1,TRUE,TRUE,TRUE
NYK,102,BOS,128,198805010BOS,1988,0,NYK,NYK-1988,-26,TRUE,TRUE,TRUE
SAS,112,LAL,130,198805010LAL,1988,0,SAS,SAS-1988,-18,TRUE,TRUE,TRUE
DET,106,WSB,114,198805020WSB,1988,0,DET,DET-1988,-8,TRUE,TRUE,TRUE
LAL,109,SAS,107,198805030SAS,1988,1,LAL,LAL-1988,2,TRUE,TRUE,TRUE
BOS,100,NYK,109,198805040NYK,1988,0,BOS,BOS-1988,-9,TRUE,TRUE,TRUE
DET,103,WSB,106,198805040WSB,1988,0,DET,DET-1988,-3,TRUE,TRUE,TRUE
BOS,102,NYK,94,198805060NYK,1988,1,BOS,BOS-1988,8,TRUE,TRUE,TRUE
WSB,78,DET,99,198805080DET,1988,0,WSB,WSB-1988,-21,TRUE,TRUE,TRUE
UTA,91,LAL,110,198805080LAL,1988,0,UTA,UTA-1988,-19,TRUE,TRUE,TRUE
CHI,82,DET,93,198805100DET,1988,0,CHI,CHI-1988,-11,TRUE,TRUE,TRUE
UTA,101,LAL,97,198805100LAL,1988,1,UTA,UTA-1988,4,TRUE,TRUE,TRUE
ATL,101,BOS,110,198805110BOS,1988,0,ATL,ATL-1988,-9,TRUE,TRUE,TRUE
CHI,105,DET,95,198805120DET,1988,1,CHI,CHI-1988,10,TRUE,TRUE,TRUE
ATL,97,BOS,108,198805130BOS,1988,0,ATL,ATL-1988,-11,TRUE,TRUE,TRUE
LAL,89,UTA,96,198805130UTA,1988,0,LAL,LAL-1988,-7,TRUE,TRUE,TRUE
DET,101,CHI,79,198805140CHI,1988,1,DET,DET-1988,22,TRUE,TRUE,TRUE
BOS,92,ATL,110,198805150ATL,1988,0,BOS,BOS-1988,-18,TRUE,TRUE,TRUE
DET,96,CHI,77,198805150CHI,1988,1,DET,DET-1988,19,TRUE,TRUE,TRUE
LAL,113,UTA,100,198805150UTA,1988,1,LAL,LAL-1988,13,TRUE,TRUE,TRUE
BOS,109,ATL,118,198805160ATL,1988,0,BOS,BOS-1988,-9,TRUE,TRUE,TRUE
UTA,109,LAL,111,198805170LAL,1988,0,UTA,UTA-1988,-2,TRUE,TRUE,TRUE
ATL,112,BOS,104,198805180BOS,1988,1,ATL,ATL-1988,8,TRUE,TRUE,TRUE
CHI,95,DET,102,198805180DET,1988,0,CHI,CHI-1988,-7,TRUE,TRUE,TRUE
LAL,80,UTA,108,198805190UTA,1988,0,LAL,LAL-1988,-28,TRUE,TRUE,TRUE
BOS,102,ATL,100,198805200ATL,1988,1,BOS,BOS-1988,2,TRUE,TRUE,TRUE
UTA,98,LAL,109,198805210LAL,1988,0,UTA,UTA-1988,-11,TRUE,TRUE,TRUE
ATL,116,BOS,118,198805220BOS,1988,0,ATL,ATL-1988,-2,TRUE,TRUE,TRUE
DAL,98,LAL,113,198805230LAL,1988,0,DAL,DAL-1988,-15,TRUE,TRUE,TRUE
DET,104,BOS,96,198805250BOS,1988,1,DET,DET-1988,8,TRUE,TRUE,TRUE
DAL,101,LAL,123,198805250LAL,1988,0,DAL,DAL-1988,-22,TRUE,TRUE,TRUE
DET,115,BOS,119,198805260BOS,1988,0,DET,DET-1988,-4,TRUE,TRUE,TRUE
LAL,94,DAL,106,198805270DAL,1988,0,LAL,LAL-1988,-12,TRUE,TRUE,TRUE
BOS,94,DET,98,198805280DET,1988,0,BOS,BOS-1988,-4,TRUE,TRUE,TRUE
